"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"175";0,95;20;20;4;0,25;0,02356;0,02651;0,02651;0;0;0
"176";0,95;20;50;0;10;0,77756;0,95247;0,95247;0;2,000000000002e-05;2,000000000002e-05
"177";0,95;20;50;0;4;0,80464;0,95272;0,95272;0;0;0
"178";0,95;20;50;0;2;0,86848;0,95319;0,95319;0;0;0
"179";0,95;20;50;0;1;0,951;0,95224;0,95224;0;0;0
"180";0,95;20;50;0;0,1;0,99749;0,95095;0,95095;0;0;0
"181";0,95;20;50;0;0,5;0,98842;0,95209;0,95209;0;0;0
"182";0,95;20;50;0;0,25;0,99615;0,95179;0,95179;0;1,00000000000655e-05;1,00000000000655e-05
"183";0,95;20;50;1;10;0,00395;0,02314;0,02314;0;0;0
"184";0,95;20;50;1;4;0,00473;0,02496;0,02496;0;9,99999999999959e-06;9,99999999999959e-06
"185";0,95;20;50;1;2;0,00757;0,02876;0,02876;0;0;0
"186";0,95;20;50;1;1;0,04511;0,05232;0,05232;0;9,99999999999612e-06;9,99999999999612e-06
"187";0,95;20;50;1;0,1;0,98985;0,89103;0,89103;0;9,99999999995449e-06;9,99999999995449e-06
"188";0,95;20;50;1;0,5;0,41001;0,21595;0,21595;1,99999999999645e-05;0;0
"189";0,95;20;50;1;0,25;0,88378;0,61336;0,61336;0;2,000000000002e-05;2,000000000002e-05
"190";0,95;20;50;2;10;4e-05;0,00024;0,00024;0;0;0
"191";0,95;20;50;2;4;1e-05;0,00026;0,00026;0;0;0
"192";0,95;20;50;2;2;3e-05;0,00015;0,00015;0;0;0
"193";0,95;20;50;2;1;1e-04;0,00034;0,00034;0;0;0
"194";0,95;20;50;2;0,1;0,94388;0,70516;0,70516;1,00000000000655e-05;9,99999999995449e-06;9,99999999995449e-06
"195";0,95;20;50;2;0,5;0,00663;0,00186;0,00186;0;0;0
"196";0,95;20;50;2;0,25;0,35996;0,10238;0,10238;2,000000000002e-05;0;0
"197";0,95;20;50;3;10;1e-05;4e-05;4e-05;0;0;0
"198";0,95;20;50;3;4;2e-05;5e-05;5e-05;0;0;0
"199";0,95;20;50;3;2;0;2e-05;2e-05;0;0;0
"200";0,95;20;50;3;1;3e-05;4e-05;4e-05;0;0;0
"201";0,95;20;50;3;0,1;0,81422;0,43957;0,43957;1,00000000000655e-05;1,000000000001e-05;1,000000000001e-05
"202";0,95;20;50;3;0,5;0,00021;9e-05;9e-05;0;0;0
"203";0,95;20;50;3;0,25;0,04203;0,0052;0,0052;0;0;0
"204";0,95;20;50;4;10;0;1e-05;1e-05;0;0;0
"205";0,95;20;50;4;4;0;0;0;0;0;0
"206";0,95;20;50;4;2;0;0;0;0;0;0
"207";0,95;20;50;4;1;0;0;0;0;0;0
"208";0,95;20;50;4;0,1;0,58816;0,20871;0,20871;4,99999999999945e-05;0;0
"209";0,95;20;50;4;0,5;6e-05;2e-05;2e-05;0;0;0
"210";0,95;20;50;4;0,25;0,0032;0,00026;0,00026;0;0;0
"211";0,95;50;100;0;10;0,83125;0,95078;0,95078;0;0;0
"212";0,95;50;100;0;4;0,85008;0,95192;0,95192;0;0;0
"213";0,95;50;100;0;2;0,89;0,95134;0,95134;0;0;0
"214";0,95;50;100;0;1;0,951;0,95168;0,95168;0;0;0
"215";0,95;50;100;0;0,1;0,99354;0,9511;0,9511;0;0;0
