"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"36";0,95;100;20;0;10;0,9999;0,94753;0,94753;0;0;0
"37";0,95;100;20;0;4;0,99945;0,95141;0,95141;0;0;0
"38";0,95;100;20;0;2;0,99459;0,95244;0,95244;0;0;0
"39";0,95;100;20;0;1;0,94857;0,94739;0,94739;0;0;0
"40";0,95;100;20;0;0,1;0,60588;0,94802;0,94802;0;0;0
"41";0,95;100;20;0;0,5;0,80509;0,94586;0,94586;0;0;0
"42";0,95;100;20;0;0,25;0,66817;0,94614;0,94614;1,00000000000655e-05;0;0
"43";0,95;100;20;1;10;0,005;0,00024;0,00024;0;0;0
"44";0,95;100;20;1;4;0,00481;0,00026;0,00026;0;0;0
"45";0,95;100;20;1;2;0,00672;0,00051;0,00051;0;0;0
"46";0,95;100;20;1;1;0,0234;0,01585;0,01585;0;0;0
"47";0,95;100;20;1;0,1;0,56793;0,94735;0,94735;0;0;0
"48";0,95;100;20;1;0,5;0,16419;0,40004;0,40004;0;0;0
"49";0,95;100;20;1;0,25;0,42513;0,84035;0,84035;0;0;0
"50";0,95;100;20;2;10;0,00011;0;0;0;0;0
"51";0,95;100;20;2;4;0,00013;1e-05;1e-05;0;0;0
"52";0,95;100;20;2;2;0,00021;3e-05;3e-05;0;0;0
"53";0,95;100;20;2;1;0,00013;0,00012;0,00012;0;0;0
"54";0,95;100;20;2;0,1;0,44279;0,88933;0,88933;1,000000000001e-05;0;0
"55";0,95;100;20;2;0,5;0,00101;0,00873;0,00873;0;0;0
"56";0,95;100;20;2;0,25;0,08011;0,38147;0,38147;2,00000000000061e-05;0;0
"57";0,95;100;20;3;10;3e-05;0;0;0;0;0
"58";0,95;100;20;3;4;1e-05;1e-05;1e-05;0;0;0
"59";0,95;100;20;3;2;0;0;0;0;0;0
"60";0,95;100;20;3;1;2e-05;2e-05;2e-05;0;0;0
"61";0,95;100;20;3;0,1;0,27888;0,76273;0,76273;0;1,00000000000655e-05;1,00000000000655e-05
"62";0,95;100;20;3;0,5;0,00013;0,00052;0,00052;0;0;0
"63";0,95;100;20;3;0,25;0,00503;0,0664;0,0664;9,99999999999959e-06;0;0
"64";0,95;100;20;4;10;1e-05;0;0;0;0;0
"65";0,95;100;20;4;4;1e-05;0;0;0;0;0
"66";0,95;100;20;4;2;2e-05;1e-05;1e-05;0;0;0
"67";0,95;100;20;4;1;0;1e-05;1e-05;0;0;0
"68";0,95;100;20;4;0,1;0,14424;0,58262;0,58262;0;0;0
"69";0,95;100;20;4;0,5;1e-05;0,00014;0,00014;0;0;0
"70";0,95;100;20;4;0,25;0,00038;0,00748;0,00748;0;0;0
"71";0,95;100;50;0;10;0,99178;0,94797;0,94797;0;0;0
"72";0,95;100;50;0;4;0,9898;0,94807;0,94807;0;0;0
"73";0,95;100;50;0;2;0,98232;0,95143;0,95143;0;0;0
"74";0,95;100;50;0;1;0,95071;0,95054;0,95054;0;0;0
"75";0,95;100;50;0;0,1;0,82777;0,94688;0,94688;0;1,00000000000655e-05;1,00000000000655e-05
"76";0,95;100;50;0;0,5;0,89043;0,94888;0,94888;1,00000000000655e-05;0;0
"77";0,95;100;50;0;0,25;0,8492;0,94688;0,94688;0;0;0
"78";0,95;100;50;1;10;0,00071;0,00018;0,00018;0;0;0
"79";0,95;100;50;1;4;0,00065;0,00021;0,00021;0;0;0
"80";0,95;100;50;1;2;0,00091;3e-04;3e-04;0;0;0
"81";0,95;100;50;1;1;0,00126;0,00054;0,00054;0;0;0
"82";0,95;100;50;1;0,1;0,74975;0,9168;0,9168;0;0;0
"83";0,95;100;50;1;0,5;0,03189;0,06454;0,06454;0;0;0
"84";0,95;100;50;1;0,25;0,36392;0,59611;0,59611;0;0;0
"85";0,95;100;50;2;10;3e-05;2e-05;2e-05;0;0;0
"86";0,95;100;50;2;4;4e-05;3e-05;3e-05;0;0;0
"87";0,95;100;50;2;2;1e-05;1e-05;1e-05;0;0;0
"88";0,95;100;50;2;1;2e-05;0;0;0;0;0
"89";0,95;100;50;2;0,1;0,47868;0,73047;0,73047;1,000000000001e-05;0;0
"90";0,95;100;50;2;0,5;0,00011;7e-05;7e-05;0;0;0
"91";0,95;100;50;2;0,25;0,0112;0,04288;0,04288;0;1,00000000000031e-05;1,00000000000031e-05
"92";0,95;100;50;3;10;2e-05;2e-05;2e-05;0;0;0
"93";0,95;100;50;3;4;1e-05;0;0;0;0;0
"94";0,95;100;50;3;2;1e-05;1e-05;1e-05;0;0;0
"95";0,95;100;50;3;1;0;0;0;0;0;0
"96";0,95;100;50;3;0,1;0,19814;0,42349;0,42349;0;1,99999999999645e-05;1,99999999999645e-05
"97";0,95;100;50;3;0,5;1e-05;5e-05;5e-05;0;0;0
"98";0,95;100;50;3;0,25;0,00017;0,00076;0,00076;0;0;0
"99";0,95;100;50;4;10;0;0;0;0;0;0
"100";0,95;100;50;4;4;0;0;0;0;0;0
"101";0,95;100;50;4;2;0;0;0;0;0;0
"102";0,95;100;50;4;1;0;0;0;0;0;0
"103";0,95;100;50;4;0,1;0,05137;0,15932;0,15932;0;0;0
"104";0,95;100;50;4;0,5;0;0;0;0;0;0
"105";0,95;100;50;4;0,25;4e-05;0,00014;0,00014;0;0;0
"106";0,95;20;100;0;10;0,60344;0,94578;0,94578;0;0;0
"107";0,95;20;100;0;4;0,66948;0,94543;0,94543;0;0;0
"108";0,95;20;100;0;2;0,80121;0,94574;0,94574;0;0;0
"109";0,95;20;100;0;1;0,94984;0,94861;0,94861;0;0;0
"110";0,95;20;100;0;0,1;0,99988;0,94818;0,94818;0;0;0
"111";0,95;20;100;0;0,5;0,99455;0,95239;0,95239;0;0;0
"112";0,95;20;100;0;0,25;0,99944;0,9495;0,9495;0;0;0
"113";0,95;20;100;1;10;0,00691;0,04876;0,04876;0;0;0
"114";0,95;20;100;1;4;0,00726;0,04835;0,04835;0;0;0
"115";0,95;20;100;1;2;0,00974;0,05001;0,05001;0;0;0
"116";0,95;20;100;1;1;0,02845;0,05849;0,05849;0;0;0
"117";0,95;20;100;1;0,1;0,99988;0,85747;0,85747;0;0;0
"118";0,95;20;100;1;0,5;0,34479;0,10703;0,10703;0;0;0
"119";0,95;20;100;1;0,25;0,96472;0,39992;0,39992;0;0;0
"120";0,95;20;100;2;10;0,00018;0,00199;0,00199;0;0;0
"121";0,95;20;100;2;4;0,00026;0,00213;0,00213;0;0;0
"122";0,95;20;100;2;2;0,00023;0,00175;0,00175;0;0;0
"123";0,95;20;100;2;1;0,00034;0,00216;0,00216;0;0;0
"124";0,95;20;100;2;0,1;0,99537;0,49934;0,49934;0;1,000000000001e-05;1,000000000001e-05
"125";0,95;20;100;2;0,5;0,0021;0,00286;0,00286;0;0;0
"126";0,95;20;100;2;0,25;0,2761;0,01095;0,01095;3,000000000003e-05;0;0
"127";0,95;20;100;3;10;3e-05;0,00032;0,00032;0;0;0
"128";0,95;20;100;3;4;5e-05;0,00038;0,00038;0;0;0
"129";0,95;20;100;3;2;3e-05;0,00027;0,00027;0;0;0
"130";0,95;20;100;3;1;5e-05;0,00031;0,00031;0;0;0
"131";0,95;20;100;3;0,1;0,93085;0,13738;0,13738;9,99999999995449e-06;1,000000000001e-05;1,000000000001e-05
"132";0,95;20;100;3;0,5;0,00021;0,00039;0,00039;0;0;0
"133";0,95;20;100;3;0,25;0,0062;0,00058;0,00058;0;0;0
"134";0,95;20;100;4;10;0;8e-05;8e-05;0;0;0
"135";0,95;20;100;4;4;2e-05;0,00014;0,00014;0;0;0
"136";0,95;20;100;4;2;0;0,00012;0,00012;0;0;0
"137";0,95;20;100;4;1;0;0,00013;0,00013;0;0;0
"138";0,95;20;100;4;0,1;0,64532;0,01548;0,01548;4,000000000004e-05;0;0
"139";0,95;20;100;4;0,5;6e-05;0,00011;0,00011;0;0;0
"140";0,95;20;100;4;0,25;0,00062;1e-04;1e-04;0;0;0
"141";0,95;20;20;0;10;0,93857;0,9454;0,9454;0;0;0
"142";0,95;20;20;0;4;0,94131;0,94609;0,94609;0;0;0
"143";0,95;20;20;0;2;0,94922;0,95148;0,95148;0;0;0
"144";0,95;20;20;0;1;0,95272;0,95371;0,95371;0;0;0
"145";0,95;20;20;0;0,1;0,93834;0,94533;0,94533;0;0;0
"146";0,95;20;20;0;0,5;0,94915;0,95131;0,95131;0;0;0
"147";0,95;20;20;0;0,25;0,94206;0,94729;0,94729;0;0;0
"148";0,95;20;20;1;10;0,04451;0,04852;0,04852;0;0;0
"149";0,95;20;20;1;4;0,04757;0,05107;0,05107;0;0;0
"150";0,95;20;20;1;2;0,05816;0,06152;0,06152;1,00000000000031e-05;0;0
"151";0,95;20;20;1;1;0,12473;0,12644;0,12644;0;0;0
"152";0,95;20;20;1;0,1;0,93848;0,94667;0,94667;0;0;0
"153";0,95;20;20;1;0,5;0,46535;0,47665;0,47665;0;1,000000000001e-05;1,000000000001e-05
"154";0,95;20;20;1;0,25;0,82646;0,84011;0,84011;9,99999999995449e-06;0;0
"155";0,95;20;20;2;10;0,00159;0,00177;0,00177;0;1e-05;1e-05
"156";0,95;20;20;2;4;0,00189;0,00203;0,00203;0;0;0
"157";0,95;20;20;2;2;0,00179;0,00193;0,00193;0;0;0
"158";0,95;20;20;2;1;0,00271;0,00286;0,00286;0;0;0
"159";0,95;20;20;2;0,1;0,87597;0,88938;0,88938;2,000000000002e-05;0;0
"160";0,95;20;20;2;0,5;0,02219;0,02329;0,02329;0;0;0
"161";0,95;20;20;2;0,25;0,3854;0,40707;0,40707;2,000000000002e-05;0;0
"162";0,95;20;20;3;10;0,00034;0,00042;0,00042;0;0;0
"163";0,95;20;20;3;4;0,00031;0,00033;0,00033;0;0;0
"164";0,95;20;20;3;2;0,00026;0,00029;0,00029;0;0;0
"165";0,95;20;20;3;1;0,00042;0,00045;0,00045;0;0;0
"166";0,95;20;20;3;0,1;0,74482;0,76634;0,76634;0;2,000000000002e-05;2,000000000002e-05
"167";0,95;20;20;3;0,5;0,00115;0,00125;0,00125;0;0;0
"168";0,95;20;20;3;0,25;0,07243;0,07963;0,07963;0;0;0
"169";0,95;20;20;4;10;1e-04;0,00011;0,00011;0;0;0
"170";0,95;20;20;4;4;4e-05;7e-05;7e-05;0;0;0
"171";0,95;20;20;4;2;9e-05;0,00011;0,00011;0;0;0
"172";0,95;20;20;4;1;0,00015;0,00016;0,00016;0;0;0
"173";0,95;20;20;4;0,1;0,55382;0,58117;0,58117;9,99999999995449e-06;2,99999999999745e-05;2,99999999999745e-05
"174";0,95;20;20;4;0,5;0,00013;0,00014;0,00014;0;0;0
"175";0,95;20;20;4;0,25;0,00822;0,00938;0,00938;0;0;0
"176";0,95;20;50;0;10;0,77154;0,94542;0,94542;0;0;0
"177";0,95;20;50;0;4;0,8019;0,94592;0,94592;0;0;0
"178";0,95;20;50;0;2;0,86754;0,9473;0,9473;0;0;0
"179";0,95;20;50;0;1;0,95261;0,95201;0,95201;0;0;0
"180";0,95;20;50;0;0,1;0,99576;0,94655;0,94655;0;0;0
"181";0,95;20;50;0;0,5;0,98547;0,95168;0,95168;0;0;0
"182";0,95;20;50;0;0,25;0,99339;0,94954;0,94954;0;0;0
"183";0,95;20;50;1;10;0,01368;0,04868;0,04868;0;0;0
"184";0,95;20;50;1;4;0,01407;0,04763;0,04763;0;0;0
"185";0,95;20;50;1;2;0,01869;0,05267;0,05267;9,99999999999959e-06;0;0
"186";0,95;20;50;1;1;0,04839;0,07104;0,07104;0;0;0
"187";0,95;20;50;1;0,1;0,99582;0,91669;0,91669;0;0;0
"188";0,95;20;50;1;0,5;0,38623;0,19766;0,19766;1,000000000001e-05;0;0
"189";0,95;20;50;1;0,25;0,91803;0,62901;0,62901;0;0;0
"190";0,95;20;50;2;10;0,00057;0,00198;0,00198;0;0;0
"191";0,95;20;50;2;4;0,00052;0,00218;0,00218;0;0;0
"192";0,95;20;50;2;2;0,00042;0,00196;0,00196;0;0;0
"193";0,95;20;50;2;1;0,00074;0,00232;0,00232;0;0;0
"194";0,95;20;50;2;0,1;0,96984;0,73777;0,73777;0;3,00000000000855e-05;3,00000000000855e-05
"195";0,95;20;50;2;0,5;0,00478;0,00391;0,00391;0;0;0
"196";0,95;20;50;2;0,25;0,32765;0,07365;0,07365;2,000000000002e-05;0;0
"197";0,95;20;50;3;10;7e-05;3e-04;3e-04;0;0;0
"198";0,95;20;50;3;4;1e-04;0,00031;0,00031;0;0;0
"199";0,95;20;50;3;2;4e-05;0,00029;0,00029;0;0;0
"200";0,95;20;50;3;1;0,00013;0,00046;0,00046;0;0;0
"201";0,95;20;50;3;0,1;0,85642;0,434;0,434;1,9999999999909e-05;2,000000000002e-05;2,000000000002e-05
"202";0,95;20;50;3;0,5;0,00031;0,00042;0,00042;0;0;0
"203";0,95;20;50;3;0,25;0,02038;0,00228;0,00228;0;0;0
"204";0,95;20;50;4;10;5e-05;0,00014;0,00014;0;0;0
"205";0,95;20;50;4;4;3e-05;1e-04;1e-04;0;0;0
"206";0,95;20;50;4;2;5e-05;0,00016;0,00016;0;0;0
"207";0,95;20;50;4;1;3e-05;0,00011;0,00011;0;0;0
"208";0,95;20;50;4;0,1;0,60308;0,16962;0,16962;9,99999999995449e-06;1,99999999999922e-05;1,99999999999922e-05
"209";0,95;20;50;4;0,5;7e-05;0,00014;0,00014;0;0;0
"210";0,95;20;50;4;0,25;0,00137;0,00028;0,00028;0;0;0
"211";0,95;50;100;0;10;0,82787;0,94622;0,94622;0;0;0
"212";0,95;50;100;0;4;0,84788;0,94664;0,94664;0;0;0
"213";0,95;50;100;0;2;0,88924;0,94777;0,94777;0;0;0
"214";0,95;50;100;0;1;0,95183;0,95097;0,95097;0;0;0
"215";0,95;50;100;0;0,1;0,99237;0,94867;0,94867;0;0;0
"216";0,95;50;100;0;0,5;0,98173;0,95111;0,95111;0;0;0
"217";0,95;50;100;0;0,25;0,98969;0,94875;0,94875;0;0;0
"218";0,95;50;100;1;10;0,00104;0,00276;0,00276;0;0;0
"219";0,95;50;100;1;4;0,00103;0,00271;0,00271;0;0;0
"220";0,95;50;100;1;2;0,00094;0,00263;0,00263;0;0;0
"221";0,95;50;100;1;1;0,00198;0,00397;0,00397;0;0;0
"222";0,95;50;100;1;0,1;0,97535;0,85716;0,85716;0;0;0
"223";0,95;50;100;1;0,5;0,04016;0,021;0,021;0;0;0
"224";0,95;50;100;1;0,25;0,61799;0,32755;0,32755;0;0;0
"225";0,95;50;100;2;10;8e-05;0,00013;0,00013;0;0;0
"226";0,95;50;100;2;4;2e-05;0,00012;0,00012;0;0;0
"227";0,95;50;100;2;2;2e-05;6e-05;6e-05;0;0;0
"228";0,95;50;100;2;1;3e-05;8e-05;8e-05;0;0;0
"229";0,95;50;100;2;0,1;0,80183;0,48792;0,48792;3,00000000000855e-05;1,000000000001e-05;1,000000000001e-05
"230";0,95;50;100;2;0,5;0,00014;0,00017;0,00017;0;0;0
"231";0,95;50;100;2;0,25;0,01276;0,00191;0,00191;0;0;0
"232";0,95;50;100;3;10;1e-05;1e-05;1e-05;0;0;0
"233";0,95;50;100;3;4;0;1e-05;1e-05;0;0;0
"234";0,95;50;100;3;2;1e-05;2e-05;2e-05;0;0;0
"235";0,95;50;100;3;1;0;0;0;0;0;0
"236";0,95;50;100;3;0,1;0,38847;0,12596;0,12596;3,99999999999845e-05;9,99999999998225e-06;9,99999999998225e-06
"237";0,95;50;100;3;0,5;1e-05;2e-05;2e-05;0;0;0
"238";0,95;50;100;3;0,25;0,00021;1e-04;1e-04;0;0;0
"239";0,95;50;100;4;10;0;0;0;0;0;0
"240";0,95;50;100;4;4;0;0;0;0;0;0
"241";0,95;50;100;4;2;0;0;0;0;0;0
"242";0,95;50;100;4;1;0;0;0;0;0;0
"243";0,95;50;100;4;0,1;0,08365;0,01264;0,01264;0;0;0
"244";0,95;50;100;4;0,5;0;0;0;0;0;0
"245";0,95;50;100;4;0,25;3e-05;0;0;0;0;0
"246";0,95;50;20;0;10;0,99585;0,94785;0,94785;0;0;0
"247";0,95;50;20;0;4;0,99398;0,94965;0,94965;0;9,99999999995449e-06;9,99999999995449e-06
"248";0,95;50;20;0;2;0,9853;0,95213;0,95213;0;0;0
"249";0,95;50;20;0;1;0,95049;0,95129;0,95129;0;0;0
"250";0,95;50;20;0;0,1;0,77119;0,94606;0,94606;0;0;0
"251";0,95;50;20;0;0,5;0,86794;0,9477;0,9477;0;0;0
"252";0,95;50;20;0;0,25;0,79914;0,94539;0,94539;0;0;0
"253";0,95;50;20;1;10;0,01366;0,00279;0,00279;0;0;0
"254";0,95;50;20;1;4;0,01447;0,00266;0,00266;0;0;0
"255";0,95;50;20;1;2;0,01819;0,00443;0,00443;0;0;0
"256";0,95;50;20;1;1;0,04833;0,03667;0,03667;0;0;0
"257";0,95;50;20;1;0,1;0,74565;0,94772;0,94772;0;0;0
"258";0,95;50;20;1;0,5;0,24068;0,42294;0,42294;0;0;0
"259";0,95;50;20;1;0,25;0,56879;0,83878;0,83878;1,00000000000655e-05;0;0
"260";0,95;50;20;2;10;0,00046;0,00016;0,00016;0;0;0
"261";0,95;50;20;2;4;0,00047;9e-05;9e-05;0;0;0
"262";0,95;50;20;2;2;0,00051;0,00012;0,00012;0;0;0
"263";0,95;50;20;2;1;0,00053;0,00027;0,00027;0;0;0
"264";0,95;50;20;2;0,1;0,61656;0,89006;0,89006;9,99999999995449e-06;0;0
"265";0,95;50;20;2;0,5;0,00327;0,01015;0,01015;0;0;0
"266";0,95;50;20;2;0,25;0,14456;0,38729;0,38729;0;2,000000000002e-05;2,000000000002e-05
"267";0,95;50;20;3;10;6e-05;1e-05;1e-05;0;0;0
"268";0,95;50;20;3;4;7e-05;2e-05;2e-05;0;0;0
"269";0,95;50;20;3;2;9e-05;1e-05;1e-05;0;0;0
"270";0,95;50;20;3;1;7e-05;2e-05;2e-05;0;0;0
"271";0,95;50;20;3;0,1;0,43045;0,76442;0,76442;1,000000000001e-05;9,99999999995449e-06;9,99999999995449e-06
"272";0,95;50;20;3;0,5;0,00017;0,00056;0,00056;0;0;0
"273";0,95;50;20;3;0,25;0,01348;0,07151;0,07151;0;1,000000000001e-05;1,000000000001e-05
"274";0,95;50;20;4;10;0;0;0;0;0;0
"275";0,95;50;20;4;4;2e-05;1e-05;1e-05;0;0;0
"276";0,95;50;20;4;2;3e-05;0;0;0;0;0
"277";0,95;50;20;4;1;2e-05;1e-05;1e-05;0;0;0
"278";0,95;50;20;4;0,1;0,25127;0,58389;0,58389;2,000000000002e-05;0;0
"279";0,95;50;20;4;0,5;3e-05;8e-05;8e-05;0;0;0
"280";0,95;50;20;4;0,25;0,00116;0,0081;0,0081;0;0;0
"281";0,95;50;50;0;10;0,94417;0,94689;0,94689;0;0;0
"282";0,95;50;50;0;4;0,94624;0,94814;0,94814;0;0;0
"283";0,95;50;50;0;2;0,94959;0,95047;0,95047;0;0;0
"284";0,95;50;50;0;1;0,95112;0,95139;0,95139;0;0;0
"285";0,95;50;50;0;0,1;0,94364;0,94628;0,94628;0;0;0
"286";0,95;50;50;0;0,5;0,94911;0,95013;0,95013;0;0;0
"287";0,95;50;50;0;0,25;0,94643;0,94845;0,94845;0;0;0
"288";0,95;50;50;1;10;0,00263;0,00275;0,00275;0;0;0
"289";0,95;50;50;1;4;0,00273;0,00284;0,00284;0;0;0
"290";0,95;50;50;1;2;0,003;0,00314;0,00314;0;0;0
"291";0,95;50;50;1;1;0,00636;0,00646;0,00646;0;0;0
"292";0,95;50;50;1;0,1;0,91095;0,91558;0,91558;0;0;0
"293";0,95;50;50;1;0,5;0,09717;0,09871;0,09871;0;1,000000000001e-05;1,000000000001e-05
"294";0,95;50;50;1;0,25;0,59675;0,60465;0,60465;0;0;0
"295";0,95;50;50;2;10;1e-04;1e-04;1e-04;0;0;0
"296";0,95;50;50;2;4;0,00014;0,00014;0,00014;0;0;0
"297";0,95;50;50;2;2;0,00013;0,00014;0,00014;0;0;0
"298";0,95;50;50;2;1;9e-05;1e-04;1e-04;0;0;0
"299";0,95;50;50;2;0,1;0,72279;0,73201;0,73201;2,000000000002e-05;3,00000000000855e-05;3,00000000000855e-05
"300";0,95;50;50;2;0,5;0,00032;0,00032;0,00032;0;0;0
"301";0,95;50;50;2;0,25;0,04685;0,0488;0,0488;0;0;0
"302";0,95;50;50;3;10;2e-05;2e-05;2e-05;0;0;0
"303";0,95;50;50;3;4;4e-05;4e-05;4e-05;0;0;0
"304";0,95;50;50;3;2;6e-05;6e-05;6e-05;0;0;0
"305";0,95;50;50;3;1;2e-05;2e-05;2e-05;0;0;0
"306";0,95;50;50;3;0,1;0,41675;0,42701;0,42701;1,000000000001e-05;3,99999999999845e-05;3,99999999999845e-05
"307";0,95;50;50;3;0,5;1e-05;1e-05;1e-05;0;0;0
"308";0,95;50;50;3;0,25;0,00091;0,00093;0,00093;0;0;0
"309";0,95;50;50;4;10;1e-05;1e-05;1e-05;0;0;0
"310";0,95;50;50;4;4;1e-05;1e-05;1e-05;0;0;0
"311";0,95;50;50;4;2;1e-05;1e-05;1e-05;0;0;0
"312";0,95;50;50;4;1;0;0;0;0;0;0
"313";0,95;50;50;4;0,1;0,15491;0,16175;0,16175;1,99999999999922e-05;1,000000000001e-05;1,000000000001e-05
"314";0,95;50;50;4;0,5;0;0;0;0;0;0
"315";0,95;50;50;4;0,25;0,00012;0,00012;0,00012;0;0;0
