"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"137";0,95;20;100;4;1;0;0;0;0;0;0
"138";0,95;20;100;4;0,1;0,47733;0,0935;0,0935;1,99999999999645e-05;9,99999999999612e-06;9,99999999999612e-06
"139";0,95;20;100;4;0,5;0,00048;0;0;0;0;0
"140";0,95;20;100;4;0,25;0,02163;0,001;0,001;0;0;0
"141";0,95;20;20;0;10;0,82983;0,83564;0,83564;0;0;0
"142";0,95;20;20;0;4;0,85199;0,85508;0,85508;0;9,99999999995449e-06;9,99999999995449e-06
"143";0,95;20;20;0;2;0,90695;0,90925;0,90925;0;0;0
"144";0,95;20;20;0;1;0,96482;0,96941;0,96941;0;0;0
"145";0,95;20;20;0;0,1;0,83029;0,83626;0,83626;0;0;0
"146";0,95;20;20;0;0,5;0,90606;0,90831;0,90831;0;0;0
"147";0,95;20;20;0;0,25;0,85201;0,85513;0,85513;0;0;0
"148";0,95;20;20;1;10;0,00203;0,00277;0,00277;0;0;0
"149";0,95;20;20;1;4;0,00312;0,00385;0,00385;0;0;0
"150";0,95;20;20;1;2;0,01947;0,02069;0,02069;0;0;0
"151";0,95;20;20;1;1;0,12928;0,13264;0,13264;0;0;0
"152";0,95;20;20;1;0,1;0,71928;0,72772;0,72772;0;0;0
"153";0,95;20;20;1;0,5;0,35859;0,36477;0,36477;0;0;0
"154";0,95;20;20;1;0,25;0,56753;0,57516;0,57516;0;0;0
"155";0,95;20;20;2;10;5e-05;6e-05;6e-05;0;0;0
"156";0,95;20;20;2;4;4e-05;4e-05;4e-05;0;0;0
"157";0,95;20;20;2;2;0,00037;0,00039;0,00039;0;0;0
"158";0,95;20;20;2;1;0,00984;0,01054;0,01054;0;0;0
"159";0,95;20;20;2;0,1;0,60699;0,61733;0,61733;0;2,000000000002e-05;2,000000000002e-05
"160";0,95;20;20;2;0,5;0,09435;0,09865;0,09865;0;0;0
"161";0,95;20;20;2;0,25;0,32294;0,33198;0,33198;0;2,000000000002e-05;2,000000000002e-05
"162";0,95;20;20;3;10;0;1e-05;1e-05;0;0;0
