"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"132";0,95;20;100;3;0,5;0,00012;0,00011;0,00011;0;0;0
"133";0,95;20;100;3;0,25;0,00561;0,00031;0,00031;0;0;0
"134";0,95;20;100;4;10;0;1e-05;1e-05;0;0;0
"135";0,95;20;100;4;4;0;1e-05;1e-05;0;0;0
"136";0,95;20;100;4;2;0;2e-05;2e-05;0;0;0
"137";0,95;20;100;4;1;2e-05;6e-05;6e-05;0;0;0
"138";0,95;20;100;4;0,1;0,364;0,01772;0,01772;2,99999999999745e-05;9,99999999999959e-06;9,99999999999959e-06
"139";0,95;20;100;4;0,5;2e-05;2e-05;2e-05;0;0;0
"140";0,95;20;100;4;0,25;0,00072;6e-05;6e-05;0;0;0
"141";0,95;20;20;0;10;0,94737;0,95165;0,95165;1,00000000000655e-05;0;0
"142";0,95;20;20;0;4;0,94789;0,95112;0,95112;0;9,99999999995449e-06;9,99999999995449e-06
"143";0,95;20;20;0;2;0,95063;0,95199;0,95199;0;2,000000000002e-05;2,000000000002e-05
"144";0,95;20;20;0;1;0,95011;0,95052;0,95052;0;0;0
"145";0,95;20;20;0;0,1;0,94691;0,95096;0,95096;0;1,00000000000655e-05;1,00000000000655e-05
"146";0,95;20;20;0;0,5;0,95114;0,95262;0,95262;9,99999999995449e-06;0;0
"147";0,95;20;20;0;0,25;0,94828;0,95144;0,95144;0;9,99999999995449e-06;9,99999999995449e-06
"148";0,95;20;20;1;10;0,01416;0,01519;0,01519;0;0;0
"149";0,95;20;20;1;4;0,0147;0,01592;0,01592;0;0;0
"150";0,95;20;20;1;2;0,02106;0,02201;0,02201;0;0;0
"151";0,95;20;20;1;1;0,07499;0,07577;0,07577;9,99999999999612e-06;0;0
"152";0,95;20;20;1;0,1;0,86981;0,8778;0,8778;2,000000000002e-05;0;0
"153";0,95;20;20;1;0,5;0,33741;0,34301;0,34301;0;9,99999999995449e-06;9,99999999995449e-06
"154";0,95;20;20;1;0,25;0,67934;0,69032;0,69032;1,00000000000655e-05;0;0
"155";0,95;20;20;2;10;0,00032;0,00035;0,00035;0;0;0
"156";0,95;20;20;2;4;0,00031;0,00032;0,00032;0;0;0
"157";0,95;20;20;2;2;4e-04;0,00044;0,00044;0;0;0
"158";0,95;20;20;2;1;0,00092;0,00094;0,00094;0;0;0
"159";0,95;20;20;2;0,1;0,74502;0,75752;0,75752;0;9,99999999995449e-06;9,99999999995449e-06
"160";0,95;20;20;2;0,5;0,02238;0,02333;0,02333;0;0;0
"161";0,95;20;20;2;0,25;0,27715;0,28759;0,28759;1,000000000001e-05;2,000000000002e-05;2,000000000002e-05
"162";0,95;20;20;3;10;5e-05;5e-05;5e-05;0;0;0
"163";0,95;20;20;3;4;6e-05;6e-05;6e-05;0;0;0
"164";0,95;20;20;3;2;5e-05;5e-05;5e-05;0;0;0
"165";0,95;20;20;3;1;0,00011;0,00011;0,00011;0;0;0
"166";0,95;20;20;3;0,1;0,57994;0,59524;0,59524;1,00000000000655e-05;0;0
"167";0,95;20;20;3;0,5;0,00174;0,00186;0,00186;0;0;0
"168";0,95;20;20;3;0,25;0,06927;0,07347;0,07347;0;0;0
"169";0,95;20;20;4;10;3e-05;3e-05;3e-05;0;0;0
"170";0,95;20;20;4;4;4e-05;4e-05;4e-05;0;0;0
"171";0,95;20;20;4;2;1e-05;1e-05;1e-05;0;0;0
"172";0,95;20;20;4;1;6e-05;6e-05;6e-05;0;0;0
"173";0,95;20;20;4;0,1;0,40963;0,42331;0,42331;2,000000000002e-05;1,000000000001e-05;1,000000000001e-05
"174";0,95;20;20;4;0,5;4e-04;0,00046;0,00046;0;0;0
"175";0,95;20;20;4;0,25;0,0154;0,01649;0,01649;0;0;0
"176";0,95;20;50;0;10;0,84528;0,95146;0,95146;0;0;0
"177";0,95;20;50;0;4;0,86284;0,95184;0,95184;1,00000000000655e-05;0;0
"178";0,95;20;50;0;2;0,89758;0,95202;0,95202;0;0;0
"179";0,95;20;50;0;1;0,94961;0,95017;0,95017;0;0;0
"180";0,95;20;50;0;0,1;0,99459;0,94957;0,94957;0;0;0
"181";0,95;20;50;0;0,5;0,98338;0,95165;0,95165;0;9,99999999995449e-06;9,99999999995449e-06
"182";0,95;20;50;0;0,25;0,99229;0,95115;0,95115;9,99999999995449e-06;0;0
"183";0,95;20;50;1;10;0,00355;0,01473;0,01473;0;0;0
"184";0,95;20;50;1;4;0,0038;0,01465;0,01465;0;0;0
"185";0,95;20;50;1;2;0,00573;0,01646;0,01646;0;0;0
"186";0,95;20;50;1;1;0,02457;0,02909;0,02909;0;0;0
"187";0,95;20;50;1;0,1;0,9663;0,81982;0,81982;1,00000000000655e-05;0;0
"188";0,95;20;50;1;0,5;0,26029;0,13567;0,13567;1,000000000001e-05;0;0
"189";0,95;20;50;1;0,25;0,7634;0,48159;0,48159;0;3,000000000003e-05;3,000000000003e-05
"190";0,95;20;50;2;10;0,00012;0,00038;0,00038;0;0;0
"191";0,95;20;50;2;4;0,00012;0,00043;0,00043;0;0;0
"192";0,95;20;50;2;2;0,00012;0,00035;0,00035;0;0;0
"193";0,95;20;50;2;1;0,00028;0,00039;0,00039;0;0;0
"194";0,95;20;50;2;0,1;0,86249;0,57936;0,57936;0;2,000000000002e-05;2,000000000002e-05
"195";0,95;20;50;2;0,5;0,00363;0,00155;0,00155;0;0;0
"196";0,95;20;50;2;0,25;0,2058;0,06033;0,06033;0;0;0
"197";0,95;20;50;3;10;2e-05;5e-05;5e-05;0;0;0
"198";0,95;20;50;3;4;1e-05;6e-05;6e-05;0;0;0
"199";0,95;20;50;3;2;1e-05;7e-05;7e-05;0;0;0
"200";0,95;20;50;3;1;1e-05;4e-05;4e-05;0;0;0
"201";0,95;20;50;3;0,1;0,6491;0,31297;0,31297;2,000000000002e-05;0;0
"202";0,95;20;50;3;0,5;0,00028;0,00011;0,00011;0;0;0
"203";0,95;20;50;3;0,25;0,01988;0,0036;0,0036;0;0;0
"204";0,95;20;50;4;10;1e-05;2e-05;2e-05;0;0;0
"205";0,95;20;50;4;4;0;3e-05;3e-05;0;0;0
"206";0,95;20;50;4;2;1e-05;1e-05;1e-05;0;0;0
"207";0,95;20;50;4;1;1e-05;0;0;0;0;0
"208";0,95;20;50;4;0,1;0,39083;0,13143;0,13143;1,000000000001e-05;9,99999999998225e-06;9,99999999998225e-06
"209";0,95;20;50;4;0,5;6e-05;2e-05;2e-05;0;0;0
"210";0,95;20;50;4;0,25;0,00245;0,00035;0,00035;0;0;0
"211";0,95;50;100;0;10;0,87567;0,95068;0,95068;0;9,99999999995449e-06;9,99999999995449e-06
"212";0,95;50;100;0;4;0,88601;0,94957;0,94957;0;0;0
"213";0,95;50;100;0;2;0,90957;0,94905;0,94905;0;0;0
"214";0,95;50;100;0;1;0,94955;0,94993;0,94993;2,000000000002e-05;1,00000000000655e-05;1,00000000000655e-05
"215";0,95;50;100;0;0,1;0,98952;0,94993;0,94993;9,99999999995449e-06;1,00000000000655e-05;1,00000000000655e-05
"216";0,95;50;100;0;0,5;0,97743;0,94962;0,94962;0;0;0
"217";0,95;50;100;0;0,25;0,98707;0,95095;0,95095;0;1,9999999999909e-05;1,9999999999909e-05
"218";0,95;50;100;1;10;0,00021;0,00058;0,00058;0;0;0
"219";0,95;50;100;1;4;0,00018;0,00044;0,00044;0;0;0
"220";0,95;50;100;1;2;0,00021;5e-04;5e-04;0;0;0
"221";0,95;50;100;1;1;0,00049;0,00081;0,00081;0;0;0
"222";0,95;50;100;1;0,1;0,90058;0,73425;0,73425;0;9,99999999995449e-06;9,99999999995449e-06
"223";0,95;50;100;1;0,5;0,02721;0,01183;0,01183;0;0;0
"224";0,95;50;100;1;0,25;0,43524;0,23569;0,23569;1,000000000001e-05;5,00000000000222e-05;5,00000000000222e-05
"225";0,95;50;100;2;10;1e-05;3e-05;3e-05;0;0;0
"226";0,95;50;100;2;4;0;1e-05;1e-05;0;0;0
"227";0,95;50;100;2;2;2e-05;2e-05;2e-05;0;0;0
"228";0,95;50;100;2;1;2e-05;2e-05;2e-05;0;0;0
"229";0,95;50;100;2;0,1;0,60413;0,35407;0,35407;1,9999999999909e-05;1,000000000001e-05;1,000000000001e-05
"230";0,95;50;100;2;0,5;1e-04;6e-05;6e-05;0;0;0
"231";0,95;50;100;2;0,25;0,0136;0,00336;0,00336;0;0;0
"232";0,95;50;100;3;10;0;0;0;0;0;0
"233";0,95;50;100;3;4;0;0;0;0;0;0
"234";0,95;50;100;3;2;0;0;0;0;0;0
"235";0,95;50;100;3;1;0;0;0;0;0;0
"236";0,95;50;100;3;0,1;0,24882;0,09712;0,09712;0;0;0
"237";0,95;50;100;3;0,5;1e-05;1e-05;1e-05;0;0;0
"238";0,95;50;100;3;0,25;0,00053;8e-05;8e-05;0;0;0
"239";0,95;50;100;4;10;0;0;0;0;0;0
"240";0,95;50;100;4;4;0;0;0;0;0;0
"241";0,95;50;100;4;2;0;0;0;0;0;0
"242";0,95;50;100;4;1;0;0;0;0;0;0
"243";0,95;50;100;4;0,1;0,06136;0,01622;0,01622;9,99999999999612e-06;0;0
"244";0,95;50;100;4;0,5;1e-05;0;0;0;0;0
"245";0,95;50;100;4;0,25;0,00012;4e-05;4e-05;0;0;0
"246";0,95;50;20;0;10;0,99523;0,95213;0,95213;9,99999999995449e-06;0;0
"247";0,95;50;20;0;4;0,99264;0,95123;0,95123;0;0;0
"248";0,95;50;20;0;2;0,98266;0,95047;0,95047;0;0;0
"249";0,95;50;20;0;1;0,95077;0,95082;0,95082;0;0;0
"250";0,95;50;20;0;0,1;0,8434;0,95048;0,95048;0;2,000000000002e-05;2,000000000002e-05
"251";0,95;50;20;0;0,5;0,89611;0,95037;0,95037;0;1,00000000000655e-05;1,00000000000655e-05
"252";0,95;50;20;0;0,25;0,86108;0,95068;0,95068;9,99999999995449e-06;0;0
"253";0,95;50;20;1;10;0,00239;0,00055;0,00055;0;0;0
"254";0,95;50;20;1;4;0,00252;0,00056;0,00056;0;0;0
"255";0,95;50;20;1;2;0,00409;0,00156;0,00156;9,99999999999959e-06;0;0
"256";0,95;50;20;1;1;0,02557;0,0302;0,0302;0;0;0
"257";0,95;50;20;1;0,1;0,70381;0,87641;0,87641;0;0;0
"258";0,95;50;20;1;0,5;0,18312;0,30041;0,30041;0;0;0
"259";0,95;50;20;1;0,25;0,46947;0,68144;0,68144;1,000000000001e-05;1,00000000000655e-05;1,00000000000655e-05
"260";0,95;50;20;2;10;8e-05;3e-05;3e-05;0;0;0
"261";0,95;50;20;2;4;7e-05;1e-05;1e-05;0;0;0
"262";0,95;50;20;2;2;8e-05;4e-05;4e-05;0;0;0
"263";0,95;50;20;2;1;0,00032;0,00053;0,00053;0;0;0
"264";0,95;50;20;2;0,1;0,52733;0,75675;0,75675;9,99999999995449e-06;1,00000000000655e-05;1,00000000000655e-05
"265";0,95;50;20;2;0,5;0,00552;0,01708;0,01708;0;0;0
"266";0,95;50;20;2;0,25;0,1261;0,27598;0,27598;0;2,000000000002e-05;2,000000000002e-05
"267";0,95;50;20;3;10;1e-05;1e-05;1e-05;0;0;0
"268";0,95;50;20;3;4;0;0;0;0;0;0
"269";0,95;50;20;3;2;1e-05;1e-05;1e-05;0;0;0
"270";0,95;50;20;3;1;2e-05;5e-05;5e-05;0;0;0
"271";0,95;50;20;3;0,1;0,35223;0,59363;0,59363;0;0;0
"272";0,95;50;20;3;0,5;0,00047;0,00159;0,00159;0;0;0
"273";0,95;50;20;3;0,25;0,02165;0,06788;0,06788;0;0;0
"274";0,95;50;20;4;10;1e-05;0;0;0;0;0
"275";0,95;50;20;4;4;0;0;0;0;0;0
"276";0,95;50;20;4;2;0;0;0;0;0;0
"277";0,95;50;20;4;1;1e-05;0;0;0;0;0
"278";0,95;50;20;4;0,1;0,2088;0,41725;0,41725;1,000000000001e-05;2,000000000002e-05;2,000000000002e-05
"279";0,95;50;20;4;0,5;0,00017;4e-04;4e-04;0;0;0
"280";0,95;50;20;4;0,25;0,00379;0,01416;0,01416;0;1,00000000000013e-05;1,00000000000013e-05
"281";0,95;50;50;0;10;0,94835;0,94992;0,94992;0;0;0
"282";0,95;50;50;0;4;0,94917;0,95041;0,95041;0;0;0
"283";0,95;50;50;0;2;0,94922;0,9499;0,9499;1,9999999999909e-05;2,000000000002e-05;2,000000000002e-05
"284";0,95;50;50;0;1;0,94982;0,94989;0,94989;0;0;0
"285";0,95;50;50;0;0,1;0,94917;0,9509;0,9509;0;0;0
"286";0,95;50;50;0;0,5;0,94973;0,95034;0,95034;0;0;0
"287";0,95;50;50;0;0,25;0,94785;0,94903;0,94903;0;0;0
"288";0,95;50;50;1;10;0,00049;0,00049;0,00049;0;0;0
"289";0,95;50;50;1;4;0,00041;0,00043;0,00043;0;0;0
"290";0,95;50;50;1;2;0,00049;0,00051;0,00051;0;0;0
"291";0,95;50;50;1;1;0,00232;0,00234;0,00234;0;0;0
"292";0,95;50;50;1;0,1;0,8125;0,81644;0,81644;0;1,00000000000655e-05;1,00000000000655e-05
"293";0,95;50;50;1;0,5;0,07093;0,07183;0,07183;0;0;0
"294";0,95;50;50;1;0,25;0,44779;0,45236;0,45236;2,000000000002e-05;2,99999999999745e-05;2,99999999999745e-05
"295";0,95;50;50;2;10;1e-05;1e-05;1e-05;0;0;0
"296";0,95;50;50;2;4;3e-05;3e-05;3e-05;0;0;0
"297";0,95;50;50;2;2;0;0;0;0;0;0
"298";0,95;50;50;2;1;2e-05;2e-05;2e-05;0;0;0
"299";0,95;50;50;2;0,1;0,56987;0,57579;0,57579;0;2,99999999999745e-05;2,99999999999745e-05
"300";0,95;50;50;2;0,5;0,00066;0,00068;0,00068;0;0;0
"301";0,95;50;50;2;0,25;0,04657;0,04775;0,04775;0;0;0
"302";0,95;50;50;3;10;1e-05;1e-05;1e-05;0;0;0
"303";0,95;50;50;3;4;0;0;0;0;0;0
"304";0,95;50;50;3;2;1e-05;1e-05;1e-05;0;0;0
"305";0,95;50;50;3;1;0;0;0;0;0;0
"306";0,95;50;50;3;0,1;0,30438;0,30961;0,30961;2,99999999999745e-05;0;0
"307";0,95;50;50;3;0,5;1e-04;0,00011;0,00011;0;0;0
"308";0,95;50;50;3;0,25;0,00292;0,00299;0,00299;0;0;0
"309";0,95;50;50;4;10;0;0;0;0;0;0
"310";0,95;50;50;4;4;0;0;0;0;0;0
"311";0,95;50;50;4;2;0;0;0;0;0;0
"312";0,95;50;50;4;1;0;0;0;0;0;0
"313";0,95;50;50;4;0,1;0,12303;0,12577;0,12577;0;3,00000000000022e-05;3,00000000000022e-05
"314";0,95;50;50;4;0,5;3e-05;3e-05;3e-05;0;0;0
"315";0,95;50;50;4;0,25;0,00033;0,00033;0,00033;0;0;0
