"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_sd1";"Stdev_sd1";"Average_sd2";"Stdev_sd2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"15";100;100;2;0;1;0,01;0;95,75;1,99968068231968;0,0994673726695362;-3,43376608542277e-05;0,010041474317227;0,998126257191354;0,38351138891179;0,0100121502191701;0,00417951590394948;3,92692189076114;5,97718532332073;3,98911010061171;6,18001931994325;-0,00064661323910398;1,08622210871481;1,93837138468964e-05;1,10689422238629
"16";100;100;2;0;1;0,0625;0;95,75;2,00005043426221;0,100014458571621;-7,82455774331653e-05;0,0250690234734563;1,00031721687971;0,646091583899679;0,0625914284591796;0,0272717182530867;3,93030663492826;6,03734838941638;3,98431331144112;6,20554366729405;0,000481322330854242;1,087140122775;0,000256227248399242;1,10506464022048
"17";100;100;2;0;1;0,25;0;95,75;1,99953646968473;0,100179886536603;-0,000228654383129372;0,0501234458669472;0,997454573555141;0,404806420776029;0,250088577311517;0,101519552797124;3,92059424713216;5,98032784036878;3,97620409769305;6,17910304410851;-0,00409559891672974;1,08445788665434;-0,00189012699065024;1,10358978959774
"18";100;100;2;0;1;1;0;95,75;2,00013385964858;0,0997972939237336;0,000555768420973902;0,0999212640884161;1,00023599828371;0,442464823769144;1,00191718206058;0,49677146727819;3,97570061438775;6,21048455729611;3,97214479915411;6,11261011779448;-0,00310635717371626;1,1032444623505;0,00557194178663796;1,09921119895684
"19";100;100;2;0;1;100;0;95,75;2,00015402089058;0,100236474261258;-0,00380311718639271;0,996548508390051;1,00139348882617;0,442047590886094;99,923232763342;39,1202774102399;3,96329134698582;6,13222917259984;3,96071070577615;6,05261959074926;0,00213225611273383;1,09718227234864;0,00199302550808911;1,09380173196732
"20";100;100;2;0;1;4;0;95,75;2,00019882869648;0,0999039304589121;-7,98990905050956e-05;0,199933172248892;1,00040153398862;0,406272639367916;4,01016347225338;4,04809964342424;3,95658517745008;6,04042123049003;3,9366940574467;6,01056587843149;-0,00141503665653224;1,09381209350868;-0,00105765354196876;1,08921981017354
"21";100;100;2;0;1;16;0;95,75;2,00014811413057;0,100083074189556;-0,00302498509773096;0,399342233774599;1,00123064026274;0,515805800935812;15,982625184638;6,30333258384407;3,94592351667055;6,12454711695638;3,95577051143566;6,04318706911755;0,00234917997428904;1,09368275747181;-0,00546203604338259;1,09217431418839
"22";100;20;0;0;1;0,01;0;95,75;0,000210655092770482;0,0997159172815055;0,000115868652453271;0,0223813675390239;0,998464478272195;0,438541627509773;0,0100005658784444;0,00921586646929969;3,93634039251253;6,05561223216682;1,53366760864939;2,59440431920809;0,00860875523118516;1,08860831146069;0,00119423189067206;0,999281786054787
"23";100;20;0;0;1;0,0625;0;95,75;-6,72624456741501e-05;0,100070882495947;7,20221158303556e-05;0,0558076917398546;0,999552780434074;0,42387410218045;0,0621768882728081;0,0529493542739136;3,9572334584012;6,08398069424753;1,53229273156275;2,60142877773846;-0,00298184602956415;1,09597092537433;0,00399501025643171;1,00006875759385
"24";100;20;0;0;1;0,25;0;95,75;7,18219433581982e-05;0,0999266891346224;-0,000277384861416393;0,111581711964176;0,998955749025376;0,442727561819843;0,25001322522715;0,208040819184154;3,94690813068559;6,02189523997138;1,53285578172066;2,61435288332456;0,00018535012988099;1,08915327388861;-0,000413984963100253;1,00124494808106
"25";100;20;0;0;1;1;0;95,75;0,000223914921305416;0,0999233346123625;-0,00115739148939421;0,223729496594027;0,999064822016232;0,450046125522565;0,99763238881472;0,931323592384755;3,96268018547745;6,11251207883365;1,54536444990199;2,60776521894593;-0,0026701635973753;1,09862747501775;-0,00555894838526777;1,00195152397036
"26";100;20;0;0;1;100;0;95,75;-0,00011661993979404;0,099530162623705;0,00295596092972533;2,24125491052141;0,996880035924331;0,397603335730928;99,9668438547159;86,6026023890423;3,92442012968951;5,99579551720146;1,54233468309693;2,6133219531564;-0,00550291304704948;1,08579632603609;-0,00202431143515009;1,0050276924416
"27";100;20;0;0;1;4;0;95,75;1,64425324543456e-05;0,100010573252211;-0,000225061057525421;0,44729468107101;0,999775911239278;0,416126222729073;4,00181905441439;5,19598084010021;3,96884974685179;6,136852846636;1,54021501312893;2,60632290975106;0,00178970466041471;1,10068972098727;-0,000719782901135692;1,00254422068104
"28";100;20;0;0;1;16;0;95,75;-0,000907205284522657;0,0994484167709319;-0,00120629292090486;0,89270918725098;0,997376089913935;0,416222617057645;15,9781666638589;14,1733104524506;3,92761533420774;5,99614378764628;1,53480170868223;2,60633081501015;-0,00394583803034715;1,08686214009303;0,00267240728473061;1,00167783915729
"29";100;20;1;0;1;0,01;0;95,75;0,999827913471327;0,0999131606297971;-9,02207662661874e-07;0,0223846068013323;0,997747668957093;0,390444810423937;0,0100156597224231;0,0104273944576562;3,96108657850912;6,06766348452076;1,54683865433896;2,61810908179621;-0,000175685674616548;1,09759916787301;0,00185841245124111;1,00496229262902
"30";100;20;1;0;1;0,0625;0;95,75;1,00013662023362;0,100053515635043;-0,000125867447201715;0,0557730551873411;1,00477784175838;1,29378349944756;0,0621942628110852;0,0475897371781355;3,99636695911514;6,17902968162811;1,54060054535975;2,60544039692183;0,00225176109584492;1,10855004215242;0,00214005229419541;1,00243276204967
"31";100;20;1;0;1;0,25;0;95,75;0,999781253780752;0,0999755772994128;0,000118431363230744;0,111918916756925;0,996862837128794;0,372232453893855;0,249633074059573;0,234380315523316;3,9451844369583;6,00443938772995;1,54061533068455;2,60428770663319;-0,000306718461702398;1,09005002567504;0,00263785123142575;1,00228974511533
"32";100;20;1;0;1;1;0;95,75;1,00032062799733;0,10008340954759;-0,00060382721375291;0,225049889229401;0,999812478804378;0,61274039183054;0,998643899377114;0,977027434127779;3,9286496646185;6,0103085952366;1,53851586431236;2,60281434993671;0,000967295657182459;1,08640462936556;0,00155829668473903;1,00186809486017
"33";100;20;1;0;1;100;0;95,75;1,00044619621996;0,100381812840258;0,0122009661475768;2,23862489655609;0,998960544547861;0,444902758732861;99,8316439611509;92,0228655001363;3,93489449232476;6,04810620697455;1,54061576682748;2,61583630489422;-0,00164807486493912;1,09187248986224;0,00138361928005349;1,00300066026919
"34";100;20;1;0;1;4;0;95,75;1,00013724899356;0,100549087558709;-0,00120091497460256;0,447748730442794;1,0043678520433;0,909301711316081;3,99618511378373;3,77209854215654;3,97981697025322;6,26404784008542;1,54179838923329;2,61175240994801;0,00401907356390478;1,10868903588897;-0,00277819116440963;1,00190300663168
"35";100;20;1;0;1;16;0;95,75;1,00009828865245;0,100077708856466;-0,00698401317939436;0,895068804507296;1,0006142077057;0,417353936006952;16,0377183769201;18,9097878900915;3,9932060715767;6,19393517661021;1,53290571573161;2,59967547016517;-0,000242340701258206;1,10723370810364;-0,00810022167615146;1,00058067510275
"36";100;20;2;0;1;0,01;0;95,75;1,99997608475067;0,100141330526498;-5,96870765485936e-05;0,0223998420835036;0,997545218607253;0,391181226363052;0,0100594241496142;0,0126200173376694;3,92416836284796;6,02565926979454;1,54596627942312;2,62149342361437;9,08649151302288e-05;1,08850528676372;-0,000705659113332796;1,00416193125767
"37";100;20;2;0;1;0,0625;0;95,75;2,00030636932117;0,0998682698247024;-0,00024081046325368;0,0560847611786923;0,998629358138672;0,444402822004382;0,062550179624414;0,0522019453817744;3,94955573070561;6,11624768649065;1,54190694800467;2,61970882498363;0,00233913374791028;1,09673343940349;-0,00203068226955168;1,00296643662281
