"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_sd1";"Stdev_sd1";"Average_sd2";"Stdev_sd2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"23";100;20;0;0;1;0,0625;2,08;95,75;0,000807232565652355;0,100276924189454;0,000143077474333207;0,055811367073864;0,998878943630577;0,513549423895926;0,0624948289091517;0,0771213274544089;4,95100661112777;7,43400693623087;1,71643654000739;2,88361978728843;-1,10152796536767;1,08117510965858;-0,604893426615681;0,958313476794314
"24";100;20;0;0;1;0,25;2,08;95,75;-0,000603129457233367;0,100192773191793;0,00081815609606238;0,11173592125705;1,00252401818723;0,499391131619313;0,248703746534628;0,286888918209755;5,00410400836519;7,547715553503;1,7187402289081;2,87576192281505;-1,10806314320986;1,09200990776552;-0,600159815731304;0,957845586839161
"25";100;20;0;0;1;1;2,08;95,75;0,000323953101565774;0,0999636547364538;0,00125533854246137;0,223924295437035;0,998513257677596;0,490413610054863;1,00580290254731;1,4283472664373;4,94573415949896;7,42037512707207;1,71844154324715;2,88399214018217;-1,09827161722433;1,07896498725916;-0,605063049286856;0,957519448942916
"26";100;20;0;0;1;100;2,08;95,75;-0,000179436540688372;0,0999892274688344;0,0087597380039172;2,24133702184795;0,999324816059207;0,497874964819248;99,8330641710715;116,52621944639;4,97716860137466;7,50752592584631;1,69944608749308;2,87041022150193;-1,10417236492205;1,08802961964872;-0,598820473875824;0,955867137601633
"27";100;20;0;0;1;4;2,08;95,75;-0,000519459452703997;0,0999575736569167;-0,000198674822736398;0,44718527907301;0,999923286110862;0,567170981855439;4,00118209197546;4,13100529780462;4,95009930544929;7,39888044416918;1,70798819230962;2,88599023606539;-1,10391722395927;1,07831850605045;-0,603423231448571;0,955093686968885
"28";100;20;0;0;1;16;2,08;95,75;-0,000294974194548255;0,0995990810641919;-0,00239773309851398;0,895649113050903;1,00015457301688;0,500004940953119;16,109431459286;28,1491763326803;4,98043253265644;7,51941866139105;1,71651978248091;2,8914543389993;-1,10671456059595;1,08531937863274;-0,60412727458797;0,958061021921669
"29";100;20;1;0;1;0,01;2,08;95,75;1,00003912768867;0,0999058410357047;2,64639784942655e-05;0,0223314501238364;0,998291758579572;0,590859058820085;0,00995880351375024;0,00977422331563188;4,92725955841504;7,43263190985291;1,72147729385123;2,8877448086007;-1,10022565985015;1,07720273011349;-0,601975844736957;0,961322589239523
"30";100;20;1;0;1;0,0625;2,08;95,75;0,999980486667025;0,100040406827893;0,000286689904010693;0,055516599305976;0,998945731748666;0,541170262093999;0,0619209654065202;0,0641230830564016;4,96632606608024;7,51956802692924;1,6948013576169;2,85202039150748;-1,10465648119821;1,085892965619;-0,599358374120987;0,952029686862207
"31";100;20;1;0;1;0,25;2,08;95,75;1,00039050378814;0,100102553460689;-0,000458390812121133;0,111692403887213;0,99808716182005;0,7634319381447;0,249775559143899;0,250540222025727;4,91688208755213;7,35440126034427;1,7058347034001;2,87483486040526;-1,09406195347235;1,07651340318237;-0,602001139606568;0,956243072283058
"32";100;20;1;0;1;1;2,08;95,75;1,00041596839283;0,100051759831093;0,000611319927237165;0,223308753640961;1,00205296177311;0,793580505037307;0,998199558326334;1,00544776433452;4,98091357011855;7,53060578504598;1,71436006510834;2,89691256302046;-1,09904267709292;1,09169940615179;-0,60048810260064;0,95911046668343
"33";100;20;1;0;1;100;2,08;95,75;0,999749991836317;0,100182415379854;0,0035443076215251;2,24279002970368;1,00000003546064;0,5199497511859;99,965264785977;118,376766883475;4,96559598138902;7,50984373251738;1,71853524550615;2,8785271060751;-1,10442184525581;1,08520004010529;-0,603898479914159;0,957632533169542
"34";100;20;1;0;1;4;2,08;95,75;0,999643257819356;0,0999577837959095;0,0016629533378377;0,448928130953545;0,998300270681602;0,492427439615737;4,00495154371873;4,4543772343284;4,98254183777226;7,48320700496592;1,7121563229019;2,8877676892989;-1,10332054427734;1,08728565294668;-0,604318712241853;0,957960318262087
"35";100;20;1;0;1;16;2,08;95,75;1,00041149541127;0,100330352957658;0,00296217122653682;0,893770494922002;0,996516984685278;0,484918622995671;15,9887487249151;15,0758397131807;4,91695672619577;7,41156362656152;1,7270702933431;2,89688732960846;-1,09939270443174;1,07606366996971;-0,604775873878577;0,961155737962706
"36";100;20;2;0;1;0,01;2,08;95,75;1,99980834734026;0,0998766246497343;0,000141802494061259;0,0223757778393701;0,998831969771606;0,518190222769543;0,0100035500092193;0,0120225826611501;4,97080054651621;7,48890890301434;1,71094120740521;2,8902850877981;-1,10076215167943;1,08710092721043;-0,600870449394121;0,958089903324858
"37";100;20;2;0;1;0,0625;2,08;95,75;2,00003159006828;0,0999586757649599;0,000189802774647036;0,0559272878574729;1,00105774219256;0,563497496183371;0,0624603854557556;0,0978755153004174;4,95561043256784;7,49785728563366;1,71980144142441;2,8879276008785;-1,10034279886531;1,08577797299204;-0,601493323212554;0,960522770437789
"38";100;20;2;0;1;0,25;2,08;95,75;1,99999357318964;0,0998361125476456;-0,00045655365753174;0,111966806999362;0,996202909588391;0,46801881234675;0,250172331511771;0,314218732985709;4,91749691679202;7,32185056495012;1,71007580814054;2,87225628712984;-1,09931350306748;1,07102191297456;-0,60250109145394;0,954833161560951
"39";100;20;2;0;1;1;2,08;95,75;1,99981982181419;0,100543962405781;-0,00033904040773135;0,224246643092005;1,00174168752337;0,533771160187888;1,00471614989653;2,11050936478027;4,9887400118158;7,50735334517945;1,71080904968476;2,87926255618542;-1,10552222488649;1,08839858686676;-0,602326706669028;0,95577263632065
"40";100;20;2;0;1;100;2,08;95,75;2,0002232438614;0,0999037463642765;-0,00704847393642986;2,23887837874095;0,999172799034189;0,616705420427827;99,9980995797902;104,366445978342;4,94444538192301;7,4832297521204;1,71550164971599;2,88634370690593;-1,09844055867706;1,08431597337568;-0,60511750100927;0,956979808731392
"41";100;20;2;0;1;4;2,08;95,75;2,00050702040433;0,100229888064623;0,000453482913614193;0,449016100879976;1,00070615003554;0,706500143674962;4,01113637989457;5,18883218881984;4,94979127782152;7,42975103847095;1,722748544536;2,89618219361884;-1,09925893414972;1,0806648795468;-0,603885234766006;0,959559712583167
"42";100;20;2;0;1;16;2,08;95,75;2,00000144147312;0,0997531979747347;-0,00366472246374819;0,89860437901016;0,998364776032925;0,487207840139598;16,1063977784207;24,8613326005508;4,9472382405749;7,42658855313995;1,72268542185573;2,88978286021091;-1,10012812414363;1,0810462381706;-0,603279360292981;0,959746832816554
"43";100;50;0;0;1;0,01;2,08;95,75;0,000366594791355732;0,0999018968940755;5,51344953431414e-05;0,0141350382792174;1,00447228906202;1,20149974102858;0,00999237563022917;0,00852244826251991;4,96701675195045;7,46522310401896;3,31850995069258;4,91194986133242;-1,10297374699703;1,0822709067529;-0,890852558966944;1,01891598830396
"44";100;50;0;0;1;0,0625;2,08;95,75;-0,000197079790411303;0,0996224424031624;3,25312087206232e-05;0,0352137445077935;0,999586001392753;0,627528452525568;0,062490895611688;0,044898617171425;4,95525411361946;7,44633593383497;3,34069841671054;4,97374688676911;-1,10251533528335;1,08224040195416;-0,897889999865567;1,02298886127915
"45";100;50;0;0;1;0,25;2,08;95,75;0,000318338479229327;0,100157339061912;0,000345520655946293;0,0706863498418552;0,998697361603231;0,492586909429061;0,248338829678137;0,177130442907799;4,98832356896737;7,5105020022124;3,30492717716337;4,86282416441469;-1,1065039320762;1,08772779401946;-0,888167646481174;1,01555015902423
"46";100;50;0;0;1;1;2,08;95,75;1,67557017619556e-05;0,0996243872045518;-1,5395917738129e-05;0,141586255761241;1,00026038333472;0,578536100816932;1,00244463579643;0,975518838180929;4,95499149885273;7,45716873298519;3,34823519020538;4,96930993832243;-1,10276955279405;1,08153443034705;-0,896269375933586;1,02668608041746
"47";100;50;0;0;1;100;2,08;95,75;-0,000369517389813698;0,100362270194632;-0,00498139968032877;1,42038956981338;0,99981742297365;0,509623667622452;100,063436039222;76,8898895687541;4,97906607461818;7,49820839142073;3,33705660656605;4,92946846651415;-1,10511216787509;1,086330855333;-0,893145725188296;1,02236797080426
"48";100;50;0;0;1;4;2,08;95,75;-7,6104145353335e-05;0,1002587657489;-6,04651127846057e-05;0,283778659146794;0,999132157316387;0,492451806394651;4,01400387273645;3,69418150235555;4,97504160838502;7,4699386395001;3,30949244011456;4,90998927577272;-1,1073793954456;1,08263024677145;-0,89243962797136;1,01615499045198
"49";100;50;0;0;1;16;2,08;95,75;0,000310716997988865;0,0998875565883915;0,00313283228978932;0,566852141040708;1,00038264896173;0,65828202277973;16,0272347208813;12,2276679333262;4,95625813696155;7,49320650062087;3,33713227002924;4,9695907951716;-1,09854906630167;1,08519379073503;-0,894262013609264;1,02494402039304
"50";100;50;1;0;1;0,01;2,08;95,75;1,00011157380949;0,100155097723263;5,24895402194532e-06;0,0141267141777787;1,00206642090907;0,598608521243856;0,00999393177272514;0,00711915974628426;5,00280705334034;7,60796992406964;3,31533863547627;4,90486799618558;-1,10791897845267;1,09379168218016;-0,891804590003094;1,01804751993846
"51";100;50;1;0;1;0,0625;2,08;95,75;1,00023121157501;0,100083282029404;-7,24113723341066e-05;0,0353876579525321;0,999178536956435;0,585939256547631;0,0625211643253014;0,0591404025725139;4,95893619033018;7,45597573140194;3,32403685032345;4,91011710629819;-1,10358750037977;1,0815819738642;-0,894868700472949;1,01806135883948
"52";100;50;1;0;1;0,25;2,08;95,75;0,999815772991702;0,0998602883366677;-0,000254068110404397;0,0707296849550912;1,00085501986979;0,520470082382163;0,249780457326411;0,178718290840071;4,99345596628204;7,53954998115212;3,31884898424874;4,93211184029211;-1,10684213671643;1,09029754183818;-0,894253972611361;1,01905940529952
"53";100;50;1;0;1;1;2,08;95,75;1,00032262009882;0,0997527727885611;0,000170241947628664;0,141235271530255;0,99869991862583;0,504466573722007;0,998441380908033;0,737512003015497;4,95520550841274;7,49068936275886;3,31986973644877;4,94133412319801;-1,09999250932529;1,08514363984115;-0,894669433827726;1,01907151350177
"54";100;50;1;0;1;100;2,08;95,75;1,00021109292562;0,100654687645411;0,00224354016766705;1,41686136110402;0,999771407355745;0,518593711796467;99,9851083165505;69,9263618647863;4,97000166480986;7,54729189461749;3,3172284835893;4,9277450254669;-1,10098076074072;1,08997015490471;-0,89158001277613;1,01934045569706
"55";100;50;1;0;1;4;2,08;95,75;1,00015031673161;0,100200737544911;0,000177033071672646;0,283338317270955;1,00109461869293;0,578383898963092;4,00931587099029;4,90360128902452;4,9731249619818;7,48959549799359;3,32383562993909;4,91434652634463;-1,10184868725901;1,08647644450221;-0,891464602500056;1,02154342283247
"56";100;50;1;0;1;16;2,08;95,75;1,0004272598453;0,0994715120992968;0,00124090323934058;0,568317002078392;0,998539603213519;0,509417852249017;16,0645501779613;12,8395202404261;4,95903429011785;7,49539500370205;3,33255283764254;4,99570617243025;-1,1005163402345;1,08485474225442;-0,890838165286819;1,02721788603367
"57";100;50;2;0;1;0,01;2,08;95,75;1,99972555609582;0,0995454245767706;-9,53293699522458e-06;0,0141383899768385;0,997887883496515;0,468461032184854;0,00999859712964478;0,00707851523666892;4,98677574736234;7,5024046220484;3,31320220600783;4,98873666258634;-1,10724531371494;1,08746613510855;-0,893619064946047;1,02157868645428
"58";100;50;2;0;1;0,0625;2,08;95,75;2,00069373307867;0,100298010581028;-3,63824537954921e-05;0,0354129240066915;0,99749189815687;0,529273416281038;0,0624484377833894;0,0488239536709225;4,95179202134249;7,426809217836;3,3059779433398;4,89121471456088;-1,09799516738818;1,08195784544062;-0,890017077949819;1,01652645908269
"59";100;50;2;0;1;0,25;2,08;95,75;1,99955677187856;0,100311486795448;0,00043242508318757;0,0708254573014682;1,00130046344635;0,565218820936367;0,249454460508623;0,195482449298844;4,97902866306912;7,52966063874101;3,2946200250317;4,89062658886327;-1,10516254509593;1,08867193003678;-0,884754696842069;1,01717148153374
"60";100;50;2;0;1;1;2,08;95,75;1,99971678142659;0,100085112834193;0,000408282852953901;0,141788888506494;0,997182712471958;0,458227484288811;0,997700660572575;0,836511917073111;4,95520720545159;7,36380384394476;3,309808615462;4,91290807519182;-1,10364234376614;1,07599855334715;-0,888025907316277;1,01980661527387
"61";100;50;2;0;1;100;2,08;95,75;1,99910058262297;0,0997700952944819;-0,00405053026817958;1,41332709973812;1,00152446960917;0,538358469136332;99,6510482773239;65,6722000318646;4,99633001968227;7,54213999581012;3,30931042706639;4,89637465462289;-1,10712567133519;1,09132461632231;-0,890562487160063;1,01684995858146
"62";100;50;2;0;1;4;2,08;95,75;2,00016291987957;0,100057701235931;0,00208540512168874;0,283142498725464;0,999507235138444;0,763908108120852;4,01187293305201;3,13856711339684;4,94261410964068;7,46498105272681;3,37699240985227;5,01805457884844;-1,09898385836992;1,08279176944629;-0,894888371022048;1,03422964732154
"63";100;50;2;0;1;16;2,08;95,75;2,00004307018851;0,100186955862212;-0,00311956728642147;0,566746477718435;1,00187546428473;0,758685217215638;16,0228915019902;11,2595474867208;4,98430654005357;7,52315536278143;3,34908991674202;5,01046791279703;-1,09965993154157;1,09152603221834;-0,895496794145277;1,02828656411661
"64";20;100;0;0;1;0,01;2,08;95,75;0,000469370851207366;0,224200651692767;3,47831178184758e-05;0,010011850064329;0,999412769837975;1,05746249762921;0,0099814481683242;0,00506998189752223;1,71623245016762;2,88876212114064;4,94717048150676;7,45281351557085;-0,602768091499169;0,958274970835647;-1,09925730276995;1,07995937532712
"65";20;100;0;0;1;0,0625;2,08;95,75;0,000240884528664748;0,22316480994453;7,65735375432574e-05;0,0250142226607284;1,00019718379905;0,978673839985188;0,0624961835488036;0,0309753498080474;1,72580418206186;2,89177147266035;4,99740609115371;7,58109069554358;-0,600724286875465;0,961678987969122;-1,103044590091;1,09290880103402
"66";20;100;0;0;1;0,25;2,08;95,75;-6,03683914223211e-06;0,222063501672771;-3,5204159048285e-06;0,0499030759265024;0,994209545042747;0,925158077017644;0,249747820159126;0,156957968643601;1,7275376502288;2,88926716307936;4,95271788861668;7,40782411515921;-0,604901746883938;0,960695991000494;-1,10108141197079;1,0792525339085
"67";20;100;0;0;1;1;2,08;95,75;-0,000219732748001652;0,224657112527745;-0,000125642642913261;0,100214229733385;1,00737272924853;1,27184504012859;0,999468977772084;0,533558217814748;1,72652071237139;2,89826990159151;4,93145631306608;7,39450954776086;-0,605658072282626;0,961342192080142;-1,096383703124;1,07988479489869
"68";20;100;0;0;1;100;2,08;95,75;0,000533473470611539;0,223940327733417;-0,00165192920269528;0,993048549709839;1,00067145187682;1,2597349578229;99,805625805364;63,7341117646662;1,71642966785226;2,87919416712775;4,95769666976394;7,40071507926452;-0,605563854132697;0,957204213342391;-1,10367800896488;1,07832093374734
"69";20;100;0;0;1;4;2,08;95,75;0,000186655329644494;0,223992235818303;5,3117979959342e-05;0,200098600960888;1,00087316802929;1,33116366620918;4,0049492140363;2,38414589801477;1,70977347880695;2,87751370015986;4,95586641421565;7,50432004691686;-0,603840743421231;0,95608918451185;-1,10166134312074;1,08532824692952
"70";20;100;0;0;1;16;2,08;95,75;-0,000562841478108509;0,223901762763347;0,000506236460921397;0,401029186823714;1,00197461832708;0,968556720978634;16,0011828857499;8,45102165440361;1,74078135216312;2,91824951253896;4,98084099551224;7,51031243625743;-0,6092223289359;0,964211413239712;-1,10599452712551;1,08588948168532
"71";20;100;1;0;1;0,01;2,08;95,75;1,00034602355483;0,223819434899131;4,65696087625488e-05;0,00998897972789448;0,998756090416602;1,28226658443883;0,0100015276581684;0,0052357874628787;1,71646070033514;2,88990014571455;4,96024692736933;7,45203739648321;-0,605698125275537;0,957019515715446;-1,09846289047188;1,08475760003384
"72";20;100;1;0;1;0,0625;2,08;95,75;1,00020063342164;0,223255797074093;-8,89768902096393e-05;0,0250026155745292;0,995659335243685;1,00073051345142;0,0624932874013731;0,0328085178816808;1,70761309179386;2,88464962574819;4,98463002080289;7,51818424817618;-0,601899058176692;0,958124491232722;-1,10388881828349;1,08915769672359
"73";20;100;1;0;1;0,25;2,08;95,75;1,00091250257295;0,222923990969034;0,000109185881350752;0,0497114635404765;0,997069738252365;0,996868043611037;0,249874957722456;0,134682051826191;1,71101019797925;2,87921502031338;4,94558889995711;7,47769194822729;-0,597719308085664;0,960501902436673;-1,09829155197486;1,08428316272348
"74";20;100;1;0;1;1;2,08;95,75;0,999068507258892;0,223551167971945;0,000285458299492738;0,0997591390109305;1,00285965471702;1,11816961222542;1,00075472611183;0,638171073967271;1,71703172857145;2,90111909984939;4,95867459093907;7,48091601577704;-0,604814786707058;0,95983808874332;-1,100293060966;1,08391085325943
"75";20;100;1;0;1;100;2,08;95,75;0,998998717519835;0,223617147532576;0,00149959319417203;0,99936206604718;1,00124622090848;1,21258522253345;99,8564754428082;56,855500392175;1,71072803685898;2,88925778241937;4,94706370574898;7,45935653893058;-0,605673084594084;0,955493909668123;-1,10344071059846;1,08047161436319
"76";20;100;1;0;1;4;2,08;95,75;0,999325777034481;0,224108061963859;0,000630958830529702;0,199560199723831;1,00754371271477;1,42402026892939;3,98828001719849;1,99411945142547;1,72860557254663;2,89860027407462;4,9400388828342;7,42394828726341;-0,603009324737871;0,960913268474418;-1,10204884347075;1,07748345316785
"77";20;100;1;0;1;16;2,08;95,75;1,00036908480583;0,223303734564319;0,00035845519935766;0,399814783075028;0,994713282991841;1,02892121240726;15,9985492004231;9,61292712711979;1,69847863053087;2,86356482802659;4,95866827666699;7,48489008972538;-0,597669810683521;0,95413397201959;-1,10557690929405;1,08130216456679
"78";20;100;2;0;1;0,01;2,08;95,75;2,00022900810603;0,223492627713975;-1,19307955239995e-05;0,010005654049805;0,99711656371836;1,03414912967608;0,0100078032481131;0,00564594979375519;1,71975190052728;2,88652438638841;4,94640260114597;7,4422605698386;-0,602461438775342;0,959608385533633;-1,10450590043938;1,0783273390233
"79";20;100;2;0;1;0,0625;2,08;95,75;2,00026189667824;0,223093205328995;-6,29569055422904e-05;0,0250302571201436;0,993947597454276;0,974786428299237;0,0627735421195224;0,0598296759319148;1,70752934388844;2,87602952513649;4,97520873723857;7,48110963863289;-0,600231513387702;0,957363432723603;-1,10607497494089;1,08426691433111
"80";20;100;2;0;1;0,25;2,08;95,75;1,99972204168748;0,224529500800676;-2,9088348898063e-05;0,0500148665918184;1,0054440115469;1,4372884211188;0,24937726150232;0,14897897922872;1,71230102866533;2,89167853911807;4,93078774380036;7,45336517403674;-0,605015815974954;0,956526910113066;-1,0977907948527;1,07903992115035
"81";20;100;2;0;1;1;2,08;95,75;2,00024530631828;0,223576497872017;0,000581937481220971;0,100231771336125;1,00319071958111;1,57974087031104;0,997940775828701;0,54809499456717;1,71547541821488;2,87869132743704;4,92023765730225;7,41138834056506;-0,604459501884036;0,957276701073458;-1,09463455550196;1,08077075268512
"82";20;100;2;0;1;100;2,08;95,75;1,9995858648094;0,223627988061913;-0,00138062254274982;1,00239461236723;1,00574900283828;1,27505881702107;99,9518495814983;50,6797869828705;1,7235573679217;2,89563949771246;4,97099078779541;7,47545415985806;-0,60678881596107;0,960452998819523;-1,10133508408905;1,08501051371873
"83";20;100;2;0;1;4;2,08;95,75;1,99972561309299;0,223081638159273;0,000898361112676739;0,199488321670001;0,999634815787617;1,1013109051779;3,99211788140808;1,85805760605467;1,718221587309;2,89042199300487;4,98105181061559;7,48029218198329;-0,603921839435275;0,959155060291135;-1,10333784324248;1,08732853792933
"84";20;100;2;0;1;16;2,08;95,75;1,99986623475835;0,224454691020914;0,000468665912887311;0,39921522325177;1,00308447682516;1,32431656868359;16,008329330685;9,2220315960133;1,70808853814246;2,88711471664892;4,97640684673186;7,51496704746487;-0,602295541800097;0,958471033753617;-1,10793697291359;1,0844702365779
"85";20;20;0;0;1;0,01;2,08;95,75;0,000709011337705633;0,224193535667199;4,1090032786099e-05;0,0222762947777086;0,999251489076697;1,10352945272487;0,0099907067182243;0,0117929611458783;1,69729838454657;2,86485377609743;1,71167087699913;2,87026180022042;-0,598519295558586;0,953648636926427;-0,602047398672045;0,957186063273722
"86";20;20;0;0;1;0,0625;2,08;95,75;0,000253953945605848;0,223144994980647;-0,000189974007373387;0,0558249936610002;0,999909856169528;1,35864608991563;0,0626614202538329;0,065169510495675;1,70260576267597;2,8655144638525;1,72059926898705;2,90366823890062;-0,603799378344014;0,95155556285938;-0,602822331534332;0,961946973149626
