"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_sd1";"Stdev_sd1";"Average_sd2";"Stdev_sd2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"29";100;100;4;0;1;0,01;0;0;4,00009381392381;0,0999524355234997;2,94900095518463e-06;0,0099719156887385;1,00006313910685;0,139930696561875;0,00999878313436587;0,00140177805094858;-0,054091761930948;0,443788498211365;-0,0531316995736121;0,443851631774003;-0,00190994620732493;0,232506572598494;-0,00166150136259376;0,231843359457168
"30";100;100;4;0;1;0,0625;0;0;3,99993808651824;0,0998719925029427;-7,96494284776423e-05;0,0249499017623193;1,00002106534276;0,140422482502715;0,0625360121097589;0,00873663044961146;-0,0560712985173658;0,442932019823074;-0,0532149273937179;0,444648445306254;-0,00101556381318972;0,232278747552133;0,000998786098097055;0,232247376736131
"31";100;100;4;0;1;0,25;0;0;3,9997467927161;0,100040156766289;0,000333214617523528;0,0501647211422887;0,999608471491307;0,139978063258568;0,250105780225405;0,0349855088989566;-0,0567768420586334;0,444257230346745;-0,0547298040233906;0,446032865340603;0,00092914619465923;0,23160088229391;0,000380396252958779;0,232395489841121
"32";100;100;4;0;1;1;0;0;4,00011298553048;0,0999429147500361;0,000581499024717223;0,100073523721672;0,999811477343064;0,139747085742398;1,00024393373117;0,139540204843247;-0,0551727323922717;0,444806899733584;-0,0563460374072627;0,443833392297748;-0,00148787805763525;0,231947273488494;0,00192590393804902;0,232019124807904
"33";100;100;4;0;1;100;0;0;3,9998049917638;0,100076473251737;0,0057014910614523;1,00315292192066;0,99946020814308;0,13994265431441;99,9989723686027;14,0036586782453;-0,0549622268268043;0,445696897215863;-0,0522373274831228;0,445125667216604;-0,000240202110423141;0,232230759083404;0,000168533877794905;0,232709111012229
"34";100;100;4;0;1;4;0;0;3,99993488676726;0,100008434045747;-0,00106236037476548;0,200004010797927;0,999570571784508;0,140141474085252;3,99970468352113;0,558803078518322;-0,0538951874641799;0,444012915793687;-0,0550443675384128;0,442608284174881;-0,00132264058643224;0,232736188066453;0,000892450725501121;0,232678799319177
"35";100;100;4;0;1;16;0;0;3,99991344262047;0,0997844270070091;-0,000862882134460791;0,401353690659807;1,00015265267224;0,140762702476027;15,9952770205542;2,23676513137438;-0,0540683188576202;0,445971105261141;-0,0551598701709019;0,44507109701511;0,000312285645931109;0,232079020442371;-0,000570766356381377;0,231999203151975
"36";100;20;0;0;1;0,01;0;0;5,4029494563978e-05;0,100000568517378;7,12813658351782e-05;0,0223611572256023;0,999764296446628;0,140438268630288;0,00998736959657131;0,00302540970244681;-0,0554466088444492;0,445274554367614;-0,194068050685214;0,834281698236444;-0,000538943944077024;0,232125789904778;0,000309039816319193;0,458561284124617
"37";100;20;0;0;1;0,0625;0;0;5,52746009449796e-05;0,100389294667087;-2,82311645232236e-05;0,0559158766191418;1,00093863106251;0,140463393922468;0,0625898391490556;0,0188280647860968;-0,0543703984968639;0,446739577392644;-0,195019620466183;0,83008617426894;0,000134564222262926;0,233125011642988;-0,00256500734154127;0,457117828585949
"38";100;20;0;0;1;0,25;0;0;-0,000806262358713332;0,100244395972444;-0,000193021500243252;0,112171931924573;0,999284403570867;0,139698056025141;0,24998096371884;0,0755448243647256;-0,0527237414758176;0,445809158246627;-0,196140606308718;0,833168505038053;0,00058906940579478;0,233051294448865;-0,00120390835630524;0,458885932121232
"39";100;20;0;0;1;1;0;0;-0,000168483674127201;0,0999766104008526;0,000252863227424403;0,223538382221646;1,00032736650126;0,140405818372368;0,998918019357016;0,30150308806006;-0,0560541850187101;0,444319092443285;-0,19602148506324;0,830611984845172;0,000862512540026436;0,231563025238259;0,00173695325159535;0,457244559919738
"40";100;20;0;0;1;100;0;0;-0,000369154205152491;0,0999965528490735;0,00724585321721993;2,22928990563125;1,00069834015013;0,139843862782514;100,054590929861;30,1923327643836;-0,0579038252892585;0,442514110645545;-0,196687192208244;0,838575597278822;0,00072138646581253;0,232074615132219;-0,00256633647878089;0,456531706422928
"41";100;20;0;0;1;4;0;0;0,000106138578245878;0,0999573281420863;0,000928908571169601;0,449410272382544;1,00066766529812;0,140562227327609;4,00244280816365;1,20423193415815;-0,0549277041016291;0,444022321866006;-0,195076390628359;0,836014242174724;-0,00171368804515741;0,232056930007724;-0,000784654734866478;0,458215412144888
"42";100;20;0;0;1;16;0;0;0,000225758934562215;0,0998479846826877;-0,000214947696815704;0,894476774797288;1,00038195411687;0,139911075346777;16,0302494890254;4,83119586022042;-0,0537790660266489;0,445840344628157;-0,195734622989822;0,835535784578423;0,000706670772351229;0,231862361303859;-0,00220720351110266;0,458196606749853
"43";100;20;1;0;1;0,01;0;0;1,00045510608205;0,0998987221163346;7,40493763335285e-05;0,0223335075528666;0,999765442703962;0,139721720060923;0,00999176055443436;0,00301773369226932;-0,0566443066518004;0,444448973449121;-0,191297923103049;0,835309072144204;0,000209211209597797;0,232073172334919;0,000604885441417844;0,45951903940346
"44";100;20;1;0;1;0,0625;0;0;0,999961969454208;0,100515593871166;-8,35529335083897e-05;0,0561444884662091;1,00017279435272;0,140116842309755;0,0625044572090682;0,0188951720310004;-0,0561875456804309;0,443501440448057;-0,195981901602656;0,83526834164977;-0,000119577295274579;0,23190824751354;-0,00246427442352466;0,45825254089653
"45";100;20;1;0;1;0,25;0;0;0,999801072332617;0,100049886229358;0,000146336343890963;0,11159541889405;1,00014089157517;0,139423191450018;0,250097261062042;0,0755079399197227;-0,0539031657758825;0,447127118410476;-0,192915389020493;0,837440915281051;6,82271204514365e-05;0,233065929078344;0,000640096442423877;0,458363222640637
"46";100;20;1;0;1;1;0;0;1,00019336175133;0,0997706553004007;0,000260925421744228;0,223699130382076;0,99969776601674;0,139809947199117;1,00140978427651;0,302495789497459;-0,0515742506715784;0,446272938407922;-0,197595291199503;0,837370198270305;0,000785176636740525;0,233263265988172;0,00140682730803693;0,459118409064531
"47";100;20;1;0;1;100;0;0;1,00041802768433;0,100138817079152;0,00596025432195184;2,24118924255719;1,00054601933645;0,140323837819811;100,177874488908;30,2788748733143;-0,0539221152421794;0,445477410877962;-0,198422567154164;0,836916826011868;0,000360237995500607;0,232741326621297;-0,00116197033650226;0,45711666194137
"48";100;20;1;0;1;4;0;0;0,999429657460009;0,0995587448133912;-0,000308664415216157;0,44821483156452;0,999947004874611;0,140196523792853;4,00221564282943;1,20812610990653;-0,0550667341740917;0,444601660562973;-0,195482365831451;0,834000020584876;-0,00070029018799177;0,232669315294152;0,0020208721293154;0,458824510403257
"49";100;20;1;0;1;16;0;0;1,00009420888042;0,100233031559352;-0,00508372138289431;0,895585669768711;0,99945297638728;0,140148736164377;16,0115644234654;4,83043361499577;-0,0536565658014675;0,446156470470552;-0,193735141707749;0,834485376016298;3,17271522645472e-05;0,231862070072442;-0,00163405158788409;0,456003969256793
"50";100;20;2;0;1;0,01;0;0;1,99987741853519;0,100130607853677;0,000177628973520739;0,022325681346665;1,00016352339977;0,139320679159735;0,00998755531920155;0,00300106259495283;-0,0547844189430504;0,444426848250239;-0,197013635990682;0,831151709043875;-0,000779634632810438;0,233347934654741;-0,000593428403059964;0,457210899236169
"51";100;20;2;0;1;0,0625;0;0;1,99993177909498;0,0995020338359406;-0,000353591757529114;0,0558737668532796;1,00069684062573;0,139373440560577;0,0624179645836885;0,0188083764191386;-0,0534810586380289;0,445773642918502;-0,193084208274603;0,839315221886759;0,00135634870347328;0,232017546428731;0,00252352488536791;0,458689707658616
"52";100;20;2;0;1;0,25;0;0;2,00008073154094;0,0999060036941838;-0,000505171233375025;0,111878642042312;0,9996839028884;0,140161033211137;0,24957700362104;0,0751676737000601;-0,0544028562676452;0,444153111953958;-0,195522220004528;0,831329505229652;-0,00060271895183893;0,232910015155906;0,000156804363863002;0,458815480557988
"53";100;20;2;0;1;1;0;0;1,99988230763616;0,100318518957686;0,000320089406537691;0,223533958310207;1,0002292383891;0,13952500698238;0,999962126320374;0,301738870917769;-0,0532416228286034;0,443488638811159;-0,197394236041358;0,836168151673513;0,000228208818008239;0,231188684524224;-0,000930352185308627;0,456816296977046
"54";100;20;2;0;1;100;0;0;1,99990722123986;0,100739477435739;-0,0108374502498636;2,22631216864861;0,999257679067232;0,139720956597943;99,9332729060948;30,1559689440385;-0,0545271091724807;0,444355748231742;-0,194856863880272;0,840937838045826;0,000561372538149807;0,232632497317699;0,000739621290991303;0,458152402103582
"55";100;20;2;0;1;4;0;0;1,99988508223077;0,100165051949607;-0,000743398250110831;0,447777896174738;1,00000469470318;0,139529167764467;3,99972147565743;1,20923532784973;-0,0557814172532466;0,44677728882815;-0,195494304939772;0,835456193368876;0,00033533519214626;0,232280148947009;-0,00144863632702722;0,458625228748694
"56";100;20;2;0;1;16;0;0;1,99996635762729;0,100281622071645;-0,00215461755025052;0,892869118018103;1,0004117202615;0,139668746030347;16,0140511294941;4,83165096171629;-0,0535076857903006;0,444841543191209;-0,194857180208253;0,834841321183422;0,00038021664818117;0,232973532123057;-0,00109676926033071;0,455868975408718
"57";100;20;3;0;1;0,01;0;0;3,00015204970644;0,100155059533777;6,98114749836924e-05;0,0224114829165051;1,00043276679863;0,140128336138606;0,00999033072887244;0,0030040585104186;-0,0547485159046651;0,443737420415381;-0,198775108978096;0,83631564665356;0,000390042584195982;0,231860653539298;0,000216833892238532;0,458367640804378
"58";100;20;3;0;1;0,0625;0;0;3,00060012782741;0,0999489242665154;-8,74067337418932e-05;0,0560395028930611;0,999794717910666;0,139904478175114;0,0624163424913752;0,0188629269884171;-0,0553509230194213;0,444768425847043;-0,192206931580383;0,836086124530814;0,00144042472983102;0,232369847144988;0,00183216717345985;0,459342842959077
"59";100;20;3;0;1;0,25;0;0;2,9995367146723;0,100139905531441;-0,000395183455442643;0,111959614078752;0,999981729508837;0,139835184194061;0,250053336761192;0,0753895452881602;-0,0551967737973254;0,445174309202817;-0,193932429047322;0,837959025344485;-9,79699639404036e-05;0,232115332047504;0,000451649421713192;0,458030562865067
"60";100;20;3;0;1;1;0;0;2,99997558178542;0,100076776744117;-0,000395266411245695;0,223602884351203;1,0001562018073;0,14013159416946;1,00043811770711;0,302875922110478;-0,0533650688352445;0,446609615214587;-0,192641582751532;0,839471066395786;-0,000222447602522236;0,23263360051828;-0,000908481141396196;0,45929059404563
