"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"eff_Cohen";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"MSE_Cohen";"MSE_Hedge";"MSE_Glass1";"MSE_Glass2";"MSE_Shieh";"MSE_Shieh_corr"
"1";100;100;1;0;10;0,00982471616302889;0,00978613743464003;0,00706799130055538;-0,009687749352317;0,00491235808151445;0,00982471616302889;0,0208391665351013;0,0206758294779721;0,0105434662664135;1,12616631667715;0,00520979163377533;0,0208391665351013;0,0209356915827854;0,0207715979638618;0,0105934227674383;1,12626016916466;0,00523392289569635;0,0209356915827854
"2";100;100;1;0;4;0,00846945273602362;0,00843619572266227;0,00676318273649711;-0,00915257138047046;0,00423472636801181;0,00846945273602362;0,0207605328672112;0,020597812139525;0,0111546885124989;0,188541254205275;0,00519013321680279;0,0207605328672112;0,0208322644968589;0,0206689815377961;0,0112004291532262;0,18862502376815;0,00520806612421473;0,0208322644968589
"3";100;100;1;0;2;0,00586790226870856;0,00584486076765342;0,00696047858834735;-0,00813119245310167;0,00293395113435428;0,00586790226870856;0,0205282447616174;0,0203673447044226;0,0132747946423444;0,0555240551009938;0,00513206119040435;0,0205282447616174;0,0205626770386525;0,0204015071018158;0,0133232429045232;0,0555901713917031;0,00514066925966313;0,0205626770386525
"4";100;100;1;0;1;0,00014203017425598;0,000141472464147645;0,00750598762155655;-0,00720631083028601;7,10150871279901e-05;0,00014203017425598;0,0201441262275829;0,0199862368853719;0,0215473468159502;0,0215283591202226;0,00503603155689572;0,0201441262275829;0,0201441464001533;0,01998625689983;0,0216036866661252;0,0215802900360053;0,00503603660003832;0,0201441464001533
"5";100;100;1;0;0,1;-0,010155166531373;-0,0101152902230037;0,0067987012183879;-0,00730377107270479;-0,00507758326568648;-0,010155166531373;0,0207794525488183;0,0206165835289675;1,11904106003492;0,0105137749244734;0,00519486313720459;0,0207794525488183;0,0208825799560983;0,0207189026252631;1,11908728237317;0,0105671199963559;0,00522064498902456;0,0208825799560983
"6";100;100;1;0;0,5;-0,00687952114533152;-0,00685250731884461;0,00615718831398901;-0,00776157647569799;-0,00343976057266576;-0,00687952114533152;0,0204788486596145;0,0203183357682846;0,0548536468125966;0,0132682063364487;0,00511971216490363;0,0204788486596145;0,0205261764708036;0,0203652926248394;0,0548915577805306;0,0133284484058368;0,0051315441177009;0,0205261764708036
"7";100;100;1;0;0,25;-0,00875827488450949;-0,00872388375276404;0,00856093965106024;-0,00697961912382781;-0,00437913744225475;-0,00875827488450949;0,0207250666356576;0,0205626238917325;0,187800860761569;0,0111364026409852;0,0051812666589144;0,0207250666356576;0,0208017740146102;0,0206387300394642;0,187874150449278;0,0111851177240989;0,00520044350365256;0,0208017740146102
"8";100;100;1;1;10;0,0702894701571977;0,0700134643843291;0,0508181651076351;0,442820668957111;0,0351447350785988;0,0702894701571977;0,0951994237573172;0,0944532521822341;0,0488030156589273;3,38452432438261;0,0237998559393293;0,0951994237573172;0,100140033372297;0,0993551373773298;0,0513855015638341;3,58061446923823;0,0250350083430742;0,100140033372297
"9";100;100;1;1;4;0,0634392160185679;0,0631901091493849;0,0512207648352254;0,167636097995479;0,031719608009284;0,0634392160185679;0,086136068525728;0,0854609353853515;0,0499023613366623;0,520522693948999;0,021534017131432;0,086136068525728;0,0901606026547786;0,0894539252796627;0,0525259280869678;0,548624555300149;0,0225401506636946;0,0901606026547786
"10";100;100;1;1;2;0,046035802121374;0,0458550332648764;0,0504152089844896;0,0800142784582132;0,023017901060687;0,046035802121374;0,062814615797778;0,0623222758343812;0,0514395999240755;0,122571365075142;0,0157036539494445;0,062814615797778;0,0649339108747363;0,0644249599101041;0,0539812932210253;0,12897364983233;0,0162334777186841;0,0649339108747363
"11";100;100;1;1;1;0,025507500790054;0,0254073404466376;0,0504909731592347;0,0356752060217946;0,012753750395027;0,025507500790054;0,0342496793245861;0,0339812308806872;0,0595005401938418;0,0316215522648787;0,00856241983114652;0,0342496793245861;0,0349003119211407;0,0346267638292586;0,0620498785644083;0,0328942725895762;0,00872507798028518;0,0349003119211407
"12";100;100;1;1;0,1;-0,00353324868852567;-0,00351937467535082;0,0557623815918888;-0,00251825976242073;-0,00176662434426283;-0,00353324868852567;0,0186763234544931;0,0185299387271619;1,1679645377461;0,009437523317631;0,00466908086362327;0,0186763234544931;0,018688807300788;0,0185423247252674;1,1710739809469;0,00944386494986202;0,00467220182519701;0,018688807300788
"13";100;100;1;1;0,5;0,0144020122975308;0,0143454598932211;0,0527448433905271;0,0148636695685525;0,0072010061487654;0,0144020122975308;0,0199204693781394;0,0197643330547707;0,093661013740867;0,0122025803648567;0,00498011734453484;0,0199204693781394;0,0201278873363576;0,0199701252743187;0,0964430322451583;0,0124235090378999;0,0050319718340894;0,0201278873363576
