"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"relbias_Hedge";"relbias_Glass1";"relbias_Glass2";"relbias_Shieh";"relbias_Shieh_corr";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"releff_Hedge";"releff_Glass1";"releff_Glass2";"releff_Shieh";"releff_Shieh_corr"
"28";100;100;1;3;0,25;0,0258657682292855;0,0775607030998962;0,0184135119487761;0,0113988984183812;0,0227977968367623;0,0251370083780303;0,0258535676999654;0,0245513492650347;0,0221554761106029;0,0221554761106029;0,0379047768772128;0,354586516517877;0,0212358634226062;0,00943289409705659;0,0377315763882264;0,0357989559395898;0,0393985018353197;0,0377526460846333;0,0356353776999916;0,0356353776999916
"29";100;100;1;4;10;0,168857180420603;0,106791815040014;1,05034882170967;0,0738405167549319;0,147681033509864;0,0299988931323891;0,0266979537600034;0,0262587205427417;0,0262367731766449;0,0262367731766449;0,61540394003425;0,314828434266628;31,5628056752251;0,152815865411945;0,611263461647781;0,019423686857331;0,0196767771416643;0,0197267535470157;0,0192930030082581;0,0192930030082581
"30";100;100;1;4;4;0,142156743870824;0,101537515737165;0,412426936255521;0,0628941454667249;0,12578829093345;0,0259034104699568;0,0253843789342911;0,0257766835159701;0,0229207960427422;0,0229207960427422;0,535365628873779;0,316464271946825;5,05105109110919;0,133403872481064;0,533615489924256;0,0177758118961997;0,0197790169966766;0,0197306683246453;0,0177177018138913;0,0177177018138913
"31";100;100;1;4;2;0,102746562739661;0,102835212763907;0,205451082202908;0,0479029347325195;0,095805869465039;0,0203070725006699;0,0257088031909767;0,0256813852753635;0,0189352975451438;0,0189352975451438;0,366863378828966;0,317231854893904;1,27123225741998;0,0918223852050581;0,367289540820232;0,0143306007355065;0,019826990930869;0,0198630040221872;0,0143472476882903;0,0143472476882903
"32";100;100;1;4;1;0,0614314654604513;0,101547316847298;0,102563687398731;0,0304558640526102;0,0609117281052205;0,0153578663651128;0,0253868292118244;0,0256409218496827;0,0152279320263051;0,0152279320263051;0,196818191676207;0,326981741551155;0,32392826390746;0,0492601577577566;0,197040631031027;0,0123011369797629;0,0204363588469472;0,0202455164942162;0,0123150394394392;0,0123150394394392
"33";100;100;1;4;0,1;0,0169917620282585;0,108542108041235;0,0107525132929455;0,00743685527367277;0,0148737105473455;0,0301872891604033;0,0271355270103086;0,0268812832323638;0,026424393210907;0,026424393210907;0,0261656655428259;1,38356681115339;0,0131896395868299;0,00649458192356391;0,0259783276942557;0,0825853818695444;0,0864729256970872;0,0824352474176871;0,0819940967849944;0,0819940967849944
"34";100;100;1;4;0,5;0,051793863701024;0,102973433326786;0,0519230725344273;0,0241627309469121;0,0483254618938243;0,0204733222644443;0,0257433583316966;0,0259615362672136;0,0191023160705198;0,0191023160705198;0,106755711147128;0,35796726049848;0,0888832930001578;0,026705583509395;0,10682233403758;0,0166805798667388;0,022372953781155;0,0222208232500394;0,0166909896933719;0,0166909896933719
"35";100;100;1;4;0,25;0,0367494705720148;0,105283497852596;0,0262465063440023;0,0163265967164989;0,0326531934329979;0,0267855493833064;0,0263208744631491;0,0262465063440023;0,0237999000151111;0,0237999000151111;0,0519445169293949;0,481419826366975;0,0295690311171117;0,012931646804166;0,051726587216664;0,027595524618741;0,030088739147936;0,0295690311171117;0,0274797494588528;0,0274797494588528
"36";100;20;5;0;10;-0,000296300074351279;-0,000270958365737669;-0,00329956084087905;-0,000246759492174803;-0,000383873725583179;-Inf;-Inf;-Inf;-Inf;-Inf;0,0125630782097548;0,0105375595177948;1,27403514345093;0,00833274112274139;0,0208627092353819;Inf;Inf;Inf;Inf;Inf
"37";100;20;5;0;4;-0,000323561725901699;-0,000295291005666604;-0,000529527197842666;-0,000200440336910903;-0,000393225264243334;-Inf;-Inf;-Inf;-Inf;-Inf;0,0156902026400646;0,0133391554054944;0,245955794945377;0,0083111570627949;0,0248165083507077;Inf;Inf;Inf;Inf;Inf
