"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"relbias_Cohen";"relbias_Glass1";"relbias_Glass2";"relbias_Shieh";"relbias_Shieh_corr";"eff_Cohen";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"releff_Cohen";"releff_Glass1";"releff_Glass2";"releff_Shieh";"releff_Shieh_corr"
"18";100;100;1;2;1;0,190054575129737;0,302702585473656;0,360713734279936;0,0950272875648683;0,190054575129737;0,0950272875648683;0,151351292736828;0,180356867139968;0,0950272875648683;0,0950272875648683;0,271872733415333;0,377714126112008;0,670363370408534;0,0679681833538332;0,271872733415333;0,0679681833538332;0,094428531528002;0,167590842602133;0,0679681833538332;0,0679681833538332
"19";100;100;1;2;0,1;0,0855647579761269;0,301104182793422;0,0622731384622585;0,0427823789880635;0,0855647579761269;0,304025925818595;0,150552091396711;0,311365692311293;0,304025925818595;0,304025925818595;0,0661216064405259;1,8261459210995;0,0344109276455518;0,0165304016101315;0,0661216064405259;0,83478528131164;0,456536480274876;0,860273191138794;0,83478528131164;0,83478528131164
"20";100;100;1;2;0,5;0,168686166235459;0,301046773505654;0,196055329715814;0,0843430831177293;0,168686166235459;0,13335812376646;0,150523386752827;0,196055329715814;0,13335812376646;0,13335812376646;0,210645194465733;0,423985321003497;0,218499417813467;0,0526612986164332;0,210645194465733;0,131653246541083;0,105996330250874;0,218499417813467;0,131653246541083;0,131653246541083
"21";100;100;1;2;0,25;0,134863858435776;0,304259130094799;0,112229158068586;0,0674319292178879;0,134863858435776;0,196596167723059;0,152129565047399;0,224458316137172;0,196596167723059;0,196596167723059;0,132188535869766;0,600179697042981;0,0838284592981359;0,0330471339674415;0,132188535869766;0,280900638723253;0,150044924260745;0,335313837192544;0,280900638723253;0,280900638723253
"22";100;100;1;3;10;0,647648355800722;0,472264098036723;4,97142511056932;0,323824177900361;0,647648355800722;0,153413543639966;0,157421366012241;0,165714170352311;0,153413543639966;0,153413543639966;1,73361656615614;0,913724615262169;115,693076305282;0,433404141539036;1,73361656615614;0,0972751517676503;0,101524957251352;0,128547862561425;0,0972751517676503;0,0972751517676503
"23";100;100;1;3;4;0,562392797214842;0,469954163561427;2,00082450607699;0,281196398607421;0,562392797214842;0,136636889440301;0,156651387853809;0,166735375506416;0,136636889440301;0,136636889440301;1,41089380320661;0,916506858451721;18,8666063328344;0,352723450801652;1,41089380320661;0,0832819258837234;0,101834095383525;0,131018099533572;0,0832819258837234;0,0832819258837234
"24";100;100;1;3;2;0,41848690406426;0,473146581369974;1,02406938165402;0,20924345203213;0,41848690406426;0,110280982316286;0,157715527123325;0,17067823027567;0,110280982316286;0,110280982316286;0,946527654012346;0,919964004879351;4,98490605238851;0,236631913503086;0,946527654012346;0,0657310870841907;0,102218222764372;0,138469612566348;0,0657310870841907;0,0657310870841907
"25";100;100;1;3;1;0,285675458359116;0,46816541105416;0,529622224971403;0,142837729179558;0,285675458359116;0,095225152786372;0,156055137018053;0,176540741657134;0,095225152786372;0,095225152786372;0,587784113183668;0,920895209923452;1,36742165573689;0,146946028295917;0,587784113183668;0,0653093459092964;0,102321689991495;0,151935739526321;0,0653093459092964;0,0653093459092964
"26";100;100;1;3;0,1;0,108107478255895;0,471417037237932;0,0786748879950647;0,0540537391279476;0,108107478255895;0,256082659435032;0,157139012412644;0,262249626650216;0,256082659435032;0,256082659435032;0,0915771997825758;2,38213959454277;0,0477070661699705;0,022894299945644;0,0915771997825758;0,513849843224453;0,264682177171418;0,530078512999673;0,513849843224453;0,513849843224453
"27";100;100;1;3;0,5;0,241969547033795;0,468860449311001;0,278444564460194;0,120984773516897;0,241969547033795;0,127529148837672;0,156286816437;0,185629709640129;0,127529148837672;0,127529148837672;0,393832883290446;0,972190151839663;0,407706055010839;0,0984582208226116;0,393832883290446;0,109398023136235;0,108021127982185;0,181202691115929;0,109398023136235;0,109398023136235
"28";100;100;1;3;0,25;0,184869972045449;0,468750208090575;0,154099475100236;0,0924349860227243;0,184869972045449;0,179661318966401;0,156250069363525;0,205465966800314;0,179661318966401;0,179661318966401;0,221469221417968;1,14810750424725;0,141804893458338;0,0553673053544921;0,221469221417968;0,209165375783637;0,127567500471917;0,252097588370379;0,209165375783637;0,209165375783637
"29";100;100;1;4;10;0,868172705523712;0,633156608056484;6,61892526773851;0,434086352761856;0,868172705523712;0,154238156462105;0,158289152014121;0,165473131693463;0,154238156462105;0,154238156462105;3,21737007256651;1,69593693272086;202,051910995554;0,804342518141626;3,21737007256651;0,10154824291538;0,105996058295054;0,126282444372221;0,10154824291538;0,10154824291538
"30";100;100;1;4;4;0,749554824738609;0,625835456303895;2,69626982950376;0,374777412369304;0,749554824738609;0,136581816425001;0,156458864075974;0,168516864343985;0,136581816425001;0,136581816425001;2,63306858679469;1,71001124730935;33,4030467127192;0,658267146698673;2,63306858679469;0,0874261054209175;0,106875702956834;0,130480651221559;0,0874261054209175;0,0874261054209175
"31";100;100;1;4;2;0,557690846287534;0,635197892807811;1,33893756841402;0,278845423143767;0,557690846287534;0,110223331530967;0,158799473201953;0,167367196051753;0,110223331530967;0,110223331530967;1,73837282299899;1,7244488965927;8,52155021005044;0,434593205749747;1,73837282299899;0,0679051883983979;0,107778056037044;0,133149222032038;0,0679051883983979;0,0679051883983979
"32";100;100;1;4;1;0,38389381428321;0,63966224267051;0,69793527511563;0,191946907141605;0,38389381428321;0,0959734535708026;0,159915560667627;0,174483818778908;0,0959734535708026;0,0959734535708026;1,02725416413054;1,71711122093019;2,32023387802889;0,256813541032636;1,02725416413054;0,0642033852581589;0,107319451308137;0,145014617376806;0,0642033852581589;0,0642033852581589
"33";100;100;1;4;0,1;0,130226772096632;0,628925963677764;0,0948101495803974;0,065113386048316;0,130226772096632;0,231358773690987;0,157231490919441;0,237025373950994;0,231358773690987;0,231358773690987;0,12313268830507;3,16659840953723;0,0642742753600917;0,0307831720762674;0,12313268830507;0,388637547462876;0,197912400596077;0,401714221000573;0,388637547462876;0,388637547462876
"34";100;100;1;4;0,5;0,313043685719286;0,634671756680267;0,359534505474589;0,156521842859643;0,313043685719286;0,123741381750859;0,158667939170067;0,179767252737295;0,123741381750859;0,123741381750859;0,639255873621259;1,75714161738729;0,66274577017509;0,159813968405315;0,639255873621259;0,0998837302533217;0,109821351086706;0,165686442543772;0,0998837302533217;0,0998837302533217
"35";100;100;1;4;0,25;0,235959790281393;0,638635598344009;0,196241542160555;0,117979895140696;0,235959790281393;0,171983773281073;0,159658899586002;0,196241542160555;0,171983773281073;0,171983773281073;0,334555952507783;1,94133619430162;0,214505519017442;0,0836389881269459;0,334555952507783;0,17773284976976;0,121333512143851;0,214505519017442;0,17773284976976;0,17773284976976
"36";100;20;5;0;10;-0,0311271795517795;-0,0286998362360425;0,177777995944624;-0,0229572149980181;-0,0393117441483191;-Inf;-Inf;Inf;-Inf;-Inf;0,0178855202505234;0,0151197539805342;4,18397595773503;0,011060317949308;0,0292044238542035;Inf;Inf;Inf;Inf;Inf
"37";100;20;5;0;4;-0,0299488678986324;-0,0289579846761246;0,173765955793227;-0,0118838446872396;-0,0325995897788973;-Inf;-Inf;Inf;-Inf;-Inf;0,0216452608123981;0,0192499168503592;0,831890533335842;0,00928814882610458;0,0313114481923689;Inf;Inf;Inf;Inf;Inf
"38";100;20;5;0;2;-0,0230345124529504;-0,0281134973387976;0,172464333787185;0,00732580919983126;-0,011442922743289;-Inf;-Inf;Inf;Inf;-Inf;0,031559221559519;0,0328707550536334;0,365270488380945;0,00853717002195139;0,036796752031349;Inf;Inf;Inf;Inf;Inf
"39";100;20;5;0;1;-0,000658851934182822;-0,0289329810013533;0,171686689588517;0,0312706597895209;0,0346975382470843;-Inf;-Inf;Inf;Inf;Inf;0,0618941181948061;0,0889203450201686;0,251888146679811;0,0116833449081953;0,0585118362010616;Inf;Inf;Inf;Inf;Inf
"40";100;20;5;0;0,1;0,315150831328099;-0,0390705582318021;0,16946291106755;0,0677347019168982;0,220148063164079;Inf;-Inf;Inf;Inf;Inf;0,690919545432252;7,52398053777434;0,211826603908477;0,032655291948379;0,330436025555291;Inf;Inf;Inf;Inf;Inf
"41";100;20;5;0;0,5;0,0628545602079168;-0,0265684472963439;0,17368297074394;0,0520826525562292;0,106257341343512;Inf;-Inf;Inf;Inf;Inf;0,139962865241726;0,309540904835135;0,228071528176576;0,0191277638605678;0,115201395522898;Inf;Inf;Inf;Inf;Inf
"42";100;20;5;0;0,25;0,168114847028104;-0,0315681608513339;0,170414508288476;0,0626779958811295;0,171108957006156;Inf;-Inf;Inf;Inf;Inf;0,309843104785485;1,20214540913186;0,210985960872902;0,0266255416567246;0,207782414358641;Inf;Inf;Inf;Inf;Inf
"43";100;20;5;1;10;0,149012684604536;0,137281920436622;6,67238626754465;0,112642479214832;0,188816539142337;0,136620597541455;0,137281920436622;0,667238626754465;0,126440869325612;0,13417936187847;0,0770772621146227;0,0652137212232918;133,839525649791;0,0477059667980475;0,125494660170148;0,0647906239758426;0,0652137212232918;1,33839525649791;0,0601095181655399;0,0633748033859249
"44";100;20;5;1;4;0,145075666084561;0,136820048487459;2,77862270417418;0,102303558882677;0,17323296342268;0,133678123151705;0,136820048487459;0,694655676043545;0,128389947433967;0,126264134539893;0,0804576825460975;0,0695004323022865;24,0287632854211;0,0505920080961792;0,12657864919934;0,0683123226278571;0,0695004323022865;1,50179770533882;0,0796824127514822;0,0672449073871493
"45";100;20;5;1;2;0,136784825638243;0,135248356580129;1,47450685936461;0,128002389010594;0,164656699292203;0,128259921625566;0,135248356580129;0,737253429682304;0,210329387626961;0,130172550442199;0,0963043285724849;0,0829183211184457;6,98745030206799;0,0688753582241814;0,161224098910933;0,0846743566897908;0,0829183211184457;1,746862575517;0,18596346720529;0,100765061819333
"46";100;20;5;1;1;0,138035895177557;0,134694982480576;0,80890009292434;0,158465919607786;0,214770991946321;0,138035895177557;0,134694982480576;0,80890009292434;0,425208682032031;0,214770991946321;0,163424945945338;0,140322152193958;2,34444384102419;0,0830868273233175;0,262847672051968;0,163424945945338;0,140322152193958;2,34444384102419;0,598225156727886;0,262847672051968
