"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_cohen_delta_prime";"relbias_Cohen";"relbias_Glass1";"relbias_Glass2";"relbias_Shieh";"relbias_cohen_delta_prime";"eff_Cohen";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_cohen_delta_prime";"releff_Cohen";"releff_Glass1";"releff_Glass2";"releff_Shieh";"releff_cohen_delta_prime"
"28";100;100;1;3;0,25;0,0298817223374748;0,101123501174309;0,0242967338138923;0,0149408611687374;0,0298817223374748;0,0290398142474899;0,0337078337247697;0,0323956450851897;0,0290398142474899;0,0290398142474899;0,0381939413237125;0,360036959761324;0,0215622855027438;0,00954848533092813;0,0381939413237125;0,0360720556946174;0,0400041066401471;0,0383329520048778;0,0360720556946174;0,0360720556946174
"29";100;100;1;4;10;0,190929404551046;0,13823473870809;1,36464354193919;0,0954647022755228;0,190929404551046;0,0339202087153804;0,0345586846770225;0,0341160885484799;0,0339202087153804;0,0339202087153804;0,620098676538576;0,319667745499454;32,0479659194051;0,155024669134644;0,620098676538576;0,0195718644782488;0,0199792340937158;0,0200299786996282;0,0195718644782488;0,0195718644782488
"30";100;100;1;4;4;0,163591178395308;0,13294021079387;0,538085774250341;0,0817955891976538;0,163591178395308;0,029809134113878;0,0332350526984675;0,0336303608906463;0,029809134113878;0,029809134113878;0,539449776532787;0,321328728073819;5,12869213499939;0,134862444133197;0,539449776532787;0,0179114183614402;0,0200830455046137;0,0200339536523414;0,0179114183614402;0,0179114183614402
"31";100;100;1;4;2;0,122400334893248;0,1342478434079;0,268274664127604;0,061200167446624;0,122400334893248;0,0241914902893779;0,033561960851975;0,0335343330159505;0,0241914902893779;0,0241914902893779;0,369662072149963;0,322108109741641;1,29077270508377;0,0924155180374907;0,369662072149963;0,0144399246933579;0,0201317568588526;0,020168323516934;0,0144399246933579;0,0144399246933579
"32";100;100;1;4;1;0,0768937679939299;0,132950086944465;0,13397423915689;0,0384468839969649;0,0768937679939299;0,0192234419984825;0,0332375217361163;0,0334935597892225;0,0192234419984825;0,0192234419984825;0,198319660043677;0,332007864488567;0,32890745103142;0,0495799150109192;0,198319660043677;0,0123949787527298;0,0207504915305355;0,0205567156894638;0,0123949787527298;0,0123949787527298
"33";100;100;1;4;0,1;0,0191993881620625;0,139998432517463;0,0138973671115983;0,00959969408103123;0,0191993881620625;0,0341093219871562;0,0349996081293658;0,0347434177789957;0,0341093219871562;0,0341093219871562;0,0263652757454793;1,40483398298994;0,0133923810296674;0,00659131893636982;0,0263652757454793;0,083215401571669;0,0878021239368712;0,0837023814354209;0,083215401571669;0,083215401571669
"34";100;100;1;4;0,5;0,0616223509795866;0,134387122232023;0,0676332578684349;0,0308111754897933;0,0616223509795866;0,0243583729837252;0,0335967805580057;0,0338166289342174;0,0243583729837252;0,0243583729837252;0,107570119215656;0,363469670052907;0,0902495416340467;0,0268925298039141;0,107570119215656;0,0168078311274463;0,0227168543783067;0,0225623854085117;0,0168078311274463;0,0168078311274463
"35";100;100;1;4;0,25;0,0421126868856396;0,136714873357453;0,0341037808338926;0,0210563434428198;0,0421126868856396;0,0306946314241059;0,0341787183393631;0,0341037808338926;0,0306946314241059;0,0306946314241059;0,05234078644274;0,488819858002839;0,0300235445245875;0,013085196610685;0,05234078644274;0,0278060427977056;0,0305512411251774;0,0300235445245875;0,0278060427977056;0,0278060427977056
"36";100;20;5;0;10;-0,000298199433802248;-0,000273032910441862;-0,00343736353173745;-0,000248502452384399;-0,000386557224627568;-Inf;-Inf;-Inf;-Inf;-Inf;0,0127246595493197;0,0106995351355938;1,38267482815606;0,0084506602992184;0,0211578411334671;Inf;Inf;Inf;Inf;Inf
"37";100;20;5;0;4;-0,000325635839529274;-0,000297551848915839;-0,00055164234475597;-0,000202461961651982;-0,000397222886360698;-Inf;-Inf;-Inf;-Inf;-Inf;0,0158920038163606;0,0135441950955738;0,26692896837126;0,00843092650943987;0,0251838826803771;Inf;Inf;Inf;Inf;Inf
