"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"relbias_Cohen";"relbias_Glass1";"relbias_Glass2";"relbias_Shieh";"relbias_Shieh_corr";"eff_Cohen";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"releff_Cohen";"releff_Glass1";"releff_Glass2";"releff_Shieh";"releff_Shieh_corr"
"23";100;100;1;3;4;0,0282313576406068;0,0231949836693062;0,0864409233300663;0,0141156788203034;0,0282313576406068;0,00685898701368965;0,00773166122310206;0,00720341027750552;0,00685898701368965;0,00685898701368965;0,0967448678595583;0,0568104509645509;0,906169377349897;0,0241862169648896;0,0967448678595583;0,00571063456115448;0,00631227232939455;0,00629284289826318;0,00571063456115448;0,00571063456115448
"24";100;100;1;3;2;0,0192700667405261;0,0227192300116297;0,0428746859639313;0,00963503337026306;0,0192700667405261;0,00507810846362662;0,00757307667054323;0,00714578099398855;0,00507810846362662;0,00507810846362662;0,0693991244928659;0,0588100549239419;0,232975256419604;0,0173497811232165;0,0693991244928659;0,00481938364533791;0,00653445054710466;0,00647153490054455;0,00481938364533791;0,00481938364533791
"25";100;100;1;3;1;0,00983898182020404;0,0207170807218042;0,0215138540038757;0,00491949091010202;0,00983898182020404;0,00327966060673468;0,00690569357393474;0,00717128466795858;0,00327966060673468;0,00327966060673468;0,0425500297570404;0,0661853981704891;0,0663766845576422;0,0106375074392601;0,0425500297570404;0,0047277810841156;0,00735393313005434;0,00737518717307135;0,0047277810841156;0,0047277810841156
"26";100;100;1;3;0,1;0,0026048780492226;0,0189326090993562;0,00189611401801226;0,0013024390246113;0,0026048780492226;0,00617037885917468;0,00631086969978541;0,00632038006004088;0,00617037885917468;0,00617037885917468;0,0213605302110447;1,08042533574441;0,0108008608117622;0,00534013255276117;0,0213605302110447;0,119856308406417;0,120047259527156;0,120009564575136;0,119856308406417;0,119856308406417
"27";100;100;1;3;0,5;0,00962174737512123;0,0218982500672902;0,0113288279961234;0,00481087368756061;0,00962174737512123;0,00507110612935493;0,00729941668909673;0,00755255199741563;0,00507110612935493;0,00507110612935493;0,0328154916878517;0,0970697171486534;0,0244765273258978;0,00820387292196292;0,0328154916878517;0,00911541435773658;0,0107855241276282;0,0108784565892879;0,00911541435773658;0,00911541435773658
"28";100;100;1;3;0,25;0,00610442543840639;0,0232150055320424;0,00503530758332116;0,0030522127192032;0,00610442543840639;0,00593243517950293;0,00773833517734746;0,00671374344442821;0,00593243517950293;0,00593243517950293;0,0249984763037988;0,219684973355932;0,0136346941588294;0,0062496190759497;0,0249984763037988;0,0236096720646989;0,0244094414839925;0,0242394562823633;0,0236096720646989;0,0236096720646989
"29";100;100;1;4;10;0,0404540113751173;0,0293402074936964;0,302657098807714;0,0202270056875586;0,0404540113751173;0,00718699412720101;0,00733505187342409;0,00756642747019285;0,00718699412720101;0,00718699412720101;0,17835508362217;0,0917861223779286;9,18592100048205;0,0445887709055424;0,17835508362217;0,00562933232682473;0,00573663264862054;0,00574120062530128;0,00562933232682473;0,00562933232682473
"30";100;100;1;4;4;0,0347004860557218;0,0285383214598101;0,121525094393924;0,0173502430278609;0,0347004860557218;0,00632302702870826;0,00713458036495251;0,00759531839962024;0,00632302702870826;0,00632302702870826;0,15567667258009;0,0922666900585896;1,47010634380365;0,0389191681450225;0,15567667258009;0,0051689520192608;0,00576666812866185;0,00574260290548301;0,0051689520192608;0,0051689520192608
"31";100;100;1;4;2;0,0259419455300023;0,0300012202452935;0,0614375476366238;0,0129709727650011;0,0259419455300023;0,00512722717567695;0,00750030506132338;0,00767969345457797;0,00512722717567695;0,00512722717567695;0,106976884700657;0,0938304264514165;0,377901202668272;0,0267442211751642;0,106976884700657;0,0041787845586194;0,00586440165321353;0,00590470629169174;0,0041787845586194;0,0041787845586194
"32";100;100;1;4;1;0,0158509109793927;0,0309071535662664;0,0307697657770047;0,00792545548969636;0,0158509109793927;0,00396272774484818;0,0077267883915666;0,00769244144425119;0,00396272774484818;0,00396272774484818;0,0602472174612036;0,101338755415642;0,102739617367194;0,0150618043653009;0,0602472174612036;0,00376545109132523;0,00633367221347764;0,00642122608544964;0,00376545109132523;0,00376545109132523
"33";100;100;1;4;0,1;0,00569017582348164;0,0397681891845165;0,0041046889233855;0,00284508791174082;0,00569017582348164;0,0101090741896755;0,00994204729612913;0,0102617223084638;0,0101090741896755;0,0101090741896755;0,0219396132968978;1,10967559179272;0,0111006344895272;0,00548490332422445;0,0219396132968978;0,0692469044683337;0,069354724487045;0,0693789655595447;0,0692469044683337;0,0692469044683337
"34";100;100;1;4;0,5;0,0118491046139746;0,0276006950249048;0,014331778316905;0,0059245523069873;0,0118491046139746;0,00468376985172124;0,0069001737562262;0,00716588915845251;0,00468376985172124;0,00468376985172124;0,0422370868335921;0,132427941772376;0,0333343341514613;0,010559271708398;0,0422370868335921;0,00659954481774877;0,0082767463607735;0,00833358353786533;0,00659954481774877;0,00659954481774877
"35";100;100;1;4;0,25;0,00870396637274751;0,0277034684446225;0,00719787563236629;0,00435198318637375;0,00870396637274751;0,00634405115173023;0,00692586711115561;0,00719787563236629;0,00634405115173023;0,00634405115173023;0,02886675239361;0,255293640085014;0,0159532104251847;0,0072166880984025;0,02886675239361;0,0153354622091053;0,0159558525053134;0,0159532104251847;0,0153354622091053;0,0153354622091053
"36";100;20;5;0;10;-4,43792346615615e-05;-4,04944833321549e-05;-0,00143336354889804;-4,03305276264761e-05;-5,83928599432846e-05;-Inf;-Inf;-Inf;-Inf;-Inf;0,012865612894105;0,0108156103756316;1,1683464928258;0,0085691092921602;0,021408426895679;Inf;Inf;Inf;Inf;Inf
"37";100;20;5;0;4;-0,000492798338263308;-0,000453147362946687;-0,0021433268284424;-0,000375931206925006;-0,000628065111055363;-Inf;-Inf;-Inf;-Inf;-Inf;0,0157830503792978;0,0134053819718024;0,233875670880976;0,00850190717267357;0,0251967530770287;Inf;Inf;Inf;Inf;Inf
"38";100;20;5;0;2;0,000455662633131975;0,000426601375359604;0,000968637220915851;0,000272175315304339;0,000544957326815259;Inf;Inf;Inf;Inf;Inf;0,0258966515994903;0,0227979174581513;0,099462931534886;0,00858341256386129;0,0364062436796928;Inf;Inf;Inf;Inf;Inf
"39";100;20;5;0;1;-8,94965936615489e-05;-8,46769648059515e-05;-0,000211758843915897;-6,33344000051239e-05;-0,000116423222533688;-Inf;-Inf;-Inf;-Inf;-Inf;0,0610958211926535;0,0611867482734943;0,0670261102222276;0,00898803019154199;0,0620466026313511;Inf;Inf;Inf;Inf;Inf
"40";100;20;5;0;0,1;0,00171868176380919;0,0070411045790156;0,000710394075869877;0,000289675761029444;0,000998783811868718;Inf;Inf;Inf;Inf;Inf;0,3293077489319;5,13458598838509;0,0564634565201748;0,00938698246265892;0,111527626892443;Inf;Inf;Inf;Inf;Inf
"41";100;20;5;0;0,5;0,000722508837228409;0,000885857433348822;0,00047026458450629;0,000185360126749689;0,000573696726699397;Inf;Inf;Inf;Inf;Inf;0,146154339829387;0,214967748102011;0,0587673564799659;0,00922422047838747;0,0903090326525157;Inf;Inf;Inf;Inf;Inf
"42";100;20;5;0;0,25;-0,00223609213904348;-0,00396562512732846;-0,00104356402670363;-0,000423280669497801;-0,00142940715316963;-Inf;-Inf;-Inf;-Inf;-Inf;0,25293736194209;0,827263027140118;0,056653523433912;0,00929714528404595;0,105171963257486;Inf;Inf;Inf;Inf;Inf
"43";100;20;5;1;10;0,00804197334454892;0,00740264718487138;0,362449320462561;0,00603007550927392;0,010207806701247;0,00737319246787987;0,00740264718487138;0,0362449320462561;0,00676874297162383;0,00725400960939959;0,0186992408623372;0,0157398570599345;3,98699841646221;0,0121303418529382;0,0309545878840876;0,0157184550943663;0,0157398570599345;0,0398699841646221;0,0152842307347021;0,0156320668814643
"44";100;20;5;1;4;0,00840482459045666;0,00793991767869784;0,141874652061226;0,00508302030823626;0,0097358300561865;0,00774451847780356;0,00793991767869784;0,0354686630153065;0,0063791398589433;0,00709614458925156;0,0216624232114269;0,0185273793547257;0,678520650765507;0,0111754154488574;0,0337995016924131;0,0183924069957189;0,0185273793547257;0,0424075406728442;0,0176012793319505;0,0179559852740945
"45";100;20;5;1;2;0,00793257864824115;0,0080147676483564;0,0745767318358057;0,00779326961204996;0,00862318444381072;0,00743819287676593;0,0080147676483564;0,0372883659179029;0,0128056486897179;0,00681722588154353;0,0313204283818843;0,0279808375374448;0,212752367143535;0,011708377186292;0,0433192001122629;0,027538088513733;0,0279808375374448;0,0531880917858836;0,0316126184029884;0,0270745000701643
"46";100;20;5;1;1;0,00574656590519007;0,0069917605116594;0,0363828765313063;0,00909540701648093;0,0101492050041925;0,00574656590519007;0,0069917605116594;0,0363828765313063;0,0244055380462559;0,0101492050041925;0,0655664844088413;0,0665924734301745;0,0952631779014605;0,0114706998025115;0,0694059434357063;0,0655664844088413;0,0665924734301745;0,0952631779014605;0,082589038578083;0,0694059434357063
"47";100;20;5;1;0,1;0,00772285932908698;0,00530191351676046;0,00358539925695336;0,00145525525721861;0,00492624633433242;0,0317865590768337;0,00530191351676046;0,0358539925695336;0,0356819567797765;0,0350075577382862;0,329622595536724;5,11713856631525;0,0565483456939508;0,00940088371492592;0,111682872497479;5,58403024133823;5,11713856631525;5,65483456939508;5,65181128941347;5,63998506112267
"48";100;20;5;1;0,5;0,00757743907788;0,00780642031566581;0,0184649622879347;0,00659074080803809;0,0145587537036995;0,00922784888779336;0,00780642031566581;0,0369299245758694;0,0330852562759942;0,0230194107985513;0,149552491237281;0,21856917693863;0,0657627385251093;0,01018991500216;0,0965540017572257;0,221793948868848;0,21856917693863;0,263050954100437;0,256785858054433;0,241385004393064
"49";100;20;5;1;0,25;0,0116509340031673;0,00902215796367645;0,00942144014898205;0,00371905137199009;0,0113367677891502;0,0215313996269977;0,00902215796367645;0,0376857605959282;0,0366661499212712;0,0330520738107832;0,256564136622649;0,830192849115931;0,0582633745148239;0,00955266295210604;0,107720970089907;0,876231754736673;0,830192849115931;0,932213992237183;0,928518838944708;0,915628245764213
"50";100;20;5;2;10;0,0160193811548139;0,0147437299283415;0,739915143232249;0,0120582000255611;0,0203462319659389;0,00734359437729496;0,00737186496417075;0,0369957571616124;0,00676764797952578;0,00722935722215253;0,0372666969435362;0,0314116165135878;12,4234486986991;0,0234797324360638;0,061348148695165;0,00783153319879101;0,00785290412839694;0,0310586217467478;0,00739611571736009;0,00774520377276458
"51";100;20;5;2;4;0,0155752585832136;0,0146948962299955;0,295024652147692;0,00995371731337058;0,0181663376050638;0,00717581173741739;0,00734744811499777;0,0368780815184615;0,00624590804363799;0,00662044004254039;0,039189209155598;0,0337750168420646;2,05407886278854;0,0193762129027127;0,0595974257614098;0,00831836629719592;0,00844375421051614;0,0320949822310709;0,00762938383044313;0,00791528310893724
"52";100;20;5;2;2;0,0144278575576937;0,0146970772353758;0,149132673851998;0,0149258714985983;0,0155374299488793;0,00676433175588028;0,00734853861768792;0,0372831684629995;0,0122628547653086;0,00614170845297152;0,0470792269639315;0,0431460104260946;0,557029625155302;0,0208805658837997;0,0631004741311988;0,0103484529608218;0,0107865026065237;0,0348143515722064;0,0140943819715648;0,00985944908299983
"53";100;20;5;2;1;0,0116956414552747;0,0142748648518598;0,0728397682477788;0,018192563765711;0,0203501709522866;0,00584782072763734;0,0071374324259299;0,0364198841238894;0,0244078855590776;0,0101750854761433;0,0778873439337974;0,0816139256233322;0,180638087178254;0,0189079831653744;0,0907161286046005;0,0194718359834493;0,0204034814058331;0,0451595217945634;0,034034369697674;0,0226790321511501
"54";100;20;5;2;0,1;0,0153142712089643;0,0104303230551572;0,00711983449905701;0,00288965936481869;0,00977969248491245;0,0315160464382009;0,00521516152757862;0,035599172495285;0,035426328148371;0,0347488864840385;0,334337198392159;5,13989856376538;0,0574677066494591;0,00955291919824406;0,11345191461002;1,41597470251255;1,28497464094135;1,43669266623648;1,43580375549608;1,4323304219515
"55";100;20;5;2;0,5;0,0152711225759705;0,0157359221039211;0,0370357641728005;0,0132260383877765;0,0292584989567941;0,00929863044952728;0,00786796105196053;0,0370357641728005;0,0331970928853733;0,0231308744052825;0,162251246543492;0,234671449928065;0,0870683923121533;0,0131530858540838;0,116294127035082;0,0601567121718455;0,0586678624820164;0,0870683923121533;0,082864440880728;0,0726838293969263
"56";100;20;5;2;0,25;0,0222201935030715;0,0148515826997033;0,018565921619762;0,00732004828185001;0,0222063907157086;0,0205319104019381;0,00742579134985166;0,037131843239524;0,0360842000939657;0,0323710990053591;0,269942362137894;0,846065739730164;0,0638782274993357;0,0104452527653065;0,116686617196705;0,230480449028753;0,211516434932541;0,255512909997343;0,253819642196949;0,247959061542999
"57";100;20;5;3;10;0,0241885503420001;0,0222601279083445;1,12383221486668;0,0182534673166037;0,0307349835126915;0,00739233309825448;0,00742004263611484;0,0374610738288893;0,0068298220819407;0,00728043650874145;0,0672521572010217;0,0567205615751558;26,695612741482;0,0418200837035147;0,110433992683303;0,00628130082181671;0,00630228461946176;0,02966179193498;0,00585481171849205;0,00619657403389643
"58";100;20;5;3;4;0,0221802178935446;0,0209632881328679;0,430006294109205;0,0138549624427982;0,0256919719951743;0,00681255967805718;0,00698776271095595;0,0358338578424338;0,00579594662251006;0,00624202719948224;0,0679579487688644;0,0588156349429952;4,27097581264484;0,0326809608280417;0,101846434476245;0,00641105178180848;0,00653507054922169;0,0296595542544781;0,0057191681449073;0,00601176870172279
"59";100;20;5;3;2;0,0211108130773057;0,0215466821454453;0,223962443515673;0,0221817306424077;0,0227033267873185;0,00659837136688496;0,0071822273818151;0,0373270739192789;0,0121494342373503;0,00598285192591996;0,074342542891684;0,0693217515743449;1,13277957350931;0,0363716130276221;0,0973447271731346;0,00726274842279869;0,00770241684159388;0,0314660992641474;0,0109114839082866;0,00676005049813435
"60";100;20;5;3;1;0,0178423594956745;0,0215043531789938;0,110228869564079;0,0276142941985225;0,0311555138885735;0,00594745316522483;0,00716811772633126;0,0367429565213597;0,0246989755914297;0,0103851712961912;0,0988468352019555;0,107205232012741;0,321668509649185;0,031202998341874;0,126205331673049;0,0109829816891062;0,0119116924458601;0,0357409455165762;0,0249623986734992;0,0140228146303387
"61";100;20;5;3;0,1;0,0247759195890036;0,0257937853132155;0,0114069779935181;0,00463135443571995;0,0156974994823493;0,0339917811154301;0,00859792843773851;0,0380232599783938;0,0378526465803748;0,0371838977170928;0,343051667048862;5,19045379279715;0,0591271510349455;0,00982762550031796;0,116661156684417;0,645725313023235;0,576717088088572;0,656968344832728;0,65648538342124;0,654598712507006
"62";100;20;5;3;0,5;0,0217261429418056;0,0222471249051255;0,0548888536729024;0,0195654656753135;0,042974707830457;0,00881940727471883;0,00741570830170849;0,0365925691152683;0,0327392860621186;0,0226496597540862;0,182714653020158;0,261314628543638;0,12240625614057;0,0180500015236081;0,148611951693508;0,0301083467782746;0,0290349587270709;0,0544027805069198;0,0505400042661027;0,0412810976926411
"63";100;20;5;3;0,25;0,0340782877597883;0,0234323553836515;0,0281028937954088;0,0110860863130784;0,0337012056380119;0,0209926870000396;0,00781078512788384;0,037470525060545;0,0364325972887341;0,0327516848122561;0,293335981259057;0,878559241960688;0,0731160846926421;0,0119176364016467;0,131625591617564;0,111312994771563;0,0976176935511876;0,129984150564697;0,128710473137785;0,124313058749922
"64";100;20;5;4;10;0,032619122292167;0,0300248271255104;1,45161610926274;0,0244775370844055;0,0414102538555854;0,00747661850174126;0,00750620678137759;0,0362904027315686;0,00686899180814241;0,00735687861721062;0,10880066547339;0,0917866293237231;46,3563687350284;0,0672779736776979;0,178469171803041;0,00571606886033134;0,00573666433273269;0,0289727304593927;0,00529814042711871;0,00563293323503349
"65";100;20;5;4;4;0,0324724028064258;0,0305987161483197;0,593804591782586;0,0209681215898465;0,0380483834162915;0,0074803204054548;0,00764967903707992;0,0371127869864116;0,00657869593714901;0,00693307166803204;0,108446423444133;0,0940455763031716;7,46170640557073;0,0516118690948017;0,161402350059988;0,00575475426314041;0,00587784851894822;0,0291472906467607;0,00508054336401954;0,00535906240433553
"66";100;20;5;4;2;0,0306689858142306;0,0310551850477001;0,298829453830336;0,0307955386451941;0,0333074357425955;0,00718939710328702;0,00776379626192503;0,0373536817287921;0,0126505583898712;0,00658295999789398;0,110745366355359;0,104035017095275;1,92211958606149;0,0581767555439772;0,144348525424718;0,00608571597424178;0,0065021885684547;0,0300331185322108;0,00981732749804616;0,00563861427440304
"67";100;20;5;4;1;0,0243899564366936;0,0295389969482125;0,147533367379348;0,0369614102175391;0,0418703538991938;0,0060974891091734;0,00738474923705312;0,0368833418448369;0,0247944677372018;0,0104675884747985;0,126935269472393;0,141362897774297;0,524360635454603;0,0488702710918706;0,176415610025165;0,00793345434202455;0,00883518111089356;0,0327725397159127;0,0219916219913418;0,0110259756265728
"68";100;20;5;4;0,1;0,0294574637735771;0,0230688377576254;0,0136897076706795;0,00555622832553321;0,0188058455807172;0,0303110341841224;0,00576720943940634;0,0342242691766986;0,0340588185452031;0,0334101606123533;0,348556141847714;5,18560082967061;0,0602487716794657;0,0100128407937664;0,118803377645173;0,369048584509311;0,324100051854413;0,37655482299666;0,376232492825772;0,374973160692577
"69";100;20;5;4;0,5;0,0277795636728153;0,0279886589828715;0,072927464168786;0,0259597464133956;0,0566866094217322;0,00845752810108021;0,00699716474571788;0,036463732084393;0,0325792231845742;0,0224073498256293;0,210216496293043;0,296401521799397;0,171297617253933;0,0248241178439341;0,193164553711328;0,0194851095610607;0,0185250951124623;0,0428244043134831;0,0390979856041962;0,030181961517395
"70";100;20;5;4;0,25;0,0448717809375103;0,0309779357597266;0,037155824394739;0,014654535934027;0,0445173470107036;0,0207312187820733;0,00774448393993166;0,037155824394739;0,0361197895537648;0,0324473136131935;0,321997267322433;0,911369581394132;0,0854621831312844;0,0138776085150233;0,151217234104123;0,0687314082261338;0,0569605988371333;0,0854621831312844;0,0843064717287664;0,0803341556178153
"71";100;50;2;0;10;0,000128878099827849;0,000105413808838445;0,0014259933047311;8,60317381318229e-05;0,000149051854784773;Inf;Inf;Inf;Inf;Inf;0,0154159870653938;0,0103651133704247;1,05759148163129;0,00676943407763715;0,0205169685820132;Inf;Inf;Inf;Inf;Inf
"72";100;50;2;0;4;0,000372380552198586;0,000308807377130697;0,00128759241036628;0,000238913678246537;0,000424821818134306;Inf;Inf;Inf;Inf;Inf;0,0166132870324353;0,0114697618575451;0,187268848049048;0,00677218609208931;0,0215443632141936;Inf;Inf;Inf;Inf;Inf
"73";100;50;2;0;2;0,00034423336774167;0,000299201369887537;0,000627120465710996;0,000199120728067941;0,000377286711656753;Inf;Inf;Inf;Inf;Inf;0,0202674137455745;0,015291687451442;0,0623964523924777;0,00675082785996163;0,0243289721296495;Inf;Inf;Inf;Inf;Inf
