"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"236";0,95;50;100;3;0,1;0,27845;0,15416;0,15416;2,99999999999745e-05;0;0
"237";0,95;50;100;3;0,5;0,00019;7e-05;7e-05;0;0;0
"238";0,95;50;100;3;0,25;0,00883;0,00289;0,00289;0;0;0
"239";0,95;50;100;4;10;0;0;0;0;0;0
"240";0,95;50;100;4;4;0;0;0;0;0;0
"241";0,95;50;100;4;2;0;0;0;0;0;0
"242";0,95;50;100;4;1;0;0;0;0;0;0
"243";0,95;50;100;4;0,1;0,13317;0,06162;0,06162;0;1,00000000000031e-05;1,00000000000031e-05
"244";0,95;50;100;4;0,5;5e-05;1e-05;1e-05;0;0;0
"245";0,95;50;100;4;0,25;0,00178;6e-04;6e-04;0;0;0
"246";0,95;50;20;0;10;0,99996;0,98845;0,98845;0;0;0
"247";0,95;50;20;0;4;0,99982;0,9844;0,9844;0;0;0
"248";0,95;50;20;0;2;0,99912;0,96665;0,96665;0;0;0
"249";0,95;50;20;0;1;0,97263;0,89985;0,89985;9,99999999995449e-06;1,00000000000655e-05;1,00000000000655e-05
"250";0,95;50;20;0;0,1;0,70125;0,79622;0,79622;0;1,00000000000655e-05;1,00000000000655e-05
"251";0,95;50;20;0;0,5;0,8295;0,82758;0,82758;1,00000000000655e-05;0;0
"252";0,95;50;20;0;0,25;0,73483;0,80202;0,80202;0;9,99999999995449e-06;9,99999999995449e-06
"253";0,95;50;20;1;10;0,00074;0;0;0;0;0
"254";0,95;50;20;1;4;8e-04;0,00019;0,00019;0;0;0
"255";0,95;50;20;1;2;0,00408;0,00739;0,00739;0;9,99999999999959e-06;9,99999999999959e-06
"256";0,95;50;20;1;1;0,04527;0,07675;0,07675;0;0;0
"257";0,95;50;20;1;0,1;0,55282;0,6755;0,6755;0;0;0
"258";0,95;50;20;1;0,5;0,18832;0,27594;0,27594;0;0;0
"259";0,95;50;20;1;0,25;0,38038;0,50285;0,50285;0;0;0
"260";0,95;50;20;2;10;1e-05;0;0;0;0;0
"261";0,95;50;20;2;4;2e-05;1e-05;1e-05;0;0;0
"262";0,95;50;20;2;2;5e-05;0,00019;0,00019;0;0;0
"263";0,95;50;20;2;1;0,00168;0,00533;0,00533;0;0;0
"264";0,95;50;20;2;0,1;0,42096;0,55649;0,55649;0;1,00000000000655e-05;1,00000000000655e-05
"265";0,95;50;20;2;0,5;0,03153;0,06805;0,06805;0;0;0
"266";0,95;50;20;2;0,25;0,16234;0,26541;0,26541;0;9,99999999995449e-06;9,99999999995449e-06
"267";0,95;50;20;3;10;0;0;0;0;0;0
"268";0,95;50;20;3;4;0;0;0;0;0;0
"269";0,95;50;20;3;2;2e-05;3e-05;3e-05;0;0;0
"270";0,95;50;20;3;1;0,00026;0,00098;0,00098;0;0;0
"271";0,95;50;20;3;0,1;0,30749;0,44018;0,44018;1,99999999999645e-05;0;0
"272";0,95;50;20;3;0,5;0,0065;0,01819;0,01819;0;0;0
"273";0,95;50;20;3;0,25;0,06752;0,13446;0,13446;0;0;0
"274";0,95;50;20;4;10;0;0;0;0;0;0
"275";0,95;50;20;4;4;0;0;0;0;0;0
"276";0,95;50;20;4;2;0;0;0;0;0;0
"277";0,95;50;20;4;1;5e-05;0,00016;0,00016;0;0;0
"278";0,95;50;20;4;0,1;0,21978;0,34348;0,34348;0;1,000000000001e-05;1,000000000001e-05
"279";0,95;50;20;4;0,5;0,00131;0,00504;0,00504;0;0;0
"280";0,95;50;20;4;0,25;0,02841;0,06534;0,06534;0;9,99999999999612e-06;9,99999999999612e-06
"281";0,95;50;50;0;10;0,98812;0,98879;0,98879;0;0;0
"282";0,95;50;50;0;4;0,98683;0,98746;0,98746;0;0;0
"283";0,95;50;50;0;2;0,98029;0,98108;0,98108;0;0;0
"284";0,95;50;50;0;1;0,95238;0,95302;0,95302;0;0;0
"285";0,95;50;50;0;0,1;0,84837;0,8505;0,8505;9,99999999995449e-06;0;0
"286";0,95;50;50;0;0,5;0,8954;0,89557;0,89557;0;0;0
"287";0,95;50;50;0;0,25;0,85962;0,86055;0,86055;0;0;0
"288";0,95;50;50;1;10;0;1e-05;1e-05;0;0;0
"289";0,95;50;50;1;4;2e-05;2e-05;2e-05;0;0;0
"290";0,95;50;50;1;2;0,00035;0,00035;0,00035;0;0;0
"291";0,95;50;50;1;1;0,01032;0,0105;0,0105;0;0;0
"292";0,95;50;50;1;0,1;0,66504;0,66806;0,66806;0;0;0
"293";0,95;50;50;1;0,5;0,12115;0,12248;0,12248;0;0;0
"294";0,95;50;50;1;0,25;0,38472;0,38753;0,38753;1,000000000001e-05;0;0
"295";0,95;50;50;2;10;0;0;0;0;0;0
"296";0,95;50;50;2;4;0;0;0;0;0;0
"297";0,95;50;50;2;2;0;0;0;0;0;0
"298";0,95;50;50;2;1;0,00027;0,00027;0,00027;0;0;0
"299";0,95;50;50;2;0,1;0,46469;0,46791;0,46791;1,000000000001e-05;0;0
"300";0,95;50;50;2;0,5;0,00753;0,00772;0,00772;0;0;0
"301";0,95;50;50;2;0,25;0,10763;0,10938;0,10938;0;0;0
"302";0,95;50;50;3;10;0;0;0;0;0;0
"303";0,95;50;50;3;4;0;0;0;0;0;0
"304";0,95;50;50;3;2;0;0;0;0;0;0
"305";0,95;50;50;3;1;2e-05;2e-05;2e-05;0;0;0
"306";0,95;50;50;3;0,1;0,29729;0,30037;0,30037;0;1,000000000001e-05;1,000000000001e-05
"307";0,95;50;50;3;0,5;7e-04;0,00072;0,00072;0;0;0
"308";0,95;50;50;3;0,25;0,026;0,02659;0,02659;0;0;0
"309";0,95;50;50;4;10;0;0;0;0;0;0
"310";0,95;50;50;4;4;0;0;0;0;0;0
"311";0,95;50;50;4;2;0;0;0;0;0;0
"312";0,95;50;50;4;1;0;0;0;0;0;0
"313";0,95;50;50;4;0,1;0,17976;0,18234;0,18234;0;0;0
"314";0,95;50;50;4;0,5;0,00017;0,00017;0,00017;0;0;0
"315";0,95;50;50;4;0,25;0,00681;0,00696;0,00696;0;0;0
