"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"144";0,95;50;20;0;2;0,98831;0,95109;0,95109;0;0;0
"145";0,95;50;20;0;1;0,94991;0,95164;0,95164;0;1,00000000000655e-05;1,00000000000655e-05
"146";0,95;50;20;0;0,1;0,77763;0,95353;0,95353;0;0;0
"147";0,95;50;20;0;0,5;0,86871;0,95229;0,95229;0;0;0
"148";0,95;50;20;0;0,25;0,80425;0,95344;0,95344;0;0;0
"149";0,95;50;20;1;10;0,00477;0,00065;0,00065;0;0;0
"150";0,95;50;20;1;4;0,00561;0,00103;0,00103;0;0;0
"151";0,95;50;20;1;2;0,0094;0,00292;0,00292;0;0;0
"152";0,95;50;20;1;1;0,04615;0,05343;0,05343;0;0;0
"153";0,95;50;20;1;0,1;0,72272;0,92674;0,92674;0;0;0
"154";0,95;50;20;1;0,5;0,25164;0,41737;0,41737;0;0;0
"155";0,95;50;20;1;0,25;0,54547;0,78942;0,78942;1,00000000000655e-05;0;0
"156";0,95;50;20;2;10;1e-04;2e-05;2e-05;0;0;0
"157";0,95;50;20;2;4;0,00013;3e-05;3e-05;0;0;0
"158";0,95;50;20;2;2;9e-05;2e-05;2e-05;0;0;0
"159";0,95;50;20;2;1;0,00036;0,00077;0,00077;0;0;0
"160";0,95;50;20;2;0,1;0,5911;0,84762;0,84762;1,9999999999909e-05;2,000000000002e-05;2,000000000002e-05
"161";0,95;50;20;2;0,5;0,00963;0,03187;0,03187;0;0;0
"162";0,95;50;20;2;0,25;0,17192;0,38832;0,38832;9,99999999998225e-06;2,000000000002e-05;2,000000000002e-05
"163";0,95;50;20;3;10;3e-05;0;0;0;0;0
"164";0,95;50;20;3;4;3e-05;1e-05;1e-05;0;0;0
"165";0,95;50;20;3;2;4e-05;0;0;0;0;0
"166";0,95;50;20;3;1;8e-05;0,00011;0,00011;0;0;0
"167";0,95;50;20;3;0,1;0,42127;0,71247;0,71247;0;1,00000000000655e-05;1,00000000000655e-05
"168";0,95;50;20;3;0,5;0,00059;0,00271;0,00271;0;0;0
"169";0,95;50;20;3;0,25;0,0329;0,11581;0,11581;0;9,99999999999612e-06;9,99999999999612e-06
"170";0,95;50;20;4;10;1e-05;0;0;0;0;0
"171";0,95;50;20;4;4;3e-05;1e-05;1e-05;0;0;0
"172";0,95;50;20;4;2;2e-05;2e-05;2e-05;0;0;0
"173";0,95;50;20;4;1;1e-05;5e-05;5e-05;0;0;0
"174";0,95;50;20;4;0,1;0,26668;0,54733;0,54733;9,99999999995449e-06;2,000000000002e-05;2,000000000002e-05
"175";0,95;50;20;4;0,5;0,00025;0,00079;0,00079;0;0;0
"176";0,95;50;20;4;0,25;0,00664;0,02823;0,02823;0;0;0
"177";0,95;50;50;0;10;0,94885;0,95158;0,95158;0;0;0
"178";0,95;50;50;0;4;0,94966;0,95196;0,95196;0;0;0
"179";0,95;50;50;0;2;0,95048;0,95154;0,95154;0;0;0
"180";0,95;50;50;0;1;0,9515;0,95164;0,95164;0;0;0
"181";0,95;50;50;0;0,1;0,94866;0,9512;0,9512;0;0;0
"182";0,95;50;50;0;0,5;0,95085;0,95191;0,95191;0;0;0
"183";0,95;50;50;0;0,25;0,95006;0,95224;0,95224;0;0;0
"184";0,95;50;50;1;10;0,00086;0,00089;0,00089;0;0;0
"185";0,95;50;50;1;4;9e-04;0,00093;0,00093;0;0;0
"186";0,95;50;50;1;2;0,00108;0,00109;0,00109;0;0;0
"187";0,95;50;50;1;1;0,0051;0,00515;0,00515;0;0;0
"188";0,95;50;50;1;0,1;0,88219;0,88693;0,88693;0;0;0
"189";0,95;50;50;1;0,5;0,11952;0,12127;0,12127;0;9,99999999999612e-06;9,99999999999612e-06
"190";0,95;50;50;1;0,25;0,57084;0,5786;0,5786;0;0;0
"191";0,95;50;50;2;10;3e-05;3e-05;3e-05;0;0;0
"192";0,95;50;50;2;4;3e-05;3e-05;3e-05;0;0;0
"193";0,95;50;50;2;2;2e-05;2e-05;2e-05;0;0;0
"194";0,95;50;50;2;1;4e-05;5e-05;5e-05;0;0;0
"195";0,95;50;50;2;0,1;0,68619;0,69442;0,69442;4,99999999999945e-05;0;0
"196";0,95;50;50;2;0,5;0,00111;0,00115;0,00115;0;0;0
"197";0,95;50;50;2;0,25;0,08014;0,0826;0,0826;2,00000000000061e-05;0;0
"198";0,95;50;50;3;10;3e-05;3e-05;3e-05;0;0;0
"199";0,95;50;50;3;4;1e-05;1e-05;1e-05;0;0;0
"200";0,95;50;50;3;2;1e-05;2e-05;2e-05;0;0;0
"201";0,95;50;50;3;1;1e-05;1e-05;1e-05;0;0;0
"202";0,95;50;50;3;0,1;0,41575;0,42428;0,42428;0;1,99999999999645e-05;1,99999999999645e-05
"203";0,95;50;50;3;0,5;0,00012;0,00012;0,00012;0;0;0
