"conf.level";"n1";"n2";"m1-m2";"sd1/sd2";"p_Cohen_NH0";"p_Shieh_NH0";"p_transfoshieh_NH0";"CICohen_vs_Student";"CIShieh_vs_Welch";"CItransfoShieh_vs_Welch"
"123";0,95;20;100;2;1;0;0;0;0;0;0
"124";0,95;20;100;2;0,1;0,92819;0,48739;0,48739;0;1,000000000001e-05;1,000000000001e-05
"125";0,95;20;100;2;0,5;0,00279;0;0;0;0;0
"126";0,95;20;100;2;0,25;0,35952;0,02369;0,02369;0;0;0
"127";0,95;20;100;3;10;0;0;0;0;0;0
"128";0,95;20;100;3;4;0;0;0;0;0;0
"129";0,95;20;100;3;2;0;0;0;0;0;0
"130";0,95;20;100;3;1;0;0;0;0;0;0
"131";0,95;20;100;3;0,1;0,79407;0,21739;0,21739;2,000000000002e-05;3,00000000000022e-05;3,00000000000022e-05
"132";0,95;20;100;3;0,5;0;0;0;0;0;0
"133";0,95;20;100;3;0,25;0,04189;0,00019;0,00019;0;0;0
"134";0,95;20;100;4;10;0;0;0;0;0;0
"135";0,95;20;100;4;4;0;0;0;0;0;0
"136";0,95;20;100;4;2;0;0;0;0;0;0
"137";0,95;20;100;4;1;0;0;0;0;0;0
"138";0,95;20;100;4;0,1;0,58064;0,06676;0,06676;6,000000000006e-05;0;0
"139";0,95;20;100;4;0,5;0;0;0;0;0;0
"140";0,95;20;100;4;0,25;0,00146;0;0;0;0;0
"141";0,95;20;20;0;10;0,87602;0,88168;0,88168;0;0;0
"142";0,95;20;20;0;4;0,8885;0,89161;0,89161;0;0;0
"143";0,95;20;20;0;2;0,91896;0,92081;0,92081;0;0;0
"144";0,95;20;20;0;1;0,95726;0,96185;0,96185;0;0;0
"145";0,95;20;20;0;0,1;0,87528;0,88095;0,88095;0;1,00000000000655e-05;1,00000000000655e-05
"146";0,95;20;20;0;0,5;0,91865;0,9205;0,9205;0;0;0
"147";0,95;20;20;0;0,25;0,88836;0,89164;0,89164;0;0;0
"148";0,95;20;20;1;10;0;0;0;0;0;0
"149";0,95;20;20;1;4;1e-05;1e-05;1e-05;0;0;0
"150";0,95;20;20;1;2;0,00549;0,00576;0,00576;0;0;0
"151";0,95;20;20;1;1;0,1441;0,14693;0,14693;1,000000000001e-05;1,99999999999922e-05;1,99999999999922e-05
"152";0,95;20;20;1;0,1;0,80409;0,81138;0,81138;0;9,99999999995449e-06;9,99999999995449e-06
"153";0,95;20;20;1;0,5;0,45722;0,46399;0,46399;2,000000000002e-05;0;0
"154";0,95;20;20;1;0,25;0,67989;0,68805;0,68805;9,99999999995449e-06;0;0
"155";0,95;20;20;2;10;0;0;0;0;0;0
"156";0,95;20;20;2;4;0;0;0;0;0;0
"157";0,95;20;20;2;2;0;0;0;0;0;0
"158";0,95;20;20;2;1;0,00034;0,00039;0,00039;0;0;0
"159";0,95;20;20;2;0,1;0,71544;0,72591;0,72591;0;0;0
"160";0,95;20;20;2;0,5;0,08457;0,0902;0,0902;0;0;0
"161";0,95;20;20;2;0,25;0,41606;0,42829;0,42829;1,99999999999645e-05;1,000000000001e-05;1,000000000001e-05
"162";0,95;20;20;3;10;0;0;0;0;0;0
"163";0,95;20;20;3;4;0;0;0;0;0;0
"164";0,95;20;20;3;2;0;0;0;0;0;0
"165";0,95;20;20;3;1;0;0;0;0;0;0
"166";0,95;20;20;3;0,1;0,61319;0,62578;0,62578;0;2,000000000002e-05;2,000000000002e-05
"167";0,95;20;20;3;0,5;0,00487;0,00568;0,00568;0;0;0
"168";0,95;20;20;3;0,25;0,19833;0,20988;0,20988;1,000000000001e-05;0;0
"169";0,95;20;20;4;10;0;0;0;0;0;0
"170";0,95;20;20;4;4;0;0;0;0;0;0
"171";0,95;20;20;4;2;0;0;0;0;0;0
"172";0,95;20;20;4;1;0;0;0;0;0;0
"173";0,95;20;20;4;0,1;0,50644;0,52151;0,52151;9,99999999995449e-06;0;0
"174";0,95;20;20;4;0,5;0,00012;0,00016;0,00016;0;0;0
"175";0,95;20;20;4;0,25;0,07111;0,07791;0,07791;0;0;0
"176";0,95;20;50;0;10;0,73986;0,8823;0,8823;0;9,99999999995449e-06;9,99999999995449e-06
"177";0,95;20;50;0;4;0,77065;0,88451;0,88451;9,99999999995449e-06;0;0
"178";0,95;20;50;0;2;0,84811;0,89607;0,89607;1,00000000000655e-05;0;0
"179";0,95;20;50;0;1;0,95389;0,9332;0,9332;1,00000000000655e-05;0;0
"180";0,95;20;50;0;0,1;0,97783;0,9229;0,9229;0;0;0
"181";0,95;20;50;0;0,5;0,97282;0,95286;0,95286;1,00000000000655e-05;0;0
"182";0,95;20;50;0;0,25;0,97663;0,93296;0,93296;0;0;0
"183";0,95;20;50;1;10;0;0;0;0;0;0
"184";0,95;20;50;1;4;0;0;0;0;0;0
"185";0,95;20;50;1;2;0,00011;5e-05;5e-05;0;0;0
"186";0,95;20;50;1;1;0,04672;0,01528;0,01528;0;0;0
"187";0,95;20;50;1;0,1;0,93133;0,8132;0,8132;0;0;0
"188";0,95;20;50;1;0,5;0,42145;0,22595;0,22595;1,000000000001e-05;0;0
"189";0,95;20;50;1;0,25;0,78251;0,57394;0,57394;2,000000000002e-05;9,99999999995449e-06;9,99999999995449e-06
"190";0,95;20;50;2;10;0;0;0;0;0;0
"191";0,95;20;50;2;4;0;0;0;0;0;0
"192";0,95;20;50;2;2;0;0;0;0;0;0
"193";0,95;20;50;2;1;0;0;0;0;0;0
"194";0,95;20;50;2;0,1;0,84194;0,63849;0,63849;1,00000000000655e-05;9,99999999995449e-06;9,99999999995449e-06
"195";0,95;20;50;2;0,5;0,01944;0,00195;0,00195;0;0;0
"196";0,95;20;50;2;0,25;0,3921;0,15632;0,15632;3,000000000003e-05;9,99999999998225e-06;9,99999999998225e-06
"197";0,95;20;50;3;10;0;0;0;0;0;0
"198";0,95;20;50;3;4;0;0;0;0;0;0
"199";0,95;20;50;3;2;0;0;0;0;0;0
"200";0,95;20;50;3;1;0;0;0;0;0;0
"201";0,95;20;50;3;0,1;0,71047;0,44426;0,44426;2,000000000002e-05;0;0
"202";0,95;20;50;3;0,5;0,00012;0;0;0;0;0
"203";0,95;20;50;3;0,25;0,10272;0,01697;0,01697;0;0;0
"204";0,95;20;50;4;10;0;0;0;0;0;0
"205";0,95;20;50;4;4;0;0;0;0;0;0
"206";0,95;20;50;4;2;0;0;0;0;0;0
"207";0,95;20;50;4;1;0;0;0;0;0;0
"208";0,95;20;50;4;0,1;0,54494;0,26531;0,26531;9,99999999995449e-06;1,000000000001e-05;1,000000000001e-05
"209";0,95;20;50;4;0,5;0;0;0;0;0;0
"210";0,95;20;50;4;0,25;0,01405;0,00075;0,00075;9,99999999999959e-06;0;0
"211";0,95;50;100;0;10;0,81354;0,92008;0,92008;0;0;0
"212";0,95;50;100;0;4;0,83304;0,92231;0,92231;9,99999999995449e-06;0;0
"213";0,95;50;100;0;2;0,88174;0,92899;0,92899;0;0;0
"214";0,95;50;100;0;1;0,95228;0,94627;0,94627;0;0;0
"215";0,95;50;100;0;0,1;0,98095;0,93615;0,93615;0;1,00000000000655e-05;1,00000000000655e-05
"216";0,95;50;100;0;0,5;0,97529;0,94955;0,94955;0;0;0
"217";0,95;50;100;0;0,25;0,9805;0,94064;0,94064;0;0;0
"218";0,95;50;100;1;10;0;0;0;0;0;0
"219";0,95;50;100;1;4;0;0;0;0;0;0
"220";0,95;50;100;1;2;0;0;0;0;0;0
"221";0,95;50;100;1;1;0,00019;4e-05;4e-05;0;0;0
