"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"eff_Cohen";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"MSE_Cohen";"MSE_Hedge";"MSE_Glass1";"MSE_Glass2";"MSE_Shieh";"MSE_Shieh_corr"
"18";100;100;1;2;1;0,190054575129737;0,18930828753106;0,302702585473656;0,360713734279936;0,0950272875648683;0,0950272875648683;0,271872733415333;0,269741799238338;0,377714126112008;0,670363370408534;0,0679681833538332;0,0679681833538332;0,307993474943077;0,30557942696628;0,469342981364444;0,800477768506709;0,0769983687357694;0,0769983687357694
"19";100;100;1;2;0,1;0,0855647579761269;0,0852287707065872;0,301104182793422;0,0622731384622585;0,0427823789880635;0,0427823789880635;0,0661216064405259;0,0656033463368668;1,8261459210995;0,0344109276455518;0,0165304016101315;0,0165304016101315;0,0734429342480391;0,0728672896930228;1,9168096499952;0,0382888714194914;0,0183607335620098;0,0183607335620098
"20";100;100;1;2;0,5;0,168686166235459;0,16802378600155;0,301046773505654;0,196055329715814;0,0843430831177293;0,0843430831177293;0,210645194465733;0,208994160768944;0,423985321003497;0,218499417813467;0,0526612986164332;0,0526612986164332;0,23910021714495;0,237226153431239;0,514614480841662;0,256937110123443;0,0597750542862374;0,0597750542862374
"21";100;100;1;2;0,25;0,134863858435776;0,134334288311028;0,304259130094799;0,112229158068586;0,0674319292178879;0,0674319292178879;0,132188535869766;0,131152444219996;0,600179697042981;0,0838284592981359;0,0330471339674415;0,0330471339674415;0,150376796181951;0,149198145236026;0,692753315289025;0,0964238432189196;0,0375941990454878;0,0375941990454878
"22";100;100;1;3;10;0,647648355800722;0,64510523398475;0,472264098036723;4,97142511056932;0,323824177900361;0,323824177900361;1,73361656615614;1,7200285069778;0,913724615262169;115,693076305282;0,433404141539036;0,433404141539036;2,15306495892752;2,13618926989232;1,13675799355661;140,408143935281;0,538266239731881;0,538266239731881
"23";100;100;1;3;4;0,562392797214842;0,560184448534679;0,469954163561427;2,00082450607699;0,281196398607421;0,281196398607421;1,41089380320661;1,39983523993108;0,916506858451721;18,8666063328344;0,352723450801652;0,352723450801652;1,72717946156574;1,71364185631119;1,13736377430044;22,8699050369526;0,431794865391435;0,431794865391435
"24";100;100;1;3;2;0,41848690406426;0,416843630880761;0,473146581369974;1,02406938165402;0,20924345203213;0,20924345203213;0,946527654012346;0,939108785256852;0,919964004879351;4,98490605238851;0,236631913503086;0,236631913503086;1,12165894288563;1,11286739786271;1,14383169234144;6,03362415082976;0,280414735721409;0,280414735721409
"25";100;100;1;3;1;0,285675458359116;0,284553696088072;0,46816541105416;0,529622224971403;0,142837729179558;0,142837729179558;0,587784113183668;0,583177070617306;0,920895209923452;1,36742165573689;0,146946028295917;0,146946028295917;0,669394580692359;0,664147876574689;1,14007406203096;1,64792135692055;0,16734864517309;0,16734864517309
"26";100;100;1;3;0,1;0,108107478255895;0,107682972451225;0,471417037237932;0,0786748879950647;0,0540537391279476;0,0540537391279476;0,0915771997825758;0,0908594191416167;2,38213959454277;0,0477070661699705;0,022894299945644;0,022894299945644;0,103264426637425;0,102455041697548;2,60437361754096;0,0538968041710065;0,0258161066593562;0,0258161066593562
"27";100;100;1;3;0,5;0,241969547033795;0,241019404833401;0,468860449311001;0,278444564460194;0,120984773516897;0,120984773516897;0,393832883290446;0,39074602739105;0,972190151839663;0,407706055010839;0,0984582208226116;0,0984582208226116;0,452382144982186;0,448836380897297;1,19202027276778;0,485237430488266;0,113095536245547;0,113095536245547
