"n1";"n2";"n1/n2";"m1-m2";"sd1/sd2";"bias_Cohen";"bias_Hedge";"bias_Glass1";"bias_Glass2";"bias_Shieh";"bias_Shieh_corr";"eff_Cohen";"eff_Hedge";"eff_Glass1";"eff_Glass2";"eff_Shieh";"eff_Shieh_corr";"MSE_Cohen";"MSE_Hedge";"MSE_Glass1";"MSE_Glass2";"MSE_Shieh";"MSE_Shieh_corr"
"18";100;100;1;2;1;0,0382891295343835;0,0381387795493009;0,0672961856255543;0,0666026571564653;0,0191445647671917;0,0191445647671917;0,0645937778632857;0,0640874928558083;0,0988266291688878;0,0994967023850876;0,0161484444658214;0,0161484444658214;0,0660598353037865;0,0655420593613184;0,103355405768637;0,103932616325389;0,0165149588259466;0,0165149588259466
"19";100;100;1;2;0,1;0,00958082997337212;0,00954320891326721;0,0694573878161071;0,00693376627908845;0,00479041498668606;0,00479041498668606;0,0220258590937177;0,0218532207591159;1,1767308222815;0,0111511699051549;0,00550646477342943;0,00550646477342943;0,0221176513966964;0,0219442935954781;1,18155515100374;0,011199247019968;0,0055294128491741;0,0055294128491741
"20";100;100;1;2;0,5;0,0309724877894411;0,0308508680729902;0,0665968372493997;0,0340576274145963;0,0154862438947205;0,0154862438947205;0,0419911786030848;0,0416620524104963;0,131001182254769;0,032213294384455;0,0104977946507712;0,0104977946507712;0,0429504736029519;0,0426138284713534;0,135436320986392;0,0333732163695665;0,010737618400738;0,010737618400738
"21";100;100;1;2;0,25;0,0212927600435668;0,0212091497292596;0,0702156873896906;0,0172132379540505;0,0106463800217834;0,0106463800217834;0,0285257886350261;0,0283022039556635;0,262055440448363;0,0157685759920322;0,00713144715875653;0,00713144715875653;0,028979170265299;0,0287520319879017;0,26698568320397;0,016064871552895;0,00724479256632476;0,00724479256632476
"22";100;100;1;3;10;0,141154005855905;0,140599736199403;0,102166677918885;1,02848475885601;0,0705770029279527;0,0705770029279527;0,356585316993086;0,353790406928183;0,183716907009412;18,4841116459366;0,0891463292482715;0,0891463292482715;0,376509770362255;0,373558692747525;0,194154937086393;19,5418925451357;0,0941274425905637;0,0941274425905637
"23";100;100;1;3;4;0,124784133748114;0,124294143694129;0,101305179195928;0,399306427859065;0,062392066874057;0,062392066874057;0,310779429322126;0,308343545079046;0,184331466111666;2,96342090947077;0,0776948573305314;0,0776948573305314;0,326350509357393;0,323792579235703;0,194594205443585;3,12286653280034;0,0815876273393482;0,0815876273393482
"24";100;100;1;3;2;0,0932709795435129;0,0929047322416405;0,102437472986234;0,20091804402312;0,0466354897717565;0,0466354897717565;0,217789734695197;0,216082702205287;0,187611660594848;0,75225017591888;0,0544474336737993;0,0544474336737993;0,226489210320204;0,224713991478178;0,198105096466654;0,792618236332957;0,0566223025800509;0,0566223025800509
"25";100;100;1;3;1;0,0577723238335044;0,0575454691587658;0,100810900717791;0,0995425155461493;0,0288861619167522;0,0288861619167522;0,11906160798024;0,118128404983287;0,194353951949599;0,195650152691672;0,02976540199506;0,02976540199506;0,122399249381363;0,121439886003989;0,204516789653131;0,205558865092927;0,0305998123453408;0,0305998123453408
"26";100;100;1;3;0,1;0,0139821471230551;0,0139272434039855;0,101799773596446;0,0101265279456593;0,00699107356152753;0,00699107356152753;0,0236131019769566;0,023428022857784;1,25994180697464;0,0119741704782107;0,00590327549423916;0,00590327549423916;0,0238086024151274;0,0236219909666179;1,27030500087893;0,0120767170464449;0,00595215060378185;0,00595215060378185
"27";100;100;1;3;0,5;0,044843937930362;0,0446678491688552;0,101194185140873;0,0491652032054721;0,022421968965181;0,022421968965181;0,0692693632077551;0,0687264310364271;0,226029829541734;0,0563926604181931;0,0173173408019388;0,0173173408019388;0,0712803419768573;0,0707216477857987;0,236270092648059;0,0588098776244285;0,0178200854942143;0,0178200854942143
"28";100;100;1;3;0,25;0,0298817223374748;0,0297643857314376;0,101123501174309;0,0242967338138923;0,0149408611687374;0,0149408611687374;0,0381939413237125;0,0378945778167569;0,360036959761324;0,0215622855027438;0,00954848533092813;0,00954848533092813;0,0390868586535665;0,0387804964747267;0,370262922251074;0,0221526167767669;0,00977171466339162;0,00977171466339162
"29";100;100;1;4;10;0,190929404551046;0,190179681758306;0,13823473870809;1,36464354193919;0,0954647022755228;0,0954647022755228;0,620098676538576;0,615238352936625;0,319667745499454;32,0479659194051;0,155024669134644;0,155024669134644;0,656552714060793;0,651406664290316;0,338776588485148;33,9102179159614;0,164138178515198;0,164138178515198
"30";100;100;1;4;4;0,163591178395308;0,162948804658154;0,13294021079387;0,538085774250341;0,0817955891976538;0,0817955891976538;0,539449776532787;0,535221577731292;0,321328728073819;5,12869213499939;0,134862444133197;0,134862444133197;0,566211850181553;0,561773890670813;0,339001827719737;5,41822843544998;0,141552962545388;0,141552962545388
"31";100;100;1;4;2;0,122400334893248;0,121919705305971;0,1342478434079;0,268274664127604;0,061200167446624;0,061200167446624;0,369662072149963;0,366764666685327;0,322108109741641;1,29077270508377;0,0924155180374907;0,0924155180374907;0,384643914131942;0,381629081227222;0,340130593201313;1,36274400049655;0,0961609785329855;0,0961609785329855
"32";100;100;1;4;1;0,0768937679939299;0,0765918291143728;0,132950086944465;0,13397423915689;0,0384468839969649;0,0384468839969649;0,198319660043677;0,196765233690404;0,332007864488567;0,32890745103142;0,0495799150109192;0,0495799150109192;0,204232311599981;0,202631541977489;0,349683590107108;0,346856547789088;0,0510580778999953;0,0510580778999953
"33";100;100;1;4;0,1;0,0191993881620625;0,0191239978944103;0,139998432517463;0,0138973671115983;0,00959969408103123;0,00959969408103123;0,0263652757454793;0,026158625131914;1,40483398298994;0,0133923810296674;0,00659131893636982;0,00659131893636982;0,0267338922512768;0,0265243524273795;1,42443354409729;0,0135855178423019;0,0066834730628192;0,0066834730628192
"34";100;100;1;4;0,5;0,0616223509795866;0,0613803783972058;0,134387122232023;0,0676332578684349;0,0308111754897933;0,0308111754897933;0,107570119215656;0,10672698632557;0,363469670052907;0,0902495416340467;0,0268925298039141;0,0268925298039141;0,111367433355908;0,110494537177754;0,381529568674711;0,0948237992039449;0,0278418583389769;0,0278418583389769
"35";100;100;1;4;0,25;0,0421126868856396;0,0419473229319001;0,136714873357453;0,0341037808338926;0,0210563434428198;0,0210563434428198;0,05234078644274;0,0519305401878821;0,488819858002839;0,0300235445245875;0,013085196610685;0,013085196610685;0,0541142648394679;0,0536901180890352;0,507510814599983;0,0311866123917537;0,013528566209867;0,013528566209867
"36";100;20;5;0;10;-0,000298199433802248;-0,000296184572763044;-0,000273032910441862;-0,00343736353173745;-0,000248502452384399;-0,000193278612313784;0,0127246595493197;0,0125532856191221;0,0106995351355938;1,38267482815606;0,0084506602992184;0,00528946028336678;0,0127247484722221;0,0125533733444232;0,0106996096825639;1,38268664362411;0,00845072205268724;0,00528949763998876
