"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_var1";"Stdev_var1";"Average_var2";"Stdev_var2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"77";100;50;0;0;1;16;6,32;95,75;-0,000732816683336676;0,0995623870040745;0,00137738312289218;0,566883108954899;0,990715888091812;0,8791449844706;16,0444750058048;20,1483898892333;18,5784478976097;14,0837367405236;12,5587907264056;9,18058655867528;3,7523665838955;1,26598923634401;3,19876994260894;1,06782194835854
"78";100;50;1;0;1;0,01;6,32;95,75;0,99977584499235;0,0999732837052433;4,04788034270911e-05;0,0141118040771495;0,999286142692127;1,02826314960935;0,00997628004957435;0,0122272096792888;18,55402212448;14,0981130396182;12,5270586028469;9,17027861513732;3,75078013277581;1,26600560984028;3,19458642540815;1,06616792279119
"79";100;50;1;0;1;0,0625;6,32;95,75;1,00028320818182;0,100029012067193;7,72464564653904e-05;0,0354561432991018;0,998839351326316;1,00192679265143;0,0627308892138421;0,0851618792768173;18,5611658382492;14,1639379439035;12,5730902295069;9,19164879590111;3,75019236065354;1,27096959537544;3,19951400556055;1,0676121556545
"80";100;50;1;0;1;0,25;6,32;95,75;1,00000403087398;0,0995472834310037;0,000275215601212096;0,0709153648147265;1,00133510771085;0,935680121629508;0,251216998837455;0,33019229140307;18,6635696432819;14,272549511665;12,5391134027071;9,15749134474195;3,75926967162552;1,27819943773129;3,19628923132408;1,06484946417586
"81";100;50;1;0;1;1;6,32;95,75;0,999871779724635;0,0999658241165183;0,000357909951874605;0,14153868179604;0,998427657389883;0,907361771634955;1,00398959030373;1,35635547139258;18,6574381096155;14,1850728549035;12,5447695238061;9,15945259441513;3,75950495377443;1,27324259260098;3,19769448319049;1,06437954124195
"82";100;50;1;0;1;100;6,32;95,75;1,00024871065526;0,100251184398393;0,00370798568839535;1,41284813116326;1,00103165714542;0,939711018818239;100,264561483791;134,727234197286;18,6157979673253;14,1995721767894;12,5723977291258;9,17862497404407;3,7557950240909;1,27293493839494;3,20035661314545;1,06627595412326
"83";100;50;1;0;1;4;6,32;95,75;1,0001433148016;0,100270093457042;-0,000708944643432027;0,281783347497254;1,00156155769223;0,954887940694648;3,96223647294384;4,80861858004877;18,589907675906;14,1045727007403;12,4843756056718;9,11825155664561;3,75489742825557;1,26616766879303;3,19029834490511;1,06085936723809
"84";100;50;1;0;1;16;6,32;95,75;1,00010205488278;0,100119533900292;-0,00309401033419574;0,565475929158878;1,002715895958;1,00764434842898;15,9636305581397;21,1156014469376;18,5710520472097;14,1768221080887;12,5910391414475;9,19425999328394;3,75204245643086;1,27117358348559;3,20254515652477;1,06823619313469
"85";100;50;2;0;1;0,01;6,32;95,75;1,99945510448373;0,0999704199821062;8,05472812104115e-06;0,0141872688455134;0,99594207744431;0,895425802867042;0,0100550225241488;0,0130464645136295;18,5908319643916;14,1583006337759;12,5752870280181;9,20606668612012;3,75321239790794;1,27046056013576;3,20054411047178;1,06874487548361
"86";100;50;2;0;1;0,0625;6,32;95,75;1,99946710182986;0,0998583085752822;0,000146900852449903;0,0352551488580798;0,996457742937261;0,901791789063318;0,0624243984983754;0,0778762503737518;18,619725915454;14,1684892635134;12,5343654910042;9,13984934876136;3,7562208751792;1,27019392547608;3,19655723081172;1,06273607571045
"87";100;50;2;0;1;0,25;6,32;95,75;2,00021819805169;0,0999758469854604;4,57786054908078e-05;0,0707085741386336;1,00041685842099;0,881501091950086;0,250387341437815;0,305561101189394;18,6765507645533;14,2210419267347;12,5370347089907;9,17957603450948;3,7612758024737;1,27439501533871;3,19616062948718;1,06753733712213
"88";100;50;2;0;1;1;6,32;95,75;1,99991292039621;0,100086582362976;-0,000419075223015485;0,14087458941561;1,00026836199594;0,916569153546848;0,996032452599179;1,3260705547943;18,6554410253929;14,1791988181393;12,5463818962175;9,14776632707459;3,76048503735726;1,27098986449848;3,19698407573659;1,06355607966261
"89";100;50;2;0;1;100;6,32;95,75;1,99928849596796;0,100042194420309;-0,00420122388375145;1,41323515637486;1,00031808616336;0,979866147920959;100,069904735433;125,973672840223;18,6670941406619;14,2154284430525;12,6144774177588;9,18586288329985;3,76078306431723;1,27358492542544;3,20566738804636;1,06657880834186
"90";100;50;2;0;1;4;6,32;95,75;2,00081254665278;0,100692102542883;-0,000945359738042903;0,282611713022242;1,00326384174963;0,982805583801209;3,98664520638293;5,22614930649333;18,590312098017;14,1673825865097;12,4801066233699;9,1098605230453;3,75326243184212;1,27058865594532;3,19020537340859;1,0600915187853
"91";100;50;2;0;1;16;6,32;95,75;2,00018430377218;0,0998489102852458;-9,55716387645685e-05;0,566846281009333;1,00066371958471;0,937867431282324;15,9440286213708;20,5687457027471;18,6383774255579;14,1796308931759;12,535517378578;9,15059440208174;3,75892281937958;1,27053643632415;3,19565264498131;1,06405059363604
"92";100;50;3;0;1;0,01;6,32;95,75;2,99974156749969;0,100238131492094;8,50335530429827e-05;0,0141443244651198;0,999981036238549;1,02611114115182;0,0100353314624378;0,0132584998946785;18,5890380595354;14,163204273664;12,5277324443423;9,13855752193182;3,75352436155878;1,2711249482284;3,19612911662505;1,06259903478847
"93";100;50;3;0;1;0,0625;6,32;95,75;3,0003059593596;0,0998462588906081;1,32422400912046e-05;0,0351557704538914;1,00035446339838;0,919177837375349;0,0626372982365582;0,0796875233350226;18,5296649842753;14,1461077286919;12,5624477635088;9,1672606840306;3,74736056803859;1,27043201263442;3,19980835944703;1,06531287015443
"94";100;50;3;0;1;0,25;6,32;95,75;2,99990152410687;0,0998333776068988;8,96964999530424e-05;0,0707843369638697;1,0008213958972;1,01032749465569;0,250345022564467;0,316026958291727;18,6460457343051;14,1999679163822;12,5642103374938;9,15137707740055;3,75867670698213;1,27288338961249;3,19980776245852;1,06382137388869
"95";100;50;3;0;1;1;6,32;95,75;2,99997236434868;0,0999496639998049;0,000392888134066558;0,142102409487275;0,999812391559593;0,933715775407052;1,00364091181179;1,95643901368581;18,6106317496684;14,212219267199;12,5412602083491;9,12310016849007;3,75441336163467;1,27403974098739;3,19663479649657;1,06145042093469
"96";100;50;3;0;1;100;6,32;95,75;2,99997700710868;0,100328302334383;0,000212178129617951;1,41229885564837;1,00033040737156;0,975464613253776;100,480401360383;129,157924531177;18,5691916609605;14,1444944972803;12,584582686636;9,18351225683917;3,75220893621159;1,26884615438358;3,20207683912974;1,06614710878
"97";100;50;3;0;1;4;6,32;95,75;2,99985975833666;0,0997535146681459;-0,000629820567865219;0,281165862975433;0,997501601341808;0,909947170855178;3,98668108673353;5,14899345985166;18,6107878123187;14,1566912219202;12,541234705118;9,13630379161108;3,75457770482771;1,27029085248076;3,19769247690164;1,06222494971991
"98";100;50;3;0;1;16;6,32;95,75;2,99958211439341;0,099788779480398;0,00100365559990545;0,564832316398478;1,00007095857859;1,03385126692607;16,0297706571023;20,4002139109488;18,6443244159874;14,2058638515686;12,571434284061;9,18193258639521;3,75814129743037;1,27339401963137;3,20079509921841;1,06642620158241
"99";100;50;4;0;1;0,01;6,32;95,75;4,00055256251203;0,100065316200219;-9,28971432710847e-05;0,0141109342982818;1,0056592953334;0,977911951123254;0,00994301306491836;0,0149480836535367;18,7055229082333;14,2466963473837;12,4909912444552;9,12034113161027;3,76479967929017;1,27521616571885;3,19124610069121;1,06181852451447
"100";100;50;4;0;1;0,0625;6,32;95,75;4,00001520486286;0,0996981227945738;5,72956169098316e-05;0,0352663537883783;0,995896260436558;0,920110897840484;0,0621957231442432;0,0753861325452752;18,5505268628311;14,0831700384655;12,4897044998262;9,09832336029534;3,75018863678704;1,26493301781134;3,19175800612707;1,05879843759938
"101";100;50;4;0;1;0,25;6,32;95,75;4,00020902725194;0,100098259986484;0,000205876726113724;0,0702478472214901;1,00137389060481;0,913009009496452;0,250874923930067;0,306108234512752;18,6707103306195;14,3035702438655;12,563198926474;9,20321961690742;3,75941426739546;1,28084415623311;3,19896875902234;1,06956923388068
"102";100;50;4;0;1;1;6,32;95,75;4,00037721519851;0,0999359582815733;7,1814065987051e-05;0,141715923767577;0,999602352132547;0,912935227292802;1,00217648233276;1,29823570643703;18,6205859095222;14,1824568030746;12,581348268516;9,16714433540109;3,7561268867911;1,27251394246019;3,20174289009802;1,06498597956876
"103";100;50;4;0;1;100;6,32;95,75;3,99971468274417;0,0999558334487813;0,00423877275127583;1,42029027353751;1,0005215005545;0,993960568440355;100,202401202496;126,503753586137;18,643614588637;14,1748233860168;12,5561006097784;9,16360282747795;3,75876573025306;1,27064660481263;3,19882259807309;1,06413645922861
"104";100;50;4;0;1;4;6,32;95,75;4,00021003299124;0,100005219205334;0,00052960985950619;0,283550252635436;1,00462028000862;1,06799555499937;3,99956773539956;4,98410395647842;18,6217018176306;14,2183811894571;12,529301145237;9,15507239745154;3,7561003783095;1,27533319004621;3,1950567921753;1,06524438796252
"105";100;50;4;0;1;16;6,32;95,75;4,00004910490598;0,1002685933435;0,00148156926218443;0,565156165605076;1,00170842212519;1,10384564795166;16,0912800056341;20,6801054238666;18,6159640846296;14,1411565203562;12,5675672299076;9,19119164680172;3,75636902760639;1,26931467275576;3,19989451224438;1,06786579044497
"106";20;100;0;0;1;0,01;6,32;95,75;-0,000686876847374004;0,222927705822549;-2,15678341021018e-05;0,00999465863092045;0,993511588855284;1,82464841760048;0,00996477048731779;0,00921980566230641;6,74679748470928;5,11285213551156;18,5382705009318;14,1467538033961;2,46447306948513;0,838001093743479;3,74858237026687;1,26863279632423
"107";20;100;0;0;1;0,0625;6,32;95,75;-0,000511129685270431;0,222883737703853;8,60039477788603e-07;0,0249871101949404;0,99565918324034;1,8745195197604;0,062467563232254;0,0597808266264749;6,76232976339119;5,12251125706175;18,6381891050226;14,2091303192304;2,46645425949118;0,839724618358559;3,75677049722485;1,27345317972921
"108";20;100;0;0;1;0,25;6,32;95,75;-0,0007858490118276;0,222266564162551;2,64049253793175e-05;0,049931532425449;0,993163459220177;1,77595737213963;0,249985793900776;0,241003133216715;6,74887969359003;5,1213092729827;18,591361199739;14,1240742860085;2,46436646483536;0,839757715547535;3,75432036166882;1,26739176205153
"109";20;100;0;0;1;1;6,32;95,75;-3,03144801393672e-05;0,223600451470773;-4,61829157285357e-08;0,100029138089233;1,00037090822223;1,84360481086299;0,998878318805907;0,926493043375681;6,7860343868944;5,13135539294268;18,591988360356;14,1794241052383;2,47047136117848;0,840273981902792;3,75324594439353;1,27097881680745
"110";20;100;0;0;1;100;6,32;95,75;-0,00040678797859906;0,223251561472574;-0,00487542771080361;0,997936399733213;0,992891995472942;1,94983153057348;99,6723322781175;91,1899862461906;6,75917203040924;5,10865538807901;18,5891935840016;14,2062156224246;2,46665268481857;0,837607868281255;3,75202664163592;1,27371256294559
"111";20;100;0;0;1;4;6,32;95,75;0,00028529157011157;0,224996768616817;8,97503499848174e-05;0,20005021375281;1,01034118788649;2,12640137543004;3,99330532407411;3,81200004282289;6,7782830338406;5,13751533112129;18,6023071437777;14,1317466190692;2,46862061377482;0,842253213237589;3,75419302078778;1,26746696926083
"112";20;100;0;0;1;16;6,32;95,75;-1,68752192982637e-05;0,223424471554587;0,00223517252166177;0,400634045526505;0,998701074945248;1,84290334351542;16,055549902291;15,4805085997206;6,76439524601966;5,12383190886266;18,6619092078799;14,1904963756435;2,46698438980849;0,839722973643421;3,75987128227344;1,27247036753493
"113";20;100;1;0;1;0,01;6,32;95,75;0,999757931062849;0,222632396872723;-1,1613322681768e-06;0,00998689813211521;0,991756128398268;1,7559457865215;0,00996677608092445;0,00935474940258032;6,75837085602209;5,12975204050503;18,6068773888445;14,141101966863;2,46533717351587;0,840892307632566;3,75524105106581;1,26855233073587
"114";20;100;1;0;1;0,0625;6,32;95,75;1,00097482081526;0,224605512113217;3,07691771617467e-05;0,0250562600816377;1,00922145386975;1,91174725581153;0,0628143198891209;0,0595357639607887;6,80829654299964;5,14308303373767;18,6597122288577;14,2177402250681;2,47365187515998;0,842481590557313;3,76054098518138;1,27428415712193
"115";20;100;1;0;1;0,25;6,32;95,75;0,999594835967887;0,22245412242717;0,000281365387967977;0,050234499047244;0,991878443906873;1,84293048065225;0,250117819545275;0,227500434093204;6,76576866575249;5,12620350398746;18,5517942557037;14,1252555100994;2,46689817996848;0,840457923014177;3,75030978738523;1,26738049315267
"116";20;100;1;0;1;1;6,32;95,75;1,00173983267809;0,225834821543157;0,000553746822464221;0,100160795604358;1,0151719669582;1,88912350474276;1,00126790605305;0,906462606762183;6,78541978495755;5,14524083117601;18,6236203959344;14,2045324535635;2,47006384353398;0,843433899381029;3,75654633665811;1,27293045690181
"117";20;100;1;0;1;100;6,32;95,75;1,0004835575328;0,223786131289149;0,0032861948673731;1,00244881589127;1,00363864129309;1,86173907967047;100,361348336487;97,7164563458932;6,78711153982356;5,14365778630907;18,6532006341095;14,1586400209667;2,47083085536823;0,842042267057676;3,75942806380379;1,2702218882181
"118";20;100;1;0;1;4;6,32;95,75;0,999457215451884;0,22283529969487;0,000382775844705375;0,200105992777184;0,997854040462134;1,88481171530839;4,00254209019882;4,19264425977553;6,77760622918326;5,13040861181128;18,523747114561;14,0736681876357;2,46916824886903;0,84024871178957;3,74807535836406;1,26487995147437
"119";20;100;1;0;1;16;6,32;95,75;1,0005481561027;0,223623061063864;-0,000273731615937256;0,401631979063822;1,00406627329739;1,90682672414379;15,9739728018042;14,5972331322842;6,79875705977017;5,12148739357804;18,6215816292235;14,1688025903098;2,47273082580156;0,83953822694846;3,75616316434543;1,27119207571896
"120";20;100;2;0;1;0,01;6,32;95,75;1,99872097817046;0,223414255557897;-5,73837056877659e-05;0,00998360467934648;0,997746041870358;1,98226222334205;0,0099470083291972;0,00900542745440477;6,77157159194117;5,11795516548731;18,5510665428668;14,1933965682684;2,468668428698;0,83872182888724;3,74885603475226;1,27319079340861
"121";20;100;2;0;1;0,0625;6,32;95,75;1,99935719232456;0,222805801213078;-5,38065850235925e-05;0,0249899106602709;0,991400679478373;2,00307358693719;0,0624736229873984;0,0670538489748626;6,72324912511001;5,12077078780495;18,6383318758483;14,1891854425252;2,45921017264929;0,840655113419636;3,75740366186227;1,27304799421583
"122";20;100;2;0;1;0,25;6,32;95,75;2,00058233144879;0,224622495168378;0,000178431247340501;0,0500628317252068;1,00116662588614;1,87138380741042;0,250405738348166;0,231342593583003;6,77268555392701;5,12063694127888;18,6634521898602;14,212464958884;2,46876508345393;0,838318451625119;3,76004897521062;1,2743091538482
"123";20;100;2;0;1;1;6,32;95,75;2,0010201277522;0,223744980933687;0,000446922476208272;0,100409213095801;1,00156453025827;1,8225308459742;1,00839270482259;1,02369724593567;6,7693274449405;5,12151285667203;18,6542532576013;14,2280757003524;2,46773431117988;0,839760345661536;3,75915437656414;1,27525862778763
"124";20;100;2;0;1;100;6,32;95,75;1,99923278885761;0,222031309707658;-0,00105894790629259;0,999757828903427;0,992126319836984;1,74998452273423;99,6494955663677;93,3897298125551;6,79377076567985;5,13221451900057;18,5632638562459;14,1029723482189;2,47116950442636;0,841542873629998;3,75122289079067;1,26559524310065
"125";20;100;2;0;1;4;6,32;95,75;2,00089567569436;0,223555698299832;3,3324133771897e-05;0,200084559653606;0,999445396311995;1,78043316120071;3,98932319455624;3,6504329406234;6,76623918996831;5,11361332140586;18,5771332473672;14,1193735694235;2,46849682026588;0,836794837615031;3,75248779383122;1,26840288963225
"126";20;100;2;0;1;16;6,32;95,75;2,00069391671204;0,225516932711521;5,16925612537415e-06;0,402185239818881;1,00405054778541;1,88497519531971;16,0252461887547;17,0422405896253;6,75261222501287;5,12334730877866;18,6024734909397;14,172506635402;2,46455340356828;0,840241925442496;3,75420218386884;1,27151720427768
"127";20;100;3;0;1;0,01;6,32;95,75;2,99997419846707;0,223460815907822;3,35122465281973e-05;0,0100586054717791;0,993340091147691;1,85477603632568;0,0100693295009436;0,00999305007130281;6,75821242055211;5,1361377957357;18,6827867017107;14,2036422639431;2,46504600568478;0,841670623279737;3,76219578130959;1,27355077662719
"128";20;100;3;0;1;0,0625;6,32;95,75;2,99968822885946;0,224190873588709;-4,07243208458084e-06;0,0250054790525457;1,00348066030387;1,8736399397066;0,0625566934232575;0,0591084158407532;6,79030454177518;5,13887361065657;18,6353930365713;14,1755180521857;2,471476612694;0,840973077889633;3,75837256088282;1,27041503298961
"129";20;100;3;0;1;0,25;6,32;95,75;2,9987491275434;0,223632334259984;-0,00019852964076794;0,0500896515806352;1,00275105080299;1,95827821792574;0,25100688027151;0,271998895316329;6,75971765213521;5,11411014907832;18,6618549197397;14,2666502193554;2,46672389244032;0,83806170757295;3,75913848199632;1,27730347446744
"130";20;100;3;0;1;1;6,32;95,75;2,99996636914396;0,22390776825717;0,000298637342303396;0,099877850747791;1,00357090447626;1,98177061116635;1,00196236808445;0,929362814222632;6,79237645659282;5,13711638660513;18,6138525508371;14,1848195053595;2,47116789822235;0,841260459828105;3,75533829683207;1,27238224326629
"131";20;100;3;0;1;100;6,32;95,75;2,99932024656752;0,223414337768513;0,00334754650189074;1,00073919042119;0,991457644242173;1,81736397460374;100,005024267026;88,935957635685;6,76849574133405;5,12881554775406;18,6401810821822;14,1699734009202;2,46707172173812;0,8401921868855;3,75849560402371;1,27023940475488
"132";20;100;3;0;1;4;6,32;95,75;3,00013436037828;0,223109560947934;9,81049174989689e-05;0,19997034894708;1,00080271328585;1,82526276838995;3,98705989156638;3,70069316966544;6,77743460670054;5,12697791726758;18,5231935934148;14,1124451146842;2,46930574287349;0,83979712440797;3,74677974055341;1,26643620324607
"133";20;100;3;0;1;16;6,32;95,75;3,00115548187544;0,224494061283633;0,000444511878433026;0,399898636397726;1,00665686218466;1,83944162132382;15,9981203154117;14,6354808912191;6,78868606613319;5,13757039345132;18,6145802613293;14,1881144808616;2,47046313855692;0,84189825402378;3,75523184089035;1,27213856305026
"134";20;100;4;0;1;0,01;6,32;95,75;3,99899007560011;0,222104589718758;-2,01703809151202e-05;0,0100155004318768;0,994139225428651;1,76587927486027;0,00998614710532045;0,00965144798196452;6,78868597471756;5,14255663461704;18,5695830558532;14,1191368092946;2,47079020628143;0,842285774476677;3,75216150523186;1,26665910471659
"135";20;100;4;0;1;0,0625;6,32;95,75;4,0007676082413;0,224603128293875;-0,000127916837403604;0,0248749545210508;1,00543728704679;2,1661652121389;0,0622540838463464;0,0595003288861448;6,77619982862339;5,12758291420589;18,5603578759881;14,1410430422126;2,46917443661987;0,839386957548982;3,75061078043049;1,26894763871956
"136";20;100;4;0;1;0,25;6,32;95,75;4,00075118603073;0,223611820458933;8,66491291628983e-05;0,0499911808666508;1,0001970901654;1,94615250507237;0,249925652283226;0,223905803882607;6,79032055220073;5,13875602745609;18,6511480838277;14,1908841171854;2,47078404044616;0,842091115311891;3,75896537596974;1,27302837284293
"137";20;100;4;0;1;1;6,32;95,75;4,00036665363195;0,223391264418848;-0,000108635347424365;0,0998361602686854;0,998623234506706;1,8375140841744;0,999068911990123;0,923573575653496;6,77702680816685;5,12793820877974;18,6506561702052;14,2140297078575;2,46905660390906;0,839463027959946;3,75816725495122;1,27463952288899
"138";20;100;4;0;1;100;6,32;95,75;4,00005603118039;0,223097890777623;-0,000223490464993519;1,00326851148209;0,994065241776948;1,81919559126071;99,8470112861254;90,9417515005232;6,77419227663138;5,13916175062008;18,6103975826539;14,2062325570494;2,46775403853843;0,841907602276895;3,75440400605092;1,27430537852507
"139";20;100;4;0;1;4;6,32;95,75;3,99980098690072;0,222827316340616;0,000209627822793191;0,200767880187347;0,998412869746636;1,83264553463068;4,00328751292053;3,72373387385726;6,78622000170164;5,13592531041178;18,5804533172526;14,1891965805822;2,47065687625027;0,840766406417948;3,75201849801677;1,27210657329818
"140";20;100;4;0;1;16;6,32;95,75;4,00107562208686;0,224637976767285;1,55699748906321e-05;0,398793050679449;1,00742055367962;1,8574571428295;15,9595394415338;15,1799404090544;6,76641847228987;5,1387462019123;18,6087982305785;14,1484996187935;2,46714279485942;0,841867509739358;3,7551101612182;1,26918407405393
"141";20;20;0;0;1;0,01;6,32;95,75;-0,000207540637771149;0,224644519176266;1,95300975630489e-05;0,0224001191344662;1,00127652026415;1,97835827745584;0,0100159548579643;0,0217732576452652;6,74062390937743;5,11719312694122;6,76574639531282;5,11960614494358;2,46373286202964;0,838437023441332;2,4674112714249;0,838357221505761
"142";20;20;0;0;1;0,0625;6,32;95,75;-0,00120935229123584;0,222507763655258;-0,000154193723697159;0,0557026848685356;0,988819742183898;1,78125074156179;0,0618911344828163;0,116072669535727;6,76083811427;5,1155856729171;6,74100244911041;5,09838767018608;2,46632734351129;0,83854628625702;2,46395681062212;0,836047892368262
"143";20;20;0;0;1;0,25;6,32;95,75;-0,000356752449511807;0,223491409156788;-0,000133881503311788;0,111866711920539;0,998785636789943;1,82040572134107;0,250451869937925;0,498012179413583;6,7925551701529;5,14925766312956;6,77668513709435;5,14185613952865;2,47079773177524;0,843147243316907;2,46812283925627;0,842908562560877
"144";20;20;0;0;1;1;6,32;95,75;0,000434560607911219;0,224118092934661;-0,00108822224390422;0,223011630109845;1,00261016721936;1,87097563075997;0,993745351957387;1,84465890663104;6,76170182475637;5,1316312920303;6,76175020507497;5,11613157463392;2,46594153489595;0,841426868180952;2,46667829536252;0,838051364964052
"145";20;20;0;0;1;100;6,32;95,75;0,000457378879121457;0,22553626695483;-0,00700479282421428;2,228285489509;1,01717263965623;3,11001859657589;99,3570333616609;175,54566876459;6,78903773382635;5,1366152022446;6,75152873979436;5,12000594201285;2,47105760451816;0,84103980425885;2,46524747836855;0,838996419142031
"146";20;20;0;0;1;4;6,32;95,75;0,000266542146749897;0,223607586837814;0,000206452236598461;0,447354383308486;1,00379682000519;1,87707778680847;4,00344054861277;7,31855088754494;6,77337185257089;5,12500110508312;6,77142852845207;5,13482335892993;2,46835946103457;0,839878530870998;2,46806963738808;0,84155197880988
"147";20;20;0;0;1;16;6,32;95,75;0,000261410755161761;0,224582389406807;-0,00295498976124768;0,898835060170339;1,00127471252768;1,97007817062038;16,0678781515492;32,168947973562;6,7601037692027;5,11785728696005;6,77510933063899;5,13472073942716;2,46634071925296;0,839220716613248;2,4685631879173;0,841438803488732
"148";20;20;1;0;1;0,01;6,32;95,75;1,00105180381312;0,224561218908983;6,63018183535443e-05;0,0223898770500048;1,01046077416321;2,0221982440916;0,010054647799962;0,0180070054924986;6,80826340018613;5,14583454446302;6,79098215116142;5,1394654680089;2,4741437669821;0,842496794715303;2,47112335402344;0,842137544959776
"149";20;20;1;0;1;0,0625;6,32;95,75;0,998862734185935;0,222366735794529;-0,000330315283229217;0,0558308959068325;0,981774777925086;1,6625485113549;0,0622261959682496;0,114198588763677;6,72258683641684;5,10760529287187;6,76917261117993;5,11795567401714;2,46054389323853;0,837858822876859;2,46840200110869;0,838539915785039
"150";20;20;1;0;1;0,25;6,32;95,75;0,999351627452994;0,222690275550936;0,000120541227255258;0,111825032919788;0,998787900819221;1,87856226898887;0,249573041979887;0,469068764499744;6,74554481429455;5,1227485748125;6,76575829557723;5,12002573472999;2,46363764404689;0,839613759839941;2,46738429702207;0,838527476059581
"151";20;20;1;0;1;1;6,32;95,75;0,999927447864901;0,223711118697493;-0,00028113830433952;0,223621579399977;1,00801145351901;1,89794360883249;0,995452747609825;1,83343522770411;6,82839684225079;5,14358335430041;6,77783656141343;5,12583580068104;2,47696171903436;0,842090447712673;2,46977244200077;0,839570135644438
"152";20;20;1;0;1;100;6,32;95,75;1,00072121233346;0,225281374340454;0,0033903292395246;2,25000077857962;1,00569572403017;1,88776445946657;100,627698320017;202,754627914505;6,74175563051353;5,11642226929654;6,78660673568643;5,14025059193902;2,46375533315054;0,838917070880813;2,47027193274438;0,841701606516325
"153";20;20;1;0;1;4;6,32;95,75;0,999500128546174;0,224534245012314;-0,00260432331394781;0,446883758536201;1,00418716121954;2,05628073662612;3,9879749500155;7,46505879181084;6,78988303811412;5,13319560588771;6,77664201557858;5,12599206498933;2,47043526403261;0,841829020115013;2,46907186540755;0,840329955836257
"154";20;20;1;0;1;16;6,32;95,75;1,00059772786706;0,224236486683483;0,000191709819670907;0,894080677180524;1,00185423817116;1,88923935775032;15,9261652478365;29,1804053637154;6,76237343950924;5,12333419386444;6,75514619434109;5,12142889164828;2,4667248025009;0,839220814238606;2,46514856138066;0,83956849821716
"155";20;20;2;0;1;0,01;6,32;95,75;1,99996588465742;0,22391885415976;-0,000111289188882821;0,022368483710867;1,01189461940904;3,16690922567763;0,00992910588974215;0,0183560999264916;6,78033354239339;5,14895926017116;6,75544598677657;5,11085496144237;2,46918539632229;0,844193287872166;2,46563706885088;0,837873798678912
"156";20;20;2;0;1;0,0625;6,32;95,75;2,00053286482216;0,223922754692379;0,000121383588493402;0,0562544659705665;1,00149316884289;2,04196837966878;0,0631318134586128;0,131620333781445;6,78035107361959;5,12479738078456;6,7994174478526;5,13290681601378;2,4693148201198;0,839736278365532;2,47247284345763;0,840014264998666
"157";20;20;2;0;1;0,25;6,32;95,75;1,99945334233968;0,223488390128636;8,38673700476142e-06;0,111638537696863;0,994989169241451;1,81322994509243;0,24892959321666;0,440753750009329;6,77575562260158;5,13369399636889;6,74542787005392;5,11768348768397;2,46895458564995;0,840509150137683;2,46485162989113;0,838669329686473
"158";20;20;2;0;1;1;6,32;95,75;1,99994636104165;0,222818725126022;-0,000901899046218067;0,223082369140948;0,99460849192046;1,85221107128257;0,993242485585921;1,8136544093394;6,77875307695472;5,12376823939254;6,7666834997568;5,11709649488012;2,46925739047975;0,839622814648961;2,46725507707272;0,839172372511608
"159";20;20;2;0;1;100;6,32;95,75;1,99882174700611;0,223120181503515;-0,0160546997965879;2,21990150966426;0,993806564592705;2,05620893204809;98,9255854703468;179,968811072642;6,75606322012809;5,12122199891864;6,73300134554078;5,11013112972841;2,46585014842486;0,83988848316922;2,46133762923672;0,838212682653686
"160";20;20;2;0;1;4;6,32;95,75;1,99985428438662;0,223630664562496;0,00289518072524952;0,451924430794176;0,995969244210229;1,79647980036868;4,07165820259214;7,77935345521307;6,762083726063;5,12726431826563;6,77432956428354;5,13525318297774;2,46595161827839;0,840666170126235;2,46825759854803;0,841543554398618
"161";20;20;2;0;1;16;6,32;95,75;2,00086269757592;0,225600613864535;-0,000433538270294469;0,89520484300135;1,00966733516513;2,19167009521366;15,9722072744112;30,8253349125468;6,77148495834422;5,13341885101776;6,75552218931771;5,11887949300082;2,46816795100741;0,841316770640762;2,46526855602837;0,839531001358779
"162";20;20;3;0;1;0,01;6,32;95,75;3,00019703604947;0,223578267900482;-4,75585144093709e-06;0,0224031803852612;0,999469001774166;1,78462574513452;0,0100301806296583;0,0191806042870689;6,76422700692429;5,1349629322917;6,78416374640639;5,13946835598552;2,46661249096331;0,841647787202554;2,46965754661338;0,842183681417132
"163";20;20;3;0;1;0,0625;6,32;95,75;3,00083508796946;0,224124292838356;-2,43307987277074e-06;0,0561168470578057;1,01097628847098;1,94207757812463;0,0628459195177173;0,147706728459793;6,79821248593988;5,14109005544056;6,76897806209188;5,12777875343884;2,47255119051012;0,841867446265877;2,4677967818997;0,839697809918111
"164";20;20;3;0;1;0,25;6,32;95,75;3,00094261982945;0,22527249302229;0,000726603654576209;0,112407576170871;1,01088154928994;2,04522719524114;0,251692523685045;0,483926367831234;6,76554550115967;5,13885740168162;6,78079111971303;5,13154389468942;2,46612265409629;0,842540460859955;2,46935033070602;0,841119925110857
"165";20;20;3;0;1;1;6,32;95,75;3,00085649674088;0,224162668254226;-0,00193954877197461;0,222134228125597;1,00366675737494;1,89521695704587;0,987658053646578;1,88350612663285;6,76971893384476;5,12319834565537;6,74927573281822;5,12878273211202;2,46781931247757;0,839586104085607;2,46398182559885;0,841068451610478
