"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_var1";"Stdev_var1";"Average_var2";"Stdev_var2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"1";100;100;0;0;1;0,01;0;95,75;-9,41067984072771e-05;0,099860885297176;-2,94345962872002e-05;0,00994435138803442;0,997788138866202;0,386207733426413;0,00997863761389416;0,00391315920166024;3,93296566413005;5,99319383115585;3,91631378694972;5,97975139257769;-0,00385772578185369;1,09031533108214;-0,00130974992994799;1,08503104706967
"2";100;100;0;0;1;0,0625;0;95,75;0,000148149455284969;0,0998622501946388;-8,71398515320712e-05;0,0250802320030579;0,998228891637067;0,409957449686984;0,0624661368240198;0,0252770294005298;3,93461268687639;6,03083196991728;3,93738559483935;6,07249102633309;0,000418021293037263;1,08933269924383;-0,00974917748755681;1,09186405742804
"3";100;100;0;0;1;0,25;0;95,75;-5,66433049656672e-05;0,100039235852087;6,13960001468384e-05;0,0500695680983296;1,0003260835744;0,412882843669602;0,250213933254358;0,100648890325324;3,96904296718785;6,05429571983049;3,96330113890287;6,1249454803072;-0,00460615619351017;1,09497632176641;0,0003077873469927;1,09795017045884
"4";100;100;0;0;1;1;0;95,75;0,000199153200568792;0,0999146906487595;5,40621241636096e-05;0,0999757272871822;0,999107450785372;0,435376180607611;1,00137854202112;0,446909697214034;3,92266490575609;6,00872741375537;3,98248205123868;6,18632181567751;-0,0026657614208936;1,08545932382208;0,0031545667426202;1,10345230004156
"5";100;100;0;0;1;100;0;95,75;-0,000644481594272477;0,0995280138281593;-0,00244372700493432;0,99862805514081;1,00047832526329;0,516853130759501;99,8853107459172;39,2212731121319;3,95001177949862;6,10305972828528;3,97210478769099;6,11099058276235;-0,00111242785148031;1,09429773768599;-0,000242338658330223;1,099955817016
"6";100;100;0;0;1;4;0;95,75;-0,000394479896902874;0,0999252456632186;0,000728095095821544;0,200082249860692;0,999838855595703;0,44146842129611;4,00115919293054;1,82055280837603;3,953461358958;6,05681262891318;3,95345778125652;6,08349073024913;-0,00533102940096449;1,09190213607704;-0,00152453122113109;1,09476288784014
"7";100;100;0;0;1;16;0;95,75;0,000655376799595666;0,100055770244472;0,000512390569558664;0,400084944106697;0,998622769526152;0,383894770668482;16,032219894065;11,2053728814983;3,95717335947921;6,069533960839;3,98166754126492;6,15946716485189;0,00974944293495449;1,09517244217354;-0,00402141103559963;1,10368913959825
"8";100;100;1;0;1;0,01;0;95,75;1,00015894311354;0,100223932398498;-1,87833334808931e-05;0,010022970811922;1,0007467957008;0,466906166931258;0,00998466959697616;0,00427843020469486;3,97052118180106;6,14126625265346;3,95285314567273;6,07031216361166;-0,00192942245111268;1,1003793787659;-0,00228413112026733;1,09463386491382
"9";100;100;1;0;1;0,0625;0;95,75;1,00001572145654;0,100360110383788;-6,45498874948652e-05;0,0250479034345816;0,999508355121557;0,446892330372094;0,0625043919108978;0,0292445287684252;3,93159780366376;6,03327442990884;3,94674477958889;6,06150127384314;0,00225296365837864;1,09048270077299;0,00119119276652757;1,09198797844882
"10";100;100;1;0;1;0,25;0;95,75;0,999635271855467;0,100225022907211;0,000145115063432622;0,0500724299675294;1,00095511252806;0,448580845191972;0,250258899398377;0,106607388527784;3,97383787586885;6,10688850443434;3,99803408368277;6,25882569893228;0,00199737845226134;1,09994606011429;0,00139400375325567;1,11014686797667
"11";100;100;1;0;1;1;0;95,75;0,999908102241198;0,0998635153237648;-4,12706347721913e-05;0,100071948974911;0,998945307550506;0,405484644392127;1,00226306076742;0,507036788356095;3,96201016752375;6,05464725696159;3,99576979133412;6,16857054423327;0,000118633400729884;1,09482389439847;-0,00388698593509545;1,10369368931822
"12";100;100;1;0;1;100;0;95,75;1,00005070703338;0,100348944267182;-0,0012653542864027;0,998242284794853;0,999291608061434;0,436715649591005;100,091778877371;47,2858670810076;3,91764828393942;6,03481607782534;3,97409632176426;6,10748442366239;-0,00362609459749189;1,08686043883073;-0,00056941756774783;1,09899218078637
"13";100;100;1;0;1;4;0;95,75;1,00031685186911;0,0998770671473692;0,000268506130924945;0,199997860503264;0,998027433369539;0,413505103345723;4,0055576557727;1,68147549785855;3,923833138056;5,96119663519503;3,98515992076916;6,07069342239249;-0,00274637498577177;1,08352191730848;0,00478433058634605;1,0981430132095
"14";100;100;1;0;1;16;0;95,75;1,00023241339111;0,100144617077492;0,000609075533653539;0,399815150523289;0,999519378058372;0,403164580440988;16,0601908313024;15,641890389785;3,9478029475248;6,06391937863061;3,9954444237372;6,14673913746485;0,00964547843719308;1,09216747444822;0,000751339791241404;1,10237259376845
"15";100;100;2;0;1;0,01;0;95,75;2,00014466801274;0,100074644757512;-4,14294129591322e-06;0,0100381235452051;0,999537306167169;0,396195323483194;0,0100137637228248;0,00442739940931452;3,94832957872314;6,09162714007495;3,97693711540115;6,10877855268784;0,00111016687592257;1,09449992889559;-0,00123936880360647;1,0990175067559
"16";100;100;2;0;1;0,0625;0;95,75;2,0002858674138;0,100105737024178;-7,4185591555433e-05;0,0250479238023103;0,998062250165455;0,395062041297035;0,0623056973637518;0,0240904971779755;3,95458595071546;6,08324752987551;3,95412126380965;6,03839512043896;0,000688914885920613;1,09548039976885;0,00223385505758206;1,09368364290651
"17";100;100;2;0;1;0,25;0;95,75;1,99998592800544;0,100393006393831;1,53393991009016e-05;0,0499490806129195;1,00199716350295;0,595335041126131;0,251318281166305;0,424900713970151;3,99091097535239;6,20051792047341;3,95713755232673;6,10634990522552;0,00776183026723924;1,10653255354754;-0,00336961370160219;1,09533333318823
"18";100;100;2;0;1;1;0;95,75;2,00026017227817;0,0999272756199881;6,14808114227029e-05;0,100297996391049;1,00010030664372;0,414961136706147;1,00168935408163;0,439410620952787;3,98959176065942;6,14568301388906;3,96553296498265;6,06863597494559;0,00140976707720701;1,1041799141325;0,00189025850535575;1,09519248222223
"19";100;100;2;0;1;100;0;95,75;2,0003995980991;0,100001367141673;-0,00136802615793813;1,00262631540797;0,997631165274172;0,40845141029798;99,9861050514082;45,8792871144228;3,94748168426893;6,05019059411052;3,97099651993857;6,0922960402424;0,00100759165173416;1,09227647767161;0,00353060096533503;1,0967336456275
"20";100;100;2;0;1;4;0;95,75;2,0004847673836;0,0998981276591039;0,000340252269172557;0,199978793084631;1,00061906928272;0,460689693280577;3,98991919892429;1,55921451218846;3,9929597644617;6,15495422962336;3,92287269388652;5,96445548213784;0,00416803030336604;1,10368182729109;0,00976167177374479;1,0848838460632
"21";100;100;2;0;1;16;0;95,75;2,00078270622871;0,0996307056516849;-0,00138076967479092;0,400685814861786;0,997472360651979;0,374534157288672;16,0151450145668;7,73369571566779;3,92729842821853;5,99713553072823;3,98155441214195;6,16216493874647;-0,00084352915332388;1,08635936215745;-0,00027311798196404;1,10508602406227
"22";100;100;3;0;1;0,01;0;95,75;3,00047891702256;0,0998842263420004;-5,1525639263871e-05;0,0099831781366677;0,998556695410754;0,398003697520278;0,00997442389215347;0,00394946721251423;3,94257317245509;6,07982526692687;3,93889029913697;5,98755693575162;0,00498145594576647;1,09242502768746;-0,00569120312762578;1,08954120854922
"23";100;100;3;0;1;0,0625;0;95,75;3,00022857577318;0,100329430539023;0,000146633644778399;0,0250850302298306;1,0003504016981;0,470923890416984;0,062627312430939;0,0413978038111241;3,9389763866613;6,05829077320552;3,9411653824286;6,00043642334735;-0,000681211310354098;1,09111081154059;-0,000303953840230072;1,08916975426022
"24";100;100;3;0;1;0,25;0;95,75;3,00011875243492;0,099694113486344;-6,28920082935098e-05;0,0501167832693465;0,998586672940516;0,406225142109279;0,250109380977549;0,103167726601543;3,95403335450396;6,10692530123562;3,95108976153377;6,08890981288779;0,00143175533118618;1,09648669584188;-0,00134801466781895;1,09426821801807
"25";100;100;3;0;1;1;0;95,75;2,99990326801902;0,100007085524919;0,000229082375427735;0,100095190951836;0,997774765415538;0,392622523095477;0,999963100723433;0,39070580213972;3,9394012241074;5,96611833003396;3,96518224323971;6,13711796004942;-0,00298715615085728;1,08848909936266;0,00373193869953211;1,09868011481071
"26";100;100;3;0;1;100;0;95,75;3,00018841977081;0,0999415131269832;-0,0010673765717177;0,996424600266648;0,998848578383193;0,449558238396819;100,035890573965;41,5392457096747;3,93239717430135;6,0315153650827;3,9582636064074;6,10210112676238;0,00756641688505088;1,08764157531014;-0,0011879850680802;1,09694276331305
"27";100;100;3;0;1;4;0;95,75;3,00001880815946;0,0998031595165614;0,00049007789823712;0,199829221668699;0,99768151142808;0,398573969628949;4,00552100906117;1,70739483191329;3,91263427093112;5,9545641548527;3,96887289391468;6,11855077283225;-2,72088148997887e-05;1,08216851563088;0,00289577871322509;1,0967458227083
"28";100;100;3;0;1;16;0;95,75;2,99992434535199;0,100257624104292;2,14116052083551e-06;0,399624872063475;0,999312054240129;0,461069402316676;16,0508825952205;8,99011828704805;3,96197960364712;6,05409960933744;4,00202237401407;6,170760597227;-0,000975438688315171;1,09670411851768;-0,00699579565628344;1,10698559361332
"29";100;100;4;0;1;0,01;0;95,75;4,00033619648954;0,100070563178669;-4,42917124785677e-06;0,010011119042755;0,99758003234303;0,45010481424656;0,0100049967100272;0,00603475647734453;3,92669292291528;6,00739421240029;3,93095500238603;6,10129335220592;0,00268862730108034;1,08664199506314;-0,005573459308661;1,09290326713214
"30";100;100;4;0;1;0,0625;0;95,75;3,99957491707747;0,0998759129610191;5,45364176040645e-05;0,0249575897015379;1,00083597749237;0,41191507562975;0,0624622408695212;0,0268808305173592;3,9662970814421;6,19975386702047;3,95760113457153;6,09936160902135;-4,67821201096963e-05;1,10205882604384;0,00234255803489022;1,09746158167134
"31";100;100;4;0;1;0,25;0;95,75;4,00000731560592;0,0999050223828047;2,78328912053561e-05;0,049895356600645;0,998682867201096;0,394253989396524;0,249912664489123;0,102224666223745;3,95947406788939;6,01016854335608;3,97062535300043;6,10481628747158;0,00142573535851312;1,09268185262345;-0,00217252073274075;1,09760632273873
"32";100;100;4;0;1;1;0;95,75;4,000210093356;0,100388442185665;1,56237780187226e-05;0,099867015559258;1,00181730970822;0,438076209332624;0,999509517768683;0,400547548918242;3,97721674770418;6,20431871731591;3,96636041548125;6,10527239544426;0,000430592771225924;1,10431865982088;0,00834463228731197;1,1005745508923
"33";100;100;4;0;1;100;0;95,75;4,00038427958381;0,100088949427297;-0,00394637236554212;0,999414139867966;0,999736045983321;0,489996851504387;100,032464235559;44,6668297819025;3,96771602648831;6,08469363596287;3,96739426949527;6,1325873362013;-0,00233258418228113;1,09842813453471;-0,00269718484987424;1,09781033052481
"34";100;100;4;0;1;4;0;95,75;4,00033256676409;0,100107892342997;0,00107346782514451;0,199935316723481;0,999600999466517;0,513399337937768;3,99807675180043;1,9384444042582;3,96797413941732;6,07713701603434;3,94618632026145;6,06689897504391;-0,00335742296041849;1,09668168522556;0,000167973815699849;1,09161418879258
"35";100;100;4;0;1;16;0;95,75;4,00028297938806;0,0996511531081564;-2,11546298112607e-05;0,400162790664629;0,998427793365418;0,414275499412224;15,9638534223122;6,71103432696848;3,93089109825947;6,088079895017;3,92923697527156;5,9925748543834;0,000791420604638532;1,09114162683898;-0,00348102712687549;1,08715465080744
"36";100;20;0;0;1;0,01;0;95,75;-0,000234171674561712;0,0997813393152124;-1,98182331695703e-05;0,0224645785992726;1,00138469253223;0,55104866732941;0,0100424445063291;0,010137183603096;3,9556880098083;6,02581608996134;1,53876671335578;2,61103329773018;0,000607333998526095;1,09368829401416;-0,00541133403368811;1,00160093604272
"37";100;20;0;0;1;0,0625;0;95,75;-0,000293414883753372;0,0996832599097548;-7,65929178362396e-05;0,0559793031907877;0,999165771846524;0,456751141237721;0,0625619574316549;0,0830500833473252;3,95406544931233;6,11449413757458;1,52931462983607;2,60526030128311;0,00271272442128617;1,09679867762232;0,00702334072501381;0,998817606943601
