"n1";"n2";"m1";"m2";"var1";"var2";"skew";"kurt";"Average_m1";"Stdev_m1";"Average_m2";"Stdev_m2";"Average_var1";"Stdev_var1";"Average_var2";"Stdev_var2";"Average_skew1";"Stdev_skew1";"Average_skew2";"Stdev_skew2";"Average_kurt1";"Stdev_kurt1";"Average_kurt2";"Stdev_kurt2"
"48";100;20;1;0;1;4;2,08;95,75;1,00023253536599;0,0997181982067927;-0,000921315542935539;0,448052434569753;0,997170143907883;0,52640728872575;3,98949133214888;4,03906170126511;4,96386604543547;7,50040769494683;1,70624402351796;2,88012017508234;-1,10215815957559;1,08572433541996;-0,601580092614033;0,956103112126439
"49";100;20;1;0;1;16;2,08;95,75;0,999882641630911;0,0999343141920806;-0,000645480462361618;0,896486830853097;0,997034641193376;0,497013363393282;15,9971927204604;17,7250276652331;4,95856231908211;7,40941616757783;1,71904985219904;2,89099454453434;-1,1054681971995;1,07691855965868;-0,60418994037806;0,960230168073255
"50";100;20;2;0;1;0,01;2,08;95,75;1,99998114208324;0,100262229359577;1,67681932289022e-05;0,0224146516212287;0,998327745023217;0,498557698980927;0,00999937286582604;0,013733467715686;4,94009253764947;7,38487276744949;1,70814586414047;2,87663852822963;-1,10075350688654;1,07819314268614;-0,600324239330618;0,956427582093411
"51";100;20;2;0;1;0,0625;2,08;95,75;2,00008545973216;0,0999090049633989;0,000279990194366549;0,0557240672618419;0,998304280165706;0,507717977970602;0,0623910168863301;0,0743746012932534;4,95678532317822;7,49774371686555;1,70748285834337;2,87405367019612;-1,10194973182363;1,0841423678507;-0,600137329993236;0,956012168323102
"52";100;20;2;0;1;0,25;2,08;95,75;1,99984854791156;0,0993354279942747;1,12301363877486e-05;0,111522968929535;1,00118025506113;0,539333665688842;0,249203207927274;0,237960655069324;4,99967801269375;7,60139563483459;1,72810592963837;2,89352780201108;-1,1102764796959;1,08939102305966;-0,603962849221264;0,960477751233399
"53";100;20;2;0;1;1;2,08;95,75;1,99996525377177;0,100113598096417;-0,000459571006219429;0,224154790513355;0,999819426705802;0,487163524231591;1,00306103895037;1,0611678750181;4,99137812303998;7,55769337928692;1,71611549926216;2,88890320458372;-1,10518126224519;1,09027121456521;-0,603708821736527;0,957877744805789
"54";100;20;2;0;1;100;2,08;95,75;1,99960264790171;0,0999085863355102;-0,0018777719026375;2,23321777720298;0,999247061875311;0,494406509085659;100,006142294321;125,614899775941;4,96593145528467;7,51115476038993;1,70799557671076;2,88215857552538;-1,10411252537436;1,08636648482932;-0,6029514044353;0,955338151811869
"55";100;20;2;0;1;4;2,08;95,75;1,99969446458867;0,100404115497476;-0,00163456808991561;0,446298293490647;1,00023939929472;0,561797363469626;3,99639618901049;3,94801793630904;4,97998793078129;7,49626326207574;1,72386675823924;2,89797616181865;-1,10266751262737;1,08764785698101;-0,611364801657701;0,958247126155205
"56";100;20;2;0;1;16;2,08;95,75;1,99998588480997;0,100204933541146;-0,00316685078381553;0,894266900857448;1,00060960198728;0,536260282967279;16,0637403478988;17,857609028428;4,99669671581739;7,53285622293031;1,70947246237989;2,87048558004264;-1,10641275880342;1,09175006785676;-0,600320980730813;0,956027345144486
"57";100;20;3;0;1;0,01;2,08;95,75;3,00013746651944;0,100346299433525;-4,97859725702873e-05;0,0223754108309383;1,00127384736323;0,562606510843565;0,00999500335731225;0,010765637205166;5,01556871303536;7,5587528058094;1,7253653888678;2,89746949381703;-1,10724223703379;1,09294530604927;-0,602970219086297;0,962065373989156
"58";100;20;3;0;1;0,0625;2,08;95,75;3,00015556111308;0,0998454880241418;0,000168060327127425;0,0557216026748433;0,999264994792112;0,522117485592547;0,0623572727350998;0,0647875627118794;4,97842023715352;7,46010491112002;1,71774403146538;2,8832781518423;-1,10279978620495;1,08500036342513;-0,599131191290902;0,959200860281417
"59";100;20;3;0;1;0,25;2,08;95,75;3,00012446134641;0,0999733854345253;-0,0001616913901105;0,111472407586118;1,00026626948391;0,523312183775794;0,249345170231887;0,24856366541433;4,9902677313174;7,53086589429096;1,71016598448682;2,87648341572835;-1,10454691127927;1,09009996360155;-0,605249610659218;0,955181991844918
"60";100;20;3;0;1;1;2,08;95,75;2,99930572404351;0,100181428050674;-0,00097030192166413;0,223656717910889;1,00242041768939;0,733390958527874;1,0007057100474;1,07594145452276;4,98580422848803;7,52834024659821;1,71051614931895;2,88302445037062;-1,107067820791;1,08691521484199;-0,602336727772087;0,955848173056221
"61";100;20;3;0;1;100;2,08;95,75;3,00020701484679;0,0997025635004874;0,00499291664146852;2,23617186157881;1,00028099421412;0,527589383495166;100,312812428824;107,219070381236;4,99117516970844;7,52347000379506;1,71934437537645;2,88509883557946;-1,10594860143552;1,08944296030374;-0,602501288209316;0,958235524105717
"62";100;20;3;0;1;4;2,08;95,75;2,999905335589;0,100033858244623;-0,000520753013572631;0,447197266106412;1,00003842004822;0,517726351445385;3,99239632787142;4,2431650628992;4,98213722667623;7,55490172158043;1,70872288191323;2,87594502678532;-1,10806274675668;1,08786189226879;-0,601772220610274;0,956055297045444
"63";100;20;3;0;1;16;2,08;95,75;3,00060891603925;0,0999422162781956;0,00149434517172616;0,891452199295988;0,998782195383312;0,525906903356129;15,8970330198515;16,5200614950746;4,96125873175827;7,47397603991774;1,70659931521818;2,86402098666461;-1,10103148501035;1,0828808301437;-0,598514231792597;0,955378583573388
"64";100;20;4;0;1;0,01;2,08;95,75;3,99966348577811;0,0999625228198627;-7,3851599968352e-05;0,0223578115880033;1,00525722462974;0,981845246751572;0,00998901911151911;0,0107322736683438;4,97319225913883;7,52056589703476;1,71135613099135;2,87577318929665;-1,10372692677981;1,08557773408066;-0,603370076475494;0,955112129274455
"65";100;20;4;0;1;0,0625;2,08;95,75;4,00038038308932;0,100148248097312;-9,29141735411325e-06;0,0556986914308039;0,997750912203287;0,525607207676446;0,0622341421008579;0,0619880771540712;4,92769938650448;7,39168264834664;1,70931258875902;2,89341335679341;-1,09891644510257;1,07748948408047;-0,605251472665748;0,956476555739186
"66";100;20;4;0;1;0,25;2,08;95,75;4,00009345506763;0,0999945373687919;-0,000273109025891726;0,112384478360362;0,999416826117753;0,501591275034365;0,252365567881694;0,418430005910311;4,96996157202116;7,47332922969283;1,71858224422591;2,90285211195431;-1,10297659972877;1,08501074686806;-0,604122320131657;0,958937353838294
"67";100;20;4;0;1;1;2,08;95,75;3,99990057762029;0,100101075898376;0,00199809901093282;0,222290709731799;0,998552937442226;0,514519283755806;0,989263332973546;0,977178772265764;4,94305664298366;7,42890110559084;1,69629196209664;2,85592706694324;-1,10004767891657;1,07871113038234;-0,593474365188422;0,954327988253633
"68";100;20;4;0;1;100;2,08;95,75;4,00016356159276;0,100004606286075;0,000282212183247228;2,23909518768496;0,999750578419497;0,528267341216757;99,6158960065945;94,1627083059248;4,99749002297128;7,53841282092544;1,71462644197023;2,87881773279637;-1,10604228674837;1,09226128030375;-0,602816573429915;0,958360618869017
"69";100;20;4;0;1;4;2,08;95,75;4,0000236915342;0,0998685178848163;-0,000324020740531013;0,447520092366184;0,998587247315502;0,482780734320168;3,99628064388975;4,25372261228372;4,9713468037583;7,47128400999521;1,71804958677581;2,87337205399355;-1,10454891503241;1,08347851449866;-0,607242189240538;0,956240695124783
"70";100;20;4;0;1;16;2,08;95,75;3,99997602425297;0,100008235240575;-0,00152535365274942;0,894078661044748;1,000757800048;0,653327535627777;15,9739250820393;15,812987002534;4,98001850716112;7,4827495843659;1,7078072346185;2,86384485094756;-1,10642915884352;1,08564853767922;-0,597966600834104;0,957791667072795
"71";100;50;0;0;1;0,01;2,08;95,75;0,000165338724049095;0,100402862180783;4,10504067805607e-05;0,0141118141957482;1,00140018268066;0,556186078456479;0,0100208290089937;0,00720009679941552;4,97870057117835;7,61384221360777;3,34644036612243;4,98638150413194;-1,10588126522653;1,09041413238524;-0,897315856226429;1,02528876668172
"72";100;50;0;0;1;0,0625;2,08;95,75;0,000530951279752766;0,100144778777393;-1,91625799106762e-05;0,035470439498236;0,999481023730308;0,688587494432711;0,0624158432962235;0,0549804039124035;4,97998109022473;7,52644463000934;3,31758418526419;4,92518982252644;-1,10260686924036;1,08922657097231;-0,890823588233643;1,02010804201363
"73";100;50;0;0;1;0,25;2,08;95,75;0,000146546380927932;0,0997771679291297;-0,000433845854616002;0,0710498395027704;1,00036918046037;0,543292684373265;0,249738682491824;0,195649056815098;4,9897676473535;7,51955391905816;3,31323522274774;4,9051390236535;-1,10525159515201;1,08953974726797;-0,892252444755862;1,01821333212251
"74";100;50;0;0;1;1;2,08;95,75;-0,000306865647589294;0,0998476831544542;0,00108359443234131;0,141759751777706;1,00435848994248;0,808971984644297;1,00119290292371;1,21070103120762;4,99094376783015;7,54785347857758;3,31060713029562;4,90442900714634;-1,10720712144505;1,08914695695247;-0,889626406666593;1,01781034573725
"75";100;50;0;0;1;100;2,08;95,75;-0,000371678164929406;0,0999607503230313;-0,00523774545208918;1,4164544431082;1,00298837206307;0,938559304137738;100,06632204072;72,1595175041806;4,9635735639672;7,44054931632231;3,33231415129554;4,96209992241277;-1,10728598585344;1,0788010281132;-0,894637084199772;1,02292538407379
"76";100;50;0;0;1;4;2,08;95,75;-0,00012685264654008;0,0995579298719395;0,000500852080025732;0,283212974498729;0,998303449143082;0,571537753236212;4,0089226739274;3,57857686764353;4,94182269816529;7,42449779291263;3,34128816981923;4,99391424703646;-1,10122186208574;1,07918888675069;-0,897308758504412;1,02576780063827
"77";100;50;0;0;1;16;2,08;95,75;0,000749925929422339;0,0999533081105876;0,00258497786873849;0,564131770552852;0,995787603183329;0,516605990133413;15,9627732664926;11,1523322850718;4,94187290617574;7,38434272756367;3,32368090858441;4,93854786854674;-1,09817370474898;1,08046994227064;-0,888701340775424;1,02220859591095
"78";100;50;1;0;1;0,01;2,08;95,75;1,000152380376;0,0995527124756053;8,54094513181496e-06;0,014100830068655;0,998619149872703;0,482151959300503;0,00997172397901061;0,00715982528621404;4,98466368638673;7,53171596034076;3,32637340783079;4,89500140732902;-1,10636080661523;1,08802374865094;-0,893610384013111;1,01709240612625
"79";100;50;1;0;1;0,0625;2,08;95,75;0,999956888296574;0,0999889602392206;-6,70490972943031e-05;0,0352681181442675;1,00118999262862;0,545007855438972;0,0622778653875628;0,0413797502002607;4,9709735188608;7,52902750189316;3,30528102087322;4,89647081023066;-1,10316875929456;1,08750094465486;-0,892504525869355;1,01580747453372
"80";100;50;1;0;1;0,25;2,08;95,75;0,999580812133476;0,100050899405368;9,57382863696225e-05;0,0709556748534693;0,999539655410229;0,521465328655668;0,250357544418528;0,18129773229624;4,97880703120228;7,43919272244311;3,31924460315989;4,9300107596588;-1,10597091994633;1,08314594242888;-0,892486509438364;1,02062321560436
"81";100;50;1;0;1;1;2,08;95,75;1,00052983216662;0,0996934370307853;0,000537136033369551;0,141084923882564;0,998507188223665;0,567085655924454;0,997258417379129;1,32044333397608;4,9403690516186;7,42301870294182;3,30590556038939;4,89257982963973;-1,10039072110873;1,07904279824988;-0,88884559359217;1,01647396816149
"82";100;50;1;0;1;100;2,08;95,75;0,999975879047724;0,0998799390397303;-0,000424475540447785;1,41862330408057;0,997389306391848;0,457073028176764;100,360982339409;105,890776347319;4,9556207586315;7,42974791951192;3,32277454881374;4,92030592679028;-1,10135962962448;1,08193694365198;-0,89171358304334;1,02088572746535
"83";100;50;1;0;1;4;2,08;95,75;1,0005594515685;0,0997390235755321;0,00110241462520738;0,282508336144659;0,998712959786336;0,520485208106726;3,9964896069735;2,7349084427442;4,96296851914939;7,47728271010411;3,33998479704799;4,98692514768856;-1,10137179898587;1,08473839197329;-0,894147492760813;1,02737443143244
"84";100;50;1;0;1;16;2,08;95,75;1,00031330369018;0,0998821547476799;0,000680275129831314;0,56360979905471;1,0023984177041;0,903301368789458;15,9585105103761;10,8580997713868;4,98492565344278;7,54216177778604;3,32412817688577;4,89298486199081;-1,10820791562931;1,08657211948244;-0,893119813208544;1,01717536742216
"85";100;50;2;0;1;0,01;2,08;95,75;1,9999036543043;0,0999890172515861;-5,04416354070723e-05;0,0142299406556687;0,999867599250789;0,495973866928727;0,0100700938625051;0,00841223131300512;4,93772911608214;7,48422104649935;3,35667432298572;5,01679264817064;-1,09968958377969;1,08302033415042;-0,8957874803771;1,03024056286319
"86";100;50;2;0;1;0,0625;2,08;95,75;1,99939116007105;0,100227530727379;0,00010913314282238;0,0352630175110714;1,00159167615104;0,613957730398625;0,0623503123368023;0,0445187464570567;4,9426709604311;7,42542248374763;3,31946289181182;4,94098416033751;-1,09941681471101;1,08022122702701;-0,891868818086409;1,01962477630846
